fecha,prediction_timestamp,burst_event_timestamp,burst_timestamp,split,born_bad_group,born_bad_reason,Result_Label,realized_ticks_for_label,MFE_ticks,MAE_ticks,Trade_Duration,Entry_price,ExecutionSide,canonical_source_file,causal_row_flag,Delta1s,Delta2s,Delta3s,Delta5s,Delta10s,PeakPositiveDelta,PeakNegativeDelta,DeltaChange1s,DeltaChangeZScore,DeltaPercentile,BuySellRatio,TradesPerSecond,ContractsPerSecond,Velocity1s,Velocity3s,Velocity5s,Acceleration1s,Acceleration3s,TicksPerSecond,CumulativeDeltaWindow,OR_WidthTicks,Dist_OR_High_Ticks,Dist_OR_Low_Ticks,Dist_VWAP_Ticks,Dist_POC_Ticks,Dist_VAH_Ticks,Dist_VAL_Ticks,Dist_HVN_Ticks,Dist_LVN_Ticks,PreBurst_Acceptance_Dwell_Ratio_5s,PreBurst_Reclaim_Count_10s,PreBurst_Rotation_Index_10s,PreBurst_Local_Entropy_10s,PreBurst_Path_Efficiency_10s,PreBurst_Price_Per_Delta_3s,PreBurst_Price_Per_Volume_3s,PreBurst_Impulse_Survival_Seconds,PreBurst_Impulse_Decay_Slope_5s,Profile_Std_Ticks,Profile_Skewness,Profile_Excess_Kurtosis,Profile_Normalized_Entropy,Profile_Concentration,Profile_Effective_Nodes,Profile_Local_Maxima_Count,Profile_Position_Percentile,POC_Migration_Ticks,range,Body_AtEntry,Volume_AtEntry,Delta_AtEntry,Cumulative_Delta_AtEntry,Previous_Volume_AtEntry,Previous_Delta_AtEntry,Delta_Change_AtEntry,BreakOut_TICKS_PER_SEC_AtEntry,Score_AtEntry,Buy_Imbalance_Count_AtEntry,Sell_Imbalance_Count_AtEntry,Seconds_From_Open_AtEntry,Directional_OR_Extension_Ticks_AtEntry,Directional_VWAP_Distance_Ticks_AtEntry,Nearest_OR_Edge_Distance_Ticks_AtEntry,Body_OR_Ratio_AtEntry,Signed_Delta_Share_AtEntry,Signed_Previous_Delta_Share_AtEntry,Prior_Closed_ATR3_Ticks_AtEntry,Prior_Closed_ATR5_Ticks_AtEntry,PreEntry_Directional_Efficiency3_AtEntry,PreEntry_Directional_Delta_Share3_AtEntry,PreEntry_Range_Compression3_AtEntry,PreEntry_Volume_Climax_Ratio_AtEntry,Nearest_OR_Edge_Retest_Count_AtEntry,Nearest_OR_Edge_Acceptance_Ratio3_AtEntry,Directional_CLV_AtEntry,PreEntry_Acceptance_Dwell_Ratio_AtEntry,PreEntry_Reclaim_Count_AtEntry,PreEntry_Rejection_Speed_TPS_AtEntry,PreEntry_Rotation_Index_AtEntry,PreEntry_Local_Entropy_AtEntry,PreEntry_Path_Efficiency_AtEntry,PreEntry_Price_Per_Delta_AtEntry,PreEntry_Price_Per_Volume_AtEntry,signed_delta_1s,signed_delta_change_1s,signed_velocity_1s,signed_velocity_3s,signed_acceleration_1s,price_impact_per_100_contracts,absorption_pressure_1s,delta_share_of_volume,mean_trade_size,delta_persistence_1_3,delta_persistence_3_5,direction_consistency,velocity_consistency,flow_price_alignment,acceleration_velocity_ratio,directional_vwap_distance,directional_poc_distance,profile_confluence_4t,burst_efficiency_score,liquidity_absorption_score,seconds_from_open,minute_from_open,weekday_index,month_index,execution_side_sign,or_position_fraction,distance_nearest_or_edge_ticks,distance_nearest_profile_reference_ticks,vwap_poc_spread_ticks,signed_velocity_decay_1_5,signed_delta_decay_1_5,execution_cvd_alignment
2024-07-26,2024-07-26 13:33:47.050212+00:00,2024-07-26 13:33:46+00:00,2024-07-26 13:33:47+00:00,discovery,D_BORN_BAD_MFE_LE_2,Perdedor con MFE <= 2 ticks,SL,-62.0,0,60,00:21,19118.75,BUY,C:\Users\k_99_\Desktop\codding\data_footprint_generator\trade_results_score\score_trade_result_2024-07-26_NY.csv,True,-126,-158,-169,-169,-175,14,-126,-94,-3.258607181570375,0.991150442477876,0.165562913907285,125,176,-5,-3.0,-2.2,-3,-1.333333333333333,-5,-169,37.0,-38.0,-1.0,-15.083402889245585,-16,-21,-4,0,1,0.2,0,0.285714285714286,0.543564443199596,0.611111111111111,0.053254437869822,0.03448275862069,5,0.9,8.07986880543992,0.470874922640773,-0.16921445642532,0.931685548886569,0.052199036918138,31.0896721549385,10,0.010465489566613,,185,5,2404,-322,1277,3420,244,-566,0.11,9,0,0,227.0502,-190,-165.05,5,0.03,-0.13,0.07,135.0,100,0.23,0.02,0.73,1.01,1,0.0,,0,0,0,0,0,0,0,0,126.0,94.0,5.0,3.0,3.0,2.840909090909091,25.2,0.7159090909090909,1.408,0.4470899470899471,0.6,1.0,1.0,1,0.6,15.083402889245585,16.0,3,0.03968253968253968,12.6,227,3.783333333333333,4,7,1.0,-0.02702702702702703,1.0,0,0.9165971107544149,-2.8,-92.2,1.0
2024-07-30,2024-07-30 13:36:39.039649+00:00,2024-07-30 13:36:38+00:00,2024-07-30 13:36:39+00:00,discovery,A_WINNER,Resultado realizado positivo,TP,28.0,30,5,00:28,19301.25,SELL,C:\Users\k_99_\Desktop\codding\data_footprint_generator\trade_results_score\score_trade_result_2024-07-30_NY.csv,True,123,139,152,152,176,123,-6,107,4.080113762674797,0.996666666666667,4.514285714285714,160,193,2,1.666666666666667,0.8,2,1.0,2,152,30.0,6.0,36.0,14.191833123806864,8,5,20,3,-1,1.0,0,0.5,0.721928094887362,0.777777777777778,0.026315789473684,0.014285714285714,1,0.5,7.922482754467048,-0.740196423889034,-0.070290705896016,0.925466210169859,0.066629417516413,28.975860227857,10,0.999953438562183,,150,20,2519,85,2300,2254,170,-85,0.51,11,2,0,399.0396,-180,-212.71,30,0.13,-0.03,-0.08,76.67,95,-0.07,0.01,0.51,0.83,4,0.33,,0,0,0,0,0,0,0,0,123.0,107.0,2.0,1.666666666666667,2.0,1.0362694300518134,61.5,0.6373056994818653,1.20625,0.41192411924119243,0.6,1.0,1.0,1,1.0,14.191833123806864,8.0,2,0.016260162601626018,49.2,399,6.65,1,7,-1.0,1.2,6.0,1,6.191833123806864,-1.2,-92.6,-1.0
2024-08-08,2024-08-08 13:37:54.045415900+00:00,2024-08-08 13:37:53+00:00,2024-08-08 13:37:54+00:00,validation,A_WINNER,Resultado realizado positivo,TP,58.0,60,0,02:06,18165.0,BUY,C:\Users\k_99_\Desktop\codding\data_footprint_generator\trade_results_score\score_trade_result_2024-08-08_NY.csv,True,-171,-166,-171,-196,-175,35,-171,-176,-8.346959118565232,1.0,0.226244343891403,228,271,-12,-4.333333333333333,-3.0,-11,-4.333333333333333,-12,-171,32.0,-63.0,-31.0,-33.31581556767476,-39,-44,-17,-1,0,1.0,0,0.428571428571429,1.0,0.433333333333333,0.070175438596491,0.040133779264214,2,2.0,12.3571826504152,-0.062437787455443,-0.687915364874777,0.933479494121636,0.033862171541894,48.5324223552558,17,0.000297471492315,,160,155,2510,-416,-1287,1849,13,-429,2.87,8,0,0,474.0454,-315,334.95,155,0.97,-0.17,0.01,130.0,132,0.17,0.04,0.81,0.73,5,0.0,,0,0,0,0,0,0,0,0,171.0,176.0,12.0,4.333333333333333,11.0,4.428044280442805,14.25,0.6309963099630996,1.1885964912280702,0.3333333333333333,0.6877192982456141,1.0,1.0,1,0.9166666666666666,33.31581556767476,39.0,2,0.07017543859649122,0.0,474,7.9,3,8,1.0,-0.96875,31.0,0,5.684184432325239,-9.0,-131.8,-1.0
2024-08-13,2024-08-13 13:31:27.051292900+00:00,2024-08-13 13:31:26+00:00,2024-08-13 13:31:27+00:00,validation,D_BORN_BAD_MFE_LE_2,Perdedor con MFE <= 2 ticks,SL,-62.0,0,60,00:41,18851.25,SELL,C:\Users\k_99_\Desktop\codding\data_footprint_generator\trade_results_score\score_trade_result_2024-08-13_NY.csv,True,182,188,197,194,215,182,-13,176,7.166396809919765,1.0,4.433962264150943,213,288,5,2.666666666666667,1.6,2,2.0,5,197,23.0,5.0,28.0,15.284381778741865,10,6,22,1,0,0.4,0,0.666666666666667,0.863120568566631,0.722222222222222,0.040609137055838,0.024024024024024,2,1.2,6.905500581691824,0.123246052459861,-1.047702326181315,0.943617493423119,0.072234273318872,23.9852546201616,7,1.0,,115,25,1187,181,1722,3426,146,35,0.92,11,1,0,87.0513,-140,-399.48,25,0.22,-0.15,-0.04,66.67,56,0.0,0.0,0.58,0.0,0,0.0,,0,0,0,0,0,0,0,0,182.0,176.0,5.0,2.666666666666667,2.0,1.7361111111111112,36.4,0.6319444444444444,1.352112676056338,0.3608058608058608,0.5908629441624366,1.0,1.0,1,0.4,15.284381778741865,10.0,2,0.027472527472527472,18.2,87,1.45,1,8,-1.0,1.2173913043478262,5.0,0,5.284381778741865,-3.4,-143.2,-1.0
2024-08-14,2024-08-14 13:33:53.062585900+00:00,2024-08-14 13:33:52+00:00,2024-08-14 13:33:53+00:00,validation,A_WINNER,Resultado realizado positivo,TP,58.0,60,0,00:13,19117.5,BUY,C:\Users\k_99_\Desktop\codding\data_footprint_generator\trade_results_score\score_trade_result_2024-08-14_NY.csv,True,-143,-140,-167,-207,-208,12,-143,-146,-6.19874722142693,1.0,0.182857142857143,151,207,-6,-3.0,-2.0,-6,-1.333333333333333,-6,-167,30.0,-39.0,-9.0,-26.60781044317683,-38,-45,-20,-1,1,0.8,0,0.333333333333333,0.591672778582328,0.875,0.053892215568862,0.028753993610224,1,1.2,11.25896183389288,-0.210302964512283,-1.052059478812743,0.950398695056605,0.040719613865731,40.3980264173899,11,0.00210618692409,,150,45,2188,-332,827,2510,-180,-152,0.85,8,0,0,233.0626,-195,17.33,45,0.3,-0.15,-0.07,116.67,94,-0.4,-0.02,0.78,0.79,0,0.0,,0,0,0,0,0,0,0,0,143.0,146.0,6.0,3.0,6.0,2.898550724637681,23.833333333333332,0.6908212560386473,1.3708609271523178,0.38927738927738925,0.7437125748502994,1.0,1.0,1,1.0,26.60781044317683,38.0,2,0.04195804195804196,9.533333333333333,233,3.8833333333333333,2,8,1.0,-0.3,9.0,1,11.392189556823169,-4.0,-101.6,1.0
2024-08-15,2024-08-15 13:32:01.032704900+00:00,2024-08-15 13:32:00+00:00,2024-08-15 13:32:01+00:00,validation,A_WINNER,Resultado realizado positivo,TP,58.0,60,30,00:32,19375.0,SELL,C:\Users\k_99_\Desktop\codding\data_footprint_generator\trade_results_score\score_trade_result_2024-08-15_NY.csv,True,228,245,270,286,344,228,-12,211,6.906258603785838,1.0,3.505494505494505,353,410,5,2.666666666666667,2.0,5,1.666666666666667,5,270,18.0,6.0,24.0,14.44808510638298,20,11,21,1,0,0.6,0,0.2,0.91829583405449,0.785714285714286,0.025925925925926,0.013461538461538,1,0.6,5.480584675919168,0.715090907170693,0.476172170176272,0.884535452816806,0.088368794326241,20.2565797379756,8,0.980283687943262,,90,35,422,238,2732,2841,-107,345,33.89,10,1,0,121.0327,-120,-538.74,30,0.39,-0.56,0.04,78.33,67,-0.38,0.04,0.87,0.0,1,1.0,,0,0,0,0,0,0,0,0,228.0,211.0,5.0,2.666666666666667,5.0,1.2195121951219512,45.6,0.5560975609756098,1.161473087818697,0.39473684210526316,0.6355555555555555,1.0,1.0,1,1.0,14.44808510638298,20.0,2,0.021929824561403508,22.8,121,2.0166666666666666,3,8,-1.0,1.3333333333333333,6.0,0,5.55191489361702,-3.0,-170.8,-1.0
2024-08-20,2024-08-20 13:33:08.114091900+00:00,2024-08-20 13:33:07+00:00,2024-08-20 13:33:08+00:00,validation,D_BORN_BAD_MFE_LE_2,Perdedor con MFE <= 2 ticks,SL,-62.0,0,60,04:01,19851.25,SELL,C:\Users\k_99_\Desktop\codding\data_footprint_generator\trade_results_score\score_trade_result_2024-08-20_NY.csv,True,106,126,180,195,230,106,-14,86,3.563298783711191,0.989304812834225,8.571428571428571,86,134,2,1.333333333333333,0.8,2,0.333333333333333,2,180,16.0,11.0,27.0,12.839233038348084,8,1,20,1,0,1.0,0,0.333333333333333,0.591672778582328,0.846153846153846,0.022222222222222,0.014492753623188,1,0.5,7.60448132911944,-0.361690394834516,-1.326966490781491,0.926354969660866,0.076906868942267,21.9069559116326,7,1.0,,80,35,527,201,-19,2355,47,154,4.31,8,1,0,188.1141,-135,57.48,55,0.44,-0.38,-0.02,68.33,51,-0.28,-0.02,0.85,0.83,2,1.0,,0,0,0,0,0,0,0,0,106.0,86.0,2.0,1.333333333333333,2.0,1.492537313432836,53.0,0.7910447761194029,1.558139534883721,0.5660377358490566,0.65,1.0,1.0,1,1.0,12.839233038348084,8.0,3,0.018867924528301886,42.400000000000006,188,3.1333333333333333,1,8,-1.0,1.6875,11.0,0,4.839233038348084,-1.2,-67.0,1.0
2024-08-29,2024-08-29 13:31:34.053892+00:00,2024-08-29 13:31:33+00:00,2024-08-29 13:31:34+00:00,validation,D_BORN_BAD_MFE_LE_2,Perdedor con MFE <= 2 ticks,SL,-62.0,0,60,00:14,19520.0,SELL,C:\Users\k_99_\Desktop\codding\data_footprint_generator\trade_results_score\score_trade_result_2024-08-29_NY.csv,True,207,178,183,208,262,207,-29,236,8.96513933107542,1.0,4.0,304,345,8,3.0,3.0,8,1.333333333333333,8,183,25.0,8.0,33.0,21.559853549824897,27,18,30,0,2,0.6,0,0.0,0.0,0.95,0.049180327868852,0.016635859519409,1,0.8,7.489842374032232,1.040604905633311,0.481137271907559,0.901973985567087,0.087870105062082,25.336368642446,8,0.992518306271888,,125,40,2156,312,866,4127,-135,447,1.17,10,0,0,94.0539,-165,-346.22,40,0.32,-0.14,0.03,88.33,66,0.0,0.0,0.71,0.0,0,0.0,,0,0,0,0,0,0,0,0,207.0,236.0,8.0,3.0,8.0,2.318840579710145,25.875,0.6,1.1348684210526316,0.2946859903381642,0.6819672131147541,1.0,1.0,1,1.0,21.559853549824897,27.0,2,0.03864734299516908,5.174999999999999,94,1.5666666666666667,3,8,-1.0,1.32,8.0,0,5.440146450175103,-5.0,-165.4,-1.0
2024-09-03,2024-09-03 13:31:01.054393900+00:00,2024-09-03 13:31:00+00:00,2024-09-03 13:31:01+00:00,validation,A_WINNER,Resultado realizado positivo,TP,58.0,60,40,00:40,19436.25,BUY,C:\Users\k_99_\Desktop\codding\data_footprint_generator\trade_results_score\score_trade_result_2024-09-03_NY.csv,True,-253,-240,-252,-259,-324,13,-253,-266,-8.789636815475852,1.0,0.318059299191375,438,489,-14,-5.0,-2.8,-15,-5.0,-14,-252,27.0,-38.0,-11.0,-23.71583383503913,-34,-37,-18,0,1,0.2,0,0.857142857142857,0.954434002924965,0.695652173913043,0.055555555555556,0.025454545454545,1,2.8,9.52864246546592,-0.526031840624972,-0.549134079060838,0.920333413217434,0.070840858920329,29.8146242253565,9,0.015051173991571,,135,55,530,-278,-1176,4493,-261,-17,52.16,8,0,0,61.0544,-190,-349.88,55,0.41,-0.52,-0.06,71.67,60,0.0,0.0,0.53,0.0,0,0.0,,0,0,0,0,0,0,0,0,253.0,266.0,14.0,5.0,15.0,2.8629856850715747,18.071428571428573,0.5173824130879345,1.1164383561643836,0.33201581027667987,0.6166666666666667,1.0,1.0,1,1.0714285714285714,23.71583383503913,34.0,2,0.05533596837944664,0.0,61,1.0166666666666666,1,9,1.0,-0.4074074074074074,11.0,0,10.284166164960869,-11.2,-201.2,-1.0
2024-09-16,2024-09-16 13:32:07.999488+00:00,2024-09-16 13:32:07+00:00,2024-09-16 13:32:08+00:00,validation,D_BORN_BAD_MFE_LE_2,Perdedor con MFE <= 2 ticks,SL,-62.0,0,60,01:02,19628.75,BUY,C:\Users\k_99_\Desktop\codding\data_footprint_generator\trade_results_score\score_trade_result_2024-09-16_NY.csv,False,-119,-142,-151,-161,-176,12,-119,-96,-5.074642008011788,1.0,0.37037037037037,236,259,-8,-4.333333333333333,-2.2,-4,-2.666666666666667,-8,-151,29.0,-38.0,-9.0,-19.132808488790005,-15,-24,-11,-1,1,0.4,0,0.333333333333333,0.591672778582328,0.714285714285714,0.086092715231788,0.034120734908136,3,2.4,8.03474123293648,0.450571932427874,-0.305275591870161,0.880810976738322,0.093958582919733,25.7698580175804,7,0.004278623994523,,145,45,551,-181,-927,1963,-31,-150,5.63,8,0,0,127.9995,-190,-327.69,45,0.31,-0.33,-0.02,88.33,68,0.17,-0.02,0.61,0.0,1,0.0,,0,0,0,0,0,0,0,0,119.0,96.0,8.0,4.333333333333333,4.0,3.088803088803089,14.875,0.4594594594594595,1.097457627118644,0.42296918767507,0.6397350993377483,1.0,1.0,1,0.5,19.132808488790005,15.0,2,0.06722689075630252,2.974999999999999,127,2.1166666666666667,0,9,1.0,-0.3103448275862069,9.0,1,4.132808488790005,-5.8,-86.8,-1.0
2024-09-24,2024-09-24 13:32:20.963918+00:00,2024-09-24 13:32:20+00:00,2024-09-24 13:32:21+00:00,validation,A_WINNER,Resultado realizado positivo,TP,28.0,45,0,02:50,20112.5,BUY,C:\Users\k_99_\Desktop\codding\data_footprint_generator\trade_results_score\score_trade_result_2024-09-24_NY.csv,False,-206,-217,-214,-198,-226,24,-206,-195,-8.028281392444697,1.0,0.216730038022814,259,320,-7,-2.666666666666667,-1.2,-5,-2.666666666666667,-7,-214,18.0,-34.0,-16.0,-17.66481620405101,-20,-24,-7,0,1,1.0,0,0.333333333333333,0.985228136034252,0.533333333333333,0.037383177570093,0.021164021164021,2,1.9,8.04174404727032,-0.05085631067096,-0.799193847914037,0.932063886533456,0.06946736684171,28.2210623003454,9,0.018454613653413,,90,40,1098,-260,1504,2682,-426,166,1.91,9,0,1,140.9639,-170,4.88,80,0.44,-0.24,-0.16,75.0,60,-0.84,-0.16,0.83,0.0,1,1.0,,0,0,0,0,0,0,0,0,206.0,195.0,7.0,2.666666666666667,5.0,2.1875,29.428571428571427,0.64375,1.2355212355212355,0.34627831715210355,0.5551401869158878,1.0,1.0,1,0.7142857142857143,17.66481620405101,20.0,2,0.03398058252427184,8.82857142857143,140,2.3333333333333335,1,9,1.0,-0.8888888888888888,16.0,0,2.335183795948989,-5.8,-166.4,1.0
2024-09-25,2024-09-25 13:33:54.194009900+00:00,2024-09-25 13:33:53+00:00,2024-09-25 13:33:54+00:00,validation,D_BORN_BAD_MFE_LE_2,Perdedor con MFE <= 2 ticks,SL,-62.0,0,60,02:09,20186.25,SELL,C:\Users\k_99_\Desktop\codding\data_footprint_generator\trade_results_score\score_trade_result_2024-09-25_NY.csv,True,150,154,159,167,205,150,-14,146,5.646288001640963,1.0,5.6875,133,214,3,1.0,0.8,3,0.666666666666667,3,159,22.0,16.0,38.0,17.603249954354574,17,5,22,1,0,1.0,0,0.666666666666667,0.811278124459133,0.833333333333333,0.025157232704403,0.016064257028112,1,0.5,8.36630414969576,-0.35196460770988,-0.463607705024129,0.922656978785999,0.086269855760453,29.3769607747166,8,1.0,,110,80,2363,543,389,2396,-324,867,1.48,11,2,0,234.194,-190,-239.73,80,0.73,-0.23,0.14,76.67,54,-0.13,0.04,0.7,0.92,2,0.5,,0,0,0,0,0,0,0,0,150.0,146.0,3.0,1.0,3.0,1.4018691588785046,50.0,0.7009345794392523,1.6090225563909775,0.35333333333333333,0.630188679245283,1.0,1.0,1,1.0,17.603249954354574,17.0,2,0.02,35.0,234,3.9,2,9,-1.0,1.7272727272727273,16.0,0,0.603249954354574,-2.2,-116.6,-1.0
2024-10-01,2024-10-01 13:32:39.992596900+00:00,2024-10-01 13:32:39+00:00,2024-10-01 13:32:40+00:00,validation,D_BORN_BAD_MFE_LE_2,Perdedor con MFE <= 2 ticks,SL,-62.0,0,60,00:16,20220.0,BUY,C:\Users\k_99_\Desktop\codding\data_footprint_generator\trade_results_score\score_trade_result_2024-10-01_NY.csv,False,-283,-288,-282,-237,-226,49,-283,-278,-11.692543263569036,1.0,0.462998102466793,678,771,-14,-5.333333333333333,-3.2,-13,-4.666666666666667,-14,-282,14.0,-37.0,-23.0,-24.42131365670739,-33,-36,-21,0,1,1.0,0,0.333333333333333,0.985228136034252,0.619047619047619,0.053191489361702,0.01875,3,2.9,8.8918448244968,-1.053973374323064,0.587620396641997,0.910807196281018,0.075601790250393,28.1289223269322,8,0.020442724083706,,70,115,2560,-382,-500,2248,-164,-218,2.88,10,1,0,159.9926,-185,-201.81,115,1.64,-0.15,-0.07,53.33,46,-0.4,-0.07,0.76,0.0,1,1.0,,0,0,0,0,0,0,0,0,283.0,278.0,14.0,5.333333333333333,13.0,1.8158236057068742,20.214285714285715,0.3670557717250324,1.1371681415929205,0.3321554770318021,0.5042553191489362,1.0,1.0,1,0.9285714285714286,24.42131365670739,33.0,2,0.04946996466431095,0.0,159,2.65,1,10,1.0,-1.6428571428571428,23.0,0,8.57868634329261,-10.8,-235.6,-1.0
2024-10-02,2024-10-02 13:32:33.065570900+00:00,2024-10-02 13:32:32+00:00,2024-10-02 13:32:33+00:00,validation,D_BORN_BAD_MFE_LE_2,Perdedor con MFE <= 2 ticks,SL,-62.0,0,60,00:33,19960.0,BUY,C:\Users\k_99_\Desktop\codding\data_footprint_generator\trade_results_score\score_trade_result_2024-10-02_NY.csv,True,-166,-205,-194,-182,-178,18,-166,-127,-5.920758220435011,1.0,0.182266009852217,140,240,-3,-1.0,-0.4,-1,-0.666666666666667,-3,-194,20.0,11.0,31.0,20.114101549247994,19,15,36,-2,2,0.0,0,0.571428571428571,1.0,-0.071428571428571,0.020618556701031,0.011049723756906,2,1.1,10.64352466925976,0.491744052801968,-0.458640824268513,0.951638283725742,0.060725997964492,37.43349000758,11,0.941648761732444,,100,60,2191,-91,-2126,3338,-154,63,1.81,10,0,1,153.0656,55,67.65,55,0.6,-0.04,-0.05,88.33,66,0.58,-0.05,0.88,0.0,0,0.0,,0,0,0,0,0,0,0,0,166.0,127.0,3.0,1.0,1.0,1.25,55.333333333333336,0.6916666666666667,1.7142857142857142,0.3895582329317269,0.5628865979381443,1.0,1.0,1,0.3333333333333333,-20.114101549247994,-19.0,2,0.018072289156626505,38.733333333333334,153,2.55,2,10,1.0,1.55,11.0,2,1.1141015492479944,-2.6,-129.6,-1.0
2024-10-03,2024-10-03 13:37:19.045277+00:00,2024-10-03 13:37:18+00:00,2024-10-03 13:37:19+00:00,validation,A_WINNER,Resultado realizado positivo,TP,58.0,60,0,00:13,19960.0,BUY,C:\Users\k_99_\Desktop\codding\data_footprint_generator\trade_results_score\score_trade_result_2024-10-03_NY.csv,True,-160,-171,-176,-140,-121,22,-160,-149,-7.192083849365008,1.0,0.23444976076555,234,258,-4,-2.0,-1.2,-4,-1.0,-4,-176,19.0,23.0,42.0,13.01138118387189,-7,-18,27,0,2,0.0,0,0.5,0.985228136034252,0.416666666666667,0.034090909090909,0.02027027027027,1,0.9,20.03671599119984,-0.144975299530731,-1.355518161641009,0.964499000236656,0.037346296825851,61.0290804788329,17,0.649985702030312,,95,0,728,-138,-1390,1616,-10,-128,0.0,8,0,0,439.0453,115,112.82,115,0.0,-0.19,-0.01,78.33,85,0.15,0.06,0.82,0.67,1,1.0,,0,0,0,0,0,0,0,0,160.0,149.0,4.0,2.0,4.0,1.550387596899225,40.0,0.6201550387596899,1.1025641025641026,0.36666666666666664,0.4772727272727273,1.0,1.0,1,1.0,-13.01138118387189,7.0,2,0.025,24.0,439,7.316666666666666,3,10,1.0,2.210526315789474,23.0,0,20.01138118387189,-2.8,-132.0,-1.0
2024-10-09,2024-10-09 13:35:04.044838900+00:00,2024-10-09 13:35:03+00:00,2024-10-09 13:35:04+00:00,validation,A_WINNER,Resultado realizado positivo,TP,58.0,60,0,01:16,20250.0,BUY,C:\Users\k_99_\Desktop\codding\data_footprint_generator\trade_results_score\score_trade_result_2024-10-09_NY.csv,True,-140,-159,-179,-222,-283,-5,-140,-121,-5.909670997625102,1.0,0.296482412060302,240,258,-2,-1.666666666666667,-1.6,0,0.333333333333333,-2,-179,8.0,-32.0,-24.0,-16.66065857885615,-15,-22,-3,1,0,1.0,0,0.0,0.0,1.0,0.027932960893855,0.01187648456057,4,0.3,7.975303838519704,0.087279830592752,-0.914926898920611,0.95100197922817,0.064124783362218,28.604837256937,9,0.012564991334489,,40,35,546,-216,-554,1652,-216,0,8.65,9,0,0,304.0448,-160,-31.73,120,0.88,-0.4,-0.13,65.0,64,-0.15,-0.12,1.63,0.7,1,1.0,,0,0,0,0,0,0,0,0,140.0,121.0,2.0,1.666666666666667,-0.0,0.7751937984496124,70.0,0.5426356589147286,1.075,0.4261904761904762,0.7441340782122905,1.0,1.0,1,-0.0,16.66065857885615,15.0,3,0.014285714285714285,56.0,304,5.066666666666666,2,10,1.0,-3.0,24.0,0,1.6606585788561503,-0.3999999999999999,-95.6,-1.0
2024-10-22,2024-10-22 13:34:05.072155+00:00,2024-10-22 13:34:04+00:00,2024-10-22 13:34:05+00:00,validation,A_WINNER,Resultado realizado positivo,TP,58.0,60,10,00:20,20418.75,SELL,C:\Users\k_99_\Desktop\codding\data_footprint_generator\trade_results_score\score_trade_result_2024-10-22_NY.csv,True,109,128,154,198,230,109,-7,90,2.751427245981916,0.963114754098361,3.794871794871795,153,187,2,1.333333333333333,1.2,0,-0.333333333333333,2,154,27.0,1.0,28.0,19.042473411508045,25,10,35,5,-1,0.2,0,0.4,0.650022421648354,0.916666666666667,0.025974025974026,0.011834319526627,2,0.5,10.38734591765496,0.024916769350439,-1.183320138119066,0.97283053805564,0.043564221434415,37.0651180022368,10,0.997545677665667,,135,5,454,198,-516,3045,189,9,0.99,9,1,0,245.0722,-140,-28.58,5,0.04,-0.44,-0.06,91.67,90,-0.36,-0.03,0.68,0.99,0,0.0,,0,0,0,0,0,0,0,0,109.0,90.0,2.0,1.333333333333333,0.0,1.0695187165775402,54.5,0.5828877005347594,1.2222222222222223,0.4709480122324159,0.7714285714285715,1.0,1.0,1,0.0,19.042473411508045,25.0,1,0.01834862385321101,43.6,245,4.083333333333333,1,10,-1.0,1.037037037037037,1.0,1,5.957526588491955,-0.8,-69.4,1.0
2024-10-25,2024-10-25 13:32:39.986817+00:00,2024-10-25 13:32:39+00:00,2024-10-25 13:32:40+00:00,validation,A_WINNER,Resultado realizado positivo,TP,28.0,35,10,01:48,20542.5,SELL,C:\Users\k_99_\Desktop\codding\data_footprint_generator\trade_results_score\score_trade_result_2024-10-25_NY.csv,False,189,186,184,198,212,189,-9,192,3.845445350862947,0.981132075471698,2.303448275862069,423,479,6,2.0,1.4,6,2.0,6,184,30.0,11.0,41.0,18.400513196480937,14,6,22,0,1,1.0,0,0.0,0.0,1.0,0.032608695652174,0.010344827586207,1,1.0,10.5754827555888,-0.770186436378955,-0.230508672800451,0.910408798551179,0.081671554252199,30.6989876487634,13,0.99758064516129,27.0,150,55,2343,275,123,4153,-21,296,1.38,10,2,0,159.9868,-205,-362.33,55,0.37,-0.12,0.01,81.67,57,-0.13,0.01,0.54,0.0,1,0.0,,0,0,0,0,0,0,0,0,189.0,192.0,6.0,2.0,6.0,1.2526096033402923,31.5,0.3945720250521921,1.132387706855792,0.32451499118165783,0.6456521739130435,1.0,1.0,1,1.0,18.400513196480937,14.0,2,0.031746031746031744,12.600000000000001,159,2.65,4,10,-1.0,1.3666666666666667,11.0,0,4.4005131964809365,-4.6,-149.4,-1.0
