feature_a,family_a,feature_b,family_b,spearman,pearson,abs_spearman,redundant_ge_0_90
Delta1s,FLOW_BURST_QUALITY,velocity_consistency,PERSISTENCE_EXHAUSTION,0.07874646372797636,0.07645592927882675,0.07874646372797636,0
Nearest_OR_Edge_Retest_Count_AtEntry,ACCEPTANCE_RECLAIM,mean_trade_size,FLOW_BURST_QUALITY,0.07872906439807704,-0.059552884285503115,0.07872906439807704,0
Prior_Closed_ATR3_Ticks_AtEntry,AUCTION_THEORY,Nearest_OR_Edge_Acceptance_Ratio3_AtEntry,ACCEPTANCE_RECLAIM,0.07869169058242752,-0.0010124610578777008,0.07869169058242752,0
PreEntry_Range_Compression3_AtEntry,OTHER_CAUSAL_CONTEXT,absorption_pressure_1s,EFFORT_VS_RESULT,0.07869097355644558,-0.015081579070628242,0.07869097355644558,0
Cumulative_Delta_AtEntry,FLOW_BURST_QUALITY,Nearest_OR_Edge_Acceptance_Ratio3_AtEntry,ACCEPTANCE_RECLAIM,-0.07866958351385163,-0.11760091109636858,0.07866958351385163,0
Acceleration1s,PERSISTENCE_EXHAUSTION,Score_AtEntry,OTHER_CAUSAL_CONTEXT,0.07863652264806575,0.029152418767516126,0.07863652264806575,0
signed_delta_change_1s,FLOW_BURST_QUALITY,execution_side_sign,OTHER_CAUSAL_CONTEXT,0.07860821509187921,0.08109957510952019,0.07860821509187921,0
CumulativeDeltaWindow,FLOW_BURST_QUALITY,PreBurst_Impulse_Decay_Slope_5s,PERSISTENCE_EXHAUSTION,-0.07833970005751166,0.0032524827292987235,0.07833970005751166,0
Delta3s,FLOW_BURST_QUALITY,PreBurst_Impulse_Decay_Slope_5s,PERSISTENCE_EXHAUSTION,-0.07833970005751166,0.0032524827292987235,0.07833970005751166,0
Delta3s,FLOW_BURST_QUALITY,velocity_consistency,PERSISTENCE_EXHAUSTION,0.0783275457261121,0.07054164577542357,0.0783275457261121,0
CumulativeDeltaWindow,FLOW_BURST_QUALITY,velocity_consistency,PERSISTENCE_EXHAUSTION,0.0783275457261121,0.07054164577542357,0.0783275457261121,0
Velocity5s,PERSISTENCE_EXHAUSTION,PreBurst_Acceptance_Dwell_Ratio_5s,ACCEPTANCE_RECLAIM,-0.07825455640414765,-0.05275294316131991,0.07825455640414765,0
Sell_Imbalance_Count_AtEntry,FLOW_BURST_QUALITY,Nearest_OR_Edge_Retest_Count_AtEntry,ACCEPTANCE_RECLAIM,0.0782537425920708,0.07325707000159354,0.0782537425920708,0
Profile_Skewness,AUCTION_THEORY,Signed_Delta_Share_AtEntry,FLOW_BURST_QUALITY,0.078185021906508,0.07370231980886667,0.078185021906508,0
PreBurst_Path_Efficiency_10s,TEMPORAL_SEQUENCE,month_index,TIME_REGIME,-0.07818023267077724,-0.06985153642133116,0.07818023267077724,0
TradesPerSecond,TIME_REGIME,PreEntry_Directional_Delta_Share3_AtEntry,FLOW_BURST_QUALITY,0.07812998304483075,0.005513759547849956,0.07812998304483075,0
PreBurst_Reclaim_Count_10s,ACCEPTANCE_RECLAIM,Buy_Imbalance_Count_AtEntry,FLOW_BURST_QUALITY,0.07808745335359794,-0.009053309948879068,0.07808745335359794,0
Delta5s,FLOW_BURST_QUALITY,PreEntry_Directional_Efficiency3_AtEntry,OTHER_CAUSAL_CONTEXT,-0.07798791841901274,-0.13567010767722307,0.07798791841901274,0
Dist_VAL_Ticks,AUCTION_THEORY,Volume_AtEntry,FLOW_BURST_QUALITY,0.07794851569450727,0.09562928678910113,0.07794851569450727,0
Profile_Excess_Kurtosis,AUCTION_THEORY,mean_trade_size,FLOW_BURST_QUALITY,-0.07793372561712622,-0.14409497169182714,0.07793372561712622,0
Dist_OR_High_Ticks,AUCTION_THEORY,BreakOut_TICKS_PER_SEC_AtEntry,OTHER_CAUSAL_CONTEXT,-0.07792882956106836,-0.02342200746409064,0.07792882956106836,0
Delta1s,FLOW_BURST_QUALITY,PreBurst_Price_Per_Delta_3s,EFFORT_VS_RESULT,0.07791985396322738,0.016537046264946592,0.07791985396322738,0
PreBurst_Path_Efficiency_10s,TEMPORAL_SEQUENCE,Buy_Imbalance_Count_AtEntry,FLOW_BURST_QUALITY,0.07788283633149634,0.06472815275658422,0.07788283633149634,0
PreEntry_Range_Compression3_AtEntry,OTHER_CAUSAL_CONTEXT,burst_efficiency_score,EFFORT_VS_RESULT,-0.07773419326777578,-0.08654414450167668,0.07773419326777578,0
PreBurst_Rotation_Index_10s,TEMPORAL_SEQUENCE,profile_confluence_4t,AUCTION_THEORY,0.07758272530953056,0.07207980499579329,0.07758272530953056,0
Acceleration1s,PERSISTENCE_EXHAUSTION,delta_persistence_1_3,PERSISTENCE_EXHAUSTION,0.07758012485737566,0.07630402574712675,0.07758012485737566,0
PreBurst_Impulse_Survival_Seconds,AUCTION_THEORY,price_impact_per_100_contracts,EFFORT_VS_RESULT,0.07756610755010805,0.05363351387306495,0.07756610755010805,0
CumulativeDeltaWindow,FLOW_BURST_QUALITY,Nearest_OR_Edge_Distance_Ticks_AtEntry,AUCTION_THEORY,-0.07752337996555046,-0.07109894477373324,0.07752337996555046,0
CumulativeDeltaWindow,FLOW_BURST_QUALITY,distance_nearest_or_edge_ticks,AUCTION_THEORY,-0.07752337996555046,-0.07109894477373326,0.07752337996555046,0
Delta3s,FLOW_BURST_QUALITY,distance_nearest_or_edge_ticks,AUCTION_THEORY,-0.07752337996555046,-0.07109894477373326,0.07752337996555046,0
Delta3s,FLOW_BURST_QUALITY,Nearest_OR_Edge_Distance_Ticks_AtEntry,AUCTION_THEORY,-0.07752337996555046,-0.07109894477373324,0.07752337996555046,0
distance_nearest_profile_reference_ticks,AUCTION_THEORY,signed_delta_decay_1_5,PERSISTENCE_EXHAUSTION,0.077509594564107,0.03156198265924086,0.077509594564107,0
Profile_Skewness,AUCTION_THEORY,BreakOut_TICKS_PER_SEC_AtEntry,OTHER_CAUSAL_CONTEXT,-0.0774917988600021,-0.0853626378087348,0.0774917988600021,0
ContractsPerSecond,FLOW_BURST_QUALITY,directional_poc_distance,AUCTION_THEORY,0.07736724118017249,0.03754988296192676,0.07736724118017249,0
Nearest_OR_Edge_Acceptance_Ratio3_AtEntry,ACCEPTANCE_RECLAIM,weekday_index,TIME_REGIME,0.07734803561386062,0.06881022482354288,0.07734803561386062,0
PreBurst_Impulse_Survival_Seconds,AUCTION_THEORY,Cumulative_Delta_AtEntry,FLOW_BURST_QUALITY,0.07733783510849758,0.09085730516332789,0.07733783510849758,0
Dist_LVN_Ticks,AUCTION_THEORY,execution_cvd_alignment,OTHER_CAUSAL_CONTEXT,-0.07719772237266755,-0.07463823396975929,0.07719772237266755,0
Dist_HVN_Ticks,AUCTION_THEORY,Cumulative_Delta_AtEntry,FLOW_BURST_QUALITY,0.07718101285381641,0.08375617461283831,0.07718101285381641,0
Profile_Std_Ticks,AUCTION_THEORY,distance_nearest_profile_reference_ticks,AUCTION_THEORY,0.07716534156961496,0.05144665059553689,0.07716534156961496,0
Profile_Effective_Nodes,AUCTION_THEORY,velocity_consistency,PERSISTENCE_EXHAUSTION,-0.07715103496683944,-0.03627775814516742,0.07715103496683944,0
Delta_AtEntry,FLOW_BURST_QUALITY,signed_delta_1s,FLOW_BURST_QUALITY,-0.07710314664704651,-0.07999439614646277,0.07710314664704651,0
PreBurst_Rotation_Index_10s,TEMPORAL_SEQUENCE,Nearest_OR_Edge_Retest_Count_AtEntry,ACCEPTANCE_RECLAIM,0.0770744107383067,0.1434557163798215,0.0770744107383067,0
signed_velocity_3s,PERSISTENCE_EXHAUSTION,acceleration_velocity_ratio,PERSISTENCE_EXHAUSTION,0.076940510663265,0.2025976885618685,0.076940510663265,0
PeakPositiveDelta,FLOW_BURST_QUALITY,PreEntry_Directional_Delta_Share3_AtEntry,FLOW_BURST_QUALITY,0.07690444376259001,-0.021578108771086624,0.07690444376259001,0
Dist_VAL_Ticks,AUCTION_THEORY,Body_AtEntry,OTHER_CAUSAL_CONTEXT,-0.07673054888709012,0.04140843209686696,0.07673054888709012,0
PreBurst_Acceptance_Dwell_Ratio_5s,ACCEPTANCE_RECLAIM,PreBurst_Price_Per_Volume_3s,EFFORT_VS_RESULT,-0.07668548169354081,-0.01644683652931226,0.07668548169354081,0
Dist_LVN_Ticks,AUCTION_THEORY,PreBurst_Impulse_Decay_Slope_5s,PERSISTENCE_EXHAUSTION,0.07664425665701377,0.06461736945209191,0.07664425665701377,0
Dist_OR_Low_Ticks,AUCTION_THEORY,Profile_Local_Maxima_Count,AUCTION_THEORY,0.07661629412173204,0.20827665584240043,0.07661629412173204,0
Acceleration3s,PERSISTENCE_EXHAUSTION,Nearest_OR_Edge_Acceptance_Ratio3_AtEntry,ACCEPTANCE_RECLAIM,-0.07658402627110954,-0.02982648770229552,0.07658402627110954,0
PreEntry_Directional_Efficiency3_AtEntry,OTHER_CAUSAL_CONTEXT,signed_velocity_3s,PERSISTENCE_EXHAUSTION,-0.07650112750703174,-0.12180830954884517,0.07650112750703174,0
PreEntry_Range_Compression3_AtEntry,OTHER_CAUSAL_CONTEXT,mean_trade_size,FLOW_BURST_QUALITY,-0.07647715897979519,-0.08021124285357406,0.07647715897979519,0
Dist_LVN_Ticks,AUCTION_THEORY,price_impact_per_100_contracts,EFFORT_VS_RESULT,0.07644433408559569,0.06356179581129577,0.07644433408559569,0
Profile_Std_Ticks,AUCTION_THEORY,delta_share_of_volume,FLOW_BURST_QUALITY,-0.07641453800906965,-0.06536576760968563,0.07641453800906965,0
Seconds_From_Open_AtEntry,TIME_REGIME,flow_price_alignment,OTHER_CAUSAL_CONTEXT,0.07633161896079572,0.07316097595894673,0.07633161896079572,0
Delta10s,FLOW_BURST_QUALITY,acceleration_velocity_ratio,PERSISTENCE_EXHAUSTION,0.0762912569950337,0.1644577550507797,0.0762912569950337,0
CumulativeDeltaWindow,FLOW_BURST_QUALITY,directional_poc_distance,AUCTION_THEORY,-0.07627998022691158,-0.027703551633294937,0.07627998022691158,0
Delta3s,FLOW_BURST_QUALITY,directional_poc_distance,AUCTION_THEORY,-0.07627998022691158,-0.027703551633294937,0.07627998022691158,0
PeakPositiveDelta,FLOW_BURST_QUALITY,execution_cvd_alignment,OTHER_CAUSAL_CONTEXT,-0.07618149280292727,-0.061878631155067816,0.07618149280292727,0
BreakOut_TICKS_PER_SEC_AtEntry,OTHER_CAUSAL_CONTEXT,seconds_from_open,TIME_REGIME,-0.07615625000441441,-0.022542081661687932,0.07615625000441441,0
BreakOut_TICKS_PER_SEC_AtEntry,OTHER_CAUSAL_CONTEXT,minute_from_open,TIME_REGIME,-0.07615625000441441,-0.022542081661687682,0.07615625000441441,0
BreakOut_TICKS_PER_SEC_AtEntry,OTHER_CAUSAL_CONTEXT,Seconds_From_Open_AtEntry,TIME_REGIME,-0.07614735457776652,-0.022616880819848095,0.07614735457776652,0
delta_persistence_3_5,PERSISTENCE_EXHAUSTION,velocity_consistency,PERSISTENCE_EXHAUSTION,0.07603583289733626,-0.06422511959890481,0.07603583289733626,0
Dist_VAH_Ticks,AUCTION_THEORY,delta_persistence_3_5,PERSISTENCE_EXHAUSTION,0.07603579984301236,0.03363956784889469,0.07603579984301236,0
PreBurst_Price_Per_Delta_3s,EFFORT_VS_RESULT,PreEntry_Volume_Climax_Ratio_AtEntry,FLOW_BURST_QUALITY,-0.07597989584043144,-0.06074030536319013,0.07597989584043144,0
TradesPerSecond,TIME_REGIME,Directional_OR_Extension_Ticks_AtEntry,AUCTION_THEORY,-0.07594278343750106,-0.12176063231176562,0.07594278343750106,0
Dist_VAH_Ticks,AUCTION_THEORY,mean_trade_size,FLOW_BURST_QUALITY,-0.07581440236443562,-0.0021382981080656275,0.07581440236443562,0
DeltaChangeZScore,FLOW_BURST_QUALITY,BreakOut_TICKS_PER_SEC_AtEntry,OTHER_CAUSAL_CONTEXT,-0.07578555348907573,0.029949760578780977,0.07578555348907573,0
DeltaPercentile,FLOW_BURST_QUALITY,acceleration_velocity_ratio,PERSISTENCE_EXHAUSTION,0.0757714209214266,0.1584420961046587,0.0757714209214266,0
Directional_VWAP_Distance_Ticks_AtEntry,AUCTION_THEORY,Signed_Previous_Delta_Share_AtEntry,FLOW_BURST_QUALITY,-0.07576874096691665,-0.07299964069330703,0.07576874096691665,0
Profile_Excess_Kurtosis,AUCTION_THEORY,Previous_Volume_AtEntry,FLOW_BURST_QUALITY,-0.07573748420044173,-0.08371491183171753,0.07573748420044173,0
Profile_Skewness,AUCTION_THEORY,PreEntry_Volume_Climax_Ratio_AtEntry,FLOW_BURST_QUALITY,-0.0757188630886591,-0.11391850809090151,0.0757188630886591,0
Nearest_OR_Edge_Retest_Count_AtEntry,ACCEPTANCE_RECLAIM,signed_acceleration_1s,PERSISTENCE_EXHAUSTION,-0.07565380543515042,0.013106650520935658,0.07565380543515042,0
PreBurst_Acceptance_Dwell_Ratio_5s,ACCEPTANCE_RECLAIM,PreBurst_Impulse_Decay_Slope_5s,PERSISTENCE_EXHAUSTION,-0.07564038146720178,0.03728500041750327,0.07564038146720178,0
Acceleration1s,PERSISTENCE_EXHAUSTION,weekday_index,TIME_REGIME,-0.07562670374502296,-0.026061272669981175,0.07562670374502296,0
flow_price_alignment,OTHER_CAUSAL_CONTEXT,minute_from_open,TIME_REGIME,0.07559166509062501,0.07316418435217906,0.07559166509062501,0
flow_price_alignment,OTHER_CAUSAL_CONTEXT,seconds_from_open,TIME_REGIME,0.07559166509062501,0.07316418435217892,0.07559166509062501,0
DeltaChange1s,FLOW_BURST_QUALITY,distance_nearest_profile_reference_ticks,AUCTION_THEORY,-0.07542195161191968,-0.08445060517328734,0.07542195161191968,0
PreBurst_Rotation_Index_10s,TEMPORAL_SEQUENCE,velocity_consistency,PERSISTENCE_EXHAUSTION,-0.07536238154013444,-0.11471408586616083,0.07536238154013444,0
Cumulative_Delta_AtEntry,FLOW_BURST_QUALITY,distance_nearest_profile_reference_ticks,AUCTION_THEORY,-0.07534897417291944,-0.09383170618806161,0.07534897417291944,0
ContractsPerSecond,FLOW_BURST_QUALITY,Body_OR_Ratio_AtEntry,AUCTION_THEORY,0.07523080344197602,0.004239326082626731,0.07523080344197602,0
ContractsPerSecond,FLOW_BURST_QUALITY,Cumulative_Delta_AtEntry,FLOW_BURST_QUALITY,-0.07521114684505115,0.014023591459384217,0.07521114684505115,0
Sell_Imbalance_Count_AtEntry,FLOW_BURST_QUALITY,delta_share_of_volume,FLOW_BURST_QUALITY,0.07513863538846854,0.0831744874186284,0.07513863538846854,0
Cumulative_Delta_AtEntry,FLOW_BURST_QUALITY,signed_delta_change_1s,FLOW_BURST_QUALITY,0.07505972428923251,0.1095906666820762,0.07505972428923251,0
directional_vwap_distance,AUCTION_THEORY,distance_nearest_profile_reference_ticks,AUCTION_THEORY,-0.07505633720345183,-0.1352659783723763,0.07505633720345183,0
PreBurst_Rotation_Index_10s,TEMPORAL_SEQUENCE,distance_nearest_or_edge_ticks,AUCTION_THEORY,-0.0750250727451115,-0.07271961705905232,0.0750250727451115,0
PreBurst_Rotation_Index_10s,TEMPORAL_SEQUENCE,Nearest_OR_Edge_Distance_Ticks_AtEntry,AUCTION_THEORY,-0.0750250727451115,-0.0727196170590523,0.0750250727451115,0
Dist_LVN_Ticks,AUCTION_THEORY,delta_persistence_3_5,PERSISTENCE_EXHAUSTION,0.07499247209349152,0.10148864428852762,0.07499247209349152,0
Acceleration3s,PERSISTENCE_EXHAUSTION,velocity_consistency,PERSISTENCE_EXHAUSTION,0.07493793450738735,0.04607381246220791,0.07493793450738735,0
PreBurst_Rotation_Index_10s,TEMPORAL_SEQUENCE,burst_efficiency_score,EFFORT_VS_RESULT,0.07493026917107384,0.09273488809539368,0.07493026917107384,0
Profile_Normalized_Entropy,AUCTION_THEORY,signed_delta_decay_1_5,PERSISTENCE_EXHAUSTION,-0.07485449716470259,-0.14009929876570612,0.07485449716470259,0
Body_AtEntry,OTHER_CAUSAL_CONTEXT,month_index,TIME_REGIME,-0.07484269642568536,-0.1057569019134464,0.07484269642568536,0
DeltaPercentile,FLOW_BURST_QUALITY,Dist_POC_Ticks,AUCTION_THEORY,-0.07476369355694958,-0.14458135068029387,0.07476369355694958,0
PreBurst_Reclaim_Count_10s,ACCEPTANCE_RECLAIM,weekday_index,TIME_REGIME,0.07475929226584617,0.07178700524905388,0.07475929226584617,0
signed_velocity_1s,PERSISTENCE_EXHAUSTION,signed_delta_decay_1_5,PERSISTENCE_EXHAUSTION,-0.0746955653277359,-0.24237736493663278,0.0746955653277359,0
Acceleration1s,PERSISTENCE_EXHAUSTION,Nearest_OR_Edge_Acceptance_Ratio3_AtEntry,ACCEPTANCE_RECLAIM,-0.07468741629150706,-0.05640902842927093,0.07468741629150706,0
Profile_Skewness,AUCTION_THEORY,Buy_Imbalance_Count_AtEntry,FLOW_BURST_QUALITY,0.07465864177288985,0.13731822839554808,0.07465864177288985,0
Acceleration1s,PERSISTENCE_EXHAUSTION,PreEntry_Directional_Efficiency3_AtEntry,OTHER_CAUSAL_CONTEXT,-0.07460148720725031,-0.0951635016221619,0.07460148720725031,0
Delta2s,FLOW_BURST_QUALITY,Prior_Closed_ATR3_Ticks_AtEntry,AUCTION_THEORY,-0.07457866091969328,-0.03751505228337882,0.07457866091969328,0
Cumulative_Delta_AtEntry,FLOW_BURST_QUALITY,mean_trade_size,FLOW_BURST_QUALITY,0.0745196166781464,0.15566443485550496,0.0745196166781464,0
distance_nearest_profile_reference_ticks,AUCTION_THEORY,signed_velocity_decay_1_5,PERSISTENCE_EXHAUSTION,0.0744523182694464,0.0518102442262077,0.0744523182694464,0
Score_AtEntry,OTHER_CAUSAL_CONTEXT,flow_price_alignment,OTHER_CAUSAL_CONTEXT,0.074411354435673,0.1258666929276315,0.074411354435673,0
delta_persistence_1_3,PERSISTENCE_EXHAUSTION,distance_nearest_or_edge_ticks,AUCTION_THEORY,0.07436174048447819,0.074788292770942,0.07436174048447819,0
Nearest_OR_Edge_Distance_Ticks_AtEntry,AUCTION_THEORY,delta_persistence_1_3,PERSISTENCE_EXHAUSTION,0.07436174048447819,0.07478829277094196,0.07436174048447819,0
Nearest_OR_Edge_Acceptance_Ratio3_AtEntry,ACCEPTANCE_RECLAIM,signed_acceleration_1s,PERSISTENCE_EXHAUSTION,-0.07434093759218731,-0.043047722721610795,0.07434093759218731,0
Body_OR_Ratio_AtEntry,AUCTION_THEORY,delta_share_of_volume,FLOW_BURST_QUALITY,-0.07429641298380245,-0.024531791446564952,0.07429641298380245,0
Velocity5s,PERSISTENCE_EXHAUSTION,Nearest_OR_Edge_Acceptance_Ratio3_AtEntry,ACCEPTANCE_RECLAIM,-0.07425418044195356,-0.07343615813467558,0.07425418044195356,0
Delta_Change_AtEntry,FLOW_BURST_QUALITY,distance_nearest_or_edge_ticks,AUCTION_THEORY,0.0742093152808807,0.087147892899443,0.0742093152808807,0
Delta_Change_AtEntry,FLOW_BURST_QUALITY,Nearest_OR_Edge_Distance_Ticks_AtEntry,AUCTION_THEORY,0.0742093152808807,0.08714789289944298,0.0742093152808807,0
PreBurst_Reclaim_Count_10s,ACCEPTANCE_RECLAIM,Delta_AtEntry,FLOW_BURST_QUALITY,0.07411857120282515,0.07593095290347544,0.07411857120282515,0
Velocity3s,PERSISTENCE_EXHAUSTION,PreBurst_Path_Efficiency_10s,TEMPORAL_SEQUENCE,0.07410158671747517,0.061251433480095874,0.07410158671747517,0
Delta_Change_AtEntry,FLOW_BURST_QUALITY,Seconds_From_Open_AtEntry,TIME_REGIME,0.07408358752497933,0.032894122358289944,0.07408358752497933,0
Delta_AtEntry,FLOW_BURST_QUALITY,signed_delta_decay_1_5,PERSISTENCE_EXHAUSTION,0.0739970931167638,0.08488090791802722,0.0739970931167638,0
PreBurst_Path_Efficiency_10s,TEMPORAL_SEQUENCE,Signed_Previous_Delta_Share_AtEntry,FLOW_BURST_QUALITY,-0.07397338277934994,-0.08908597504296263,0.07397338277934994,0
Dist_POC_Ticks,AUCTION_THEORY,Signed_Previous_Delta_Share_AtEntry,FLOW_BURST_QUALITY,0.07391485636431434,-0.0037325824171750613,0.07391485636431434,0
BuySellRatio,OTHER_CAUSAL_CONTEXT,weekday_index,TIME_REGIME,-0.07388842022112073,-0.028495162335503685,0.07388842022112073,0
Delta10s,FLOW_BURST_QUALITY,Nearest_OR_Edge_Acceptance_Ratio3_AtEntry,ACCEPTANCE_RECLAIM,-0.07383572255058707,-0.05500715885688795,0.07383572255058707,0
Dist_VAH_Ticks,AUCTION_THEORY,distance_nearest_profile_reference_ticks,AUCTION_THEORY,0.07377170120346756,0.06945231886817824,0.07377170120346756,0
PreEntry_Volume_Climax_Ratio_AtEntry,FLOW_BURST_QUALITY,delta_persistence_1_3,PERSISTENCE_EXHAUSTION,-0.07374759904218199,-0.03465526546754093,0.07374759904218199,0
Delta_Change_AtEntry,FLOW_BURST_QUALITY,seconds_from_open,TIME_REGIME,0.07373476623258747,0.032827528135953986,0.07373476623258747,0
Delta_Change_AtEntry,FLOW_BURST_QUALITY,minute_from_open,TIME_REGIME,0.07373476623258747,0.032827528135953965,0.07373476623258747,0
PreBurst_Acceptance_Dwell_Ratio_5s,ACCEPTANCE_RECLAIM,PreBurst_Price_Per_Delta_3s,EFFORT_VS_RESULT,-0.07370166669966084,0.01780152537786365,0.07370166669966084,0
TradesPerSecond,TIME_REGIME,Acceleration3s,PERSISTENCE_EXHAUSTION,-0.07369813150317318,0.0038544638583948346,0.07369813150317318,0
PreBurst_Price_Per_Delta_3s,EFFORT_VS_RESULT,Delta_Change_AtEntry,FLOW_BURST_QUALITY,-0.07363669055575943,-0.09074638986887688,0.07363669055575943,0
Profile_Position_Percentile,AUCTION_THEORY,flow_price_alignment,OTHER_CAUSAL_CONTEXT,0.07362288772130332,0.10873229881886429,0.07362288772130332,0
Cumulative_Delta_AtEntry,FLOW_BURST_QUALITY,Previous_Volume_AtEntry,FLOW_BURST_QUALITY,-0.07354774770729383,-0.0915713408799753,0.07354774770729383,0
PreBurst_Rotation_Index_10s,TEMPORAL_SEQUENCE,execution_cvd_alignment,OTHER_CAUSAL_CONTEXT,0.07344087626176128,0.08440840985009747,0.07344087626176128,0
PreBurst_Price_Per_Volume_3s,EFFORT_VS_RESULT,acceleration_velocity_ratio,PERSISTENCE_EXHAUSTION,0.07338167807233573,0.17755417914775296,0.07338167807233573,0
Delta10s,FLOW_BURST_QUALITY,PreEntry_Directional_Efficiency3_AtEntry,OTHER_CAUSAL_CONTEXT,-0.07336156287758193,-0.13151034871096998,0.07336156287758193,0
DeltaChange1s,FLOW_BURST_QUALITY,weekday_index,TIME_REGIME,-0.0733381948585526,-0.08105202355869943,0.0733381948585526,0
Delta3s,FLOW_BURST_QUALITY,Seconds_From_Open_AtEntry,TIME_REGIME,-0.07329538100357992,-0.11694676630214759,0.07329538100357992,0
CumulativeDeltaWindow,FLOW_BURST_QUALITY,Seconds_From_Open_AtEntry,TIME_REGIME,-0.07329538100357992,-0.11694676630214759,0.07329538100357992,0
Acceleration1s,PERSISTENCE_EXHAUSTION,PreEntry_Volume_Climax_Ratio_AtEntry,FLOW_BURST_QUALITY,-0.07325261648987905,-0.11636777872836658,0.07325261648987905,0
PreEntry_Range_Compression3_AtEntry,OTHER_CAUSAL_CONTEXT,vwap_poc_spread_ticks,AUCTION_THEORY,-0.07320757643315653,-0.08718892684025481,0.07320757643315653,0
Delta_AtEntry,FLOW_BURST_QUALITY,Directional_VWAP_Distance_Ticks_AtEntry,AUCTION_THEORY,-0.07318472347095466,-0.07519748920153155,0.07318472347095466,0
Profile_Position_Percentile,AUCTION_THEORY,price_impact_per_100_contracts,EFFORT_VS_RESULT,-0.07318442361433387,-0.04249837951576745,0.07318442361433387,0
Directional_VWAP_Distance_Ticks_AtEntry,AUCTION_THEORY,flow_price_alignment,OTHER_CAUSAL_CONTEXT,0.07302028368541835,0.07410170649239087,0.07302028368541835,0
directional_poc_distance,AUCTION_THEORY,signed_delta_decay_1_5,PERSISTENCE_EXHAUSTION,0.07297941010439485,0.01437590722441589,0.07297941010439485,0
Profile_Std_Ticks,AUCTION_THEORY,Profile_Skewness,AUCTION_THEORY,-0.07296117128301725,-0.06415330068304473,0.07296117128301725,0
Prior_Closed_ATR3_Ticks_AtEntry,AUCTION_THEORY,PreEntry_Range_Compression3_AtEntry,OTHER_CAUSAL_CONTEXT,0.0729539329149218,0.002196549169966917,0.0729539329149218,0
TradesPerSecond,TIME_REGIME,PreBurst_Rotation_Index_10s,TEMPORAL_SEQUENCE,-0.07294705451150367,0.0005990169460077689,0.07294705451150367,0
Delta2s,FLOW_BURST_QUALITY,Profile_Skewness,AUCTION_THEORY,0.07277689482288595,0.12087261465568928,0.07277689482288595,0
Directional_OR_Extension_Ticks_AtEntry,AUCTION_THEORY,signed_delta_1s,FLOW_BURST_QUALITY,0.07275081039815331,-0.035443521470135596,0.07275081039815331,0
Delta3s,FLOW_BURST_QUALITY,seconds_from_open,TIME_REGIME,-0.07271098341036449,-0.11698179967045451,0.07271098341036449,0
Delta3s,FLOW_BURST_QUALITY,minute_from_open,TIME_REGIME,-0.07271098341036449,-0.1169817996704545,0.07271098341036449,0
CumulativeDeltaWindow,FLOW_BURST_QUALITY,seconds_from_open,TIME_REGIME,-0.07271098341036449,-0.11698179967045451,0.07271098341036449,0
