Detector_VERSION,BurstId,Burst_Timestamp_UTC,Burst_Feature_Available_Timestamp_UTC,Burst_Timestamp_NY,Response_Available_Timestamp_UTC,Response_Horizon_Seconds,Side,Burst_Price,Response_Price,Broken_Level,Directional_Displacement_Ticks,Response_MFE_Ticks,Response_MAE_Ticks,Acceptance_Dwell_Ratio,Reclaim_Count,Rejection_Speed_TPS,Directional_Delta,Response_Volume,Effort_Result_Delta,Effort_Result_Volume,Momentum_Survival_Ratio,Rotation_Index,Local_Entropy,Path_Efficiency,Response_POC_Migration_Ticks,AvailableBeforeEntry,Model_Eligibility,born_bad_group,fecha
liquidity-burst-detector-2026-07-18-v2-response-families,LB_20220726_093111_SELL_0001,2022-07-26 13:31:11+00:00,2022-07-26 13:31:12+00:00,2022-07-26 09:31:11,2022-07-26 13:31:13+00:00,1,SELL,12257.5,12260.0,12270.0,-2,1,3,1.0,0,3.0,24,162,-0.083333333333333,-0.012345679012346,0.0,0.0,0.0,-1.0,0,0,POST_BURST_ONLY,A_WINNER,2022-07-26
liquidity-burst-detector-2026-07-18-v2-response-families,LB_20220726_093111_SELL_0001,2022-07-26 13:31:11+00:00,2022-07-26 13:31:12+00:00,2022-07-26 09:31:11,2022-07-26 13:31:15+00:00,3,SELL,12257.5,12261.25,12270.0,-3,1,3,1.0,0,1.0,-32,312,-0.09375,-0.009615384615385,0.333333333333333,1.0,0.91829583405449,-0.428571428571429,0,0,POST_BURST_ONLY,A_WINNER,2022-07-26
liquidity-burst-detector-2026-07-18-v2-response-families,LB_20220726_093111_SELL_0001,2022-07-26 13:31:11+00:00,2022-07-26 13:31:12+00:00,2022-07-26 09:31:11,2022-07-26 13:31:17+00:00,5,SELL,12257.5,12258.75,12270.0,-1,1,3,1.0,0,0.6,-27,413,-0.037037037037037,-0.002421307506053,0.6,0.75,0.970950594454669,-0.111111111111111,0,0,POST_BURST_ONLY,A_WINNER,2022-07-26
liquidity-burst-detector-2026-07-18-v2-response-families,LB_20220729_093500_SELL_0001,2022-07-29 13:35:00+00:00,2022-07-29 13:35:01+00:00,2022-07-29 09:35:00,2022-07-29 13:35:02+00:00,1,SELL,12767.5,12771.25,12788.75,-3,1,3,1.0,0,3.0,-32,134,-0.09375,-0.022388059701493,0.0,0.0,0.0,-1.0,0,0,POST_BURST_ONLY,D_BORN_BAD_MFE_LE_2,2022-07-29
liquidity-burst-detector-2026-07-18-v2-response-families,LB_20220729_093500_SELL_0001,2022-07-29 13:35:00+00:00,2022-07-29 13:35:01+00:00,2022-07-29 09:35:00,2022-07-29 13:35:04+00:00,3,SELL,12767.5,12768.75,12788.75,-1,1,3,1.0,0,1.0,-37,309,-0.027027027027027,-0.003236245954693,0.333333333333333,1.0,1.0,-0.2,0,0,POST_BURST_ONLY,D_BORN_BAD_MFE_LE_2,2022-07-29
liquidity-burst-detector-2026-07-18-v2-response-families,LB_20220729_093500_SELL_0001,2022-07-29 13:35:00+00:00,2022-07-29 13:35:01+00:00,2022-07-29 09:35:00,2022-07-29 13:35:06+00:00,5,SELL,12767.5,12767.5,12788.75,0,1,4,1.0,0,0.8,-49,443,0.0,0.0,0.4,1.0,1.0,0.0,0,0,POST_BURST_ONLY,D_BORN_BAD_MFE_LE_2,2022-07-29
liquidity-burst-detector-2026-07-18-v2-response-families,LB_20220801_093127_SELL_0001,2022-08-01 13:31:27+00:00,2022-08-01 13:31:28+00:00,2022-08-01 09:31:27,2022-08-01 13:31:29+00:00,1,SELL,12876.25,12876.25,12892.5,0,1,1,1.0,0,1.0,-7,39,0.0,0.0,0.0,0.0,0.0,0.0,0,0,POST_BURST_ONLY,C_LOSER_MFE_3_TO_30,2022-08-01
liquidity-burst-detector-2026-07-18-v2-response-families,LB_20220801_093127_SELL_0001,2022-08-01 13:31:27+00:00,2022-08-01 13:31:28+00:00,2022-08-01 09:31:27,2022-08-01 13:31:31+00:00,3,SELL,12876.25,12880.0,12892.5,-3,1,5,1.0,0,1.666666666666667,-23,231,-0.130434782608696,-0.012987012987013,0.333333333333333,1.0,1.0,-0.428571428571429,0,0,POST_BURST_ONLY,C_LOSER_MFE_3_TO_30,2022-08-01
liquidity-burst-detector-2026-07-18-v2-response-families,LB_20220801_093127_SELL_0001,2022-08-01 13:31:27+00:00,2022-08-01 13:31:28+00:00,2022-08-01 09:31:27,2022-08-01 13:31:33+00:00,5,SELL,12876.25,12882.5,12892.5,-5,1,7,1.0,0,1.4,-41,325,-0.121951219512195,-0.015384615384615,0.2,1.0,0.91829583405449,-0.555555555555556,0,0,POST_BURST_ONLY,C_LOSER_MFE_3_TO_30,2022-08-01
liquidity-burst-detector-2026-07-18-v2-response-families,LB_20220809_093105_SELL_0001,2022-08-09 13:31:05+00:00,2022-08-09 13:31:06+00:00,2022-08-09 09:31:05,2022-08-09 13:31:07+00:00,1,SELL,13072.5,13072.5,13080.0,0,3,1,1.0,0,1.0,57,205,0.0,0.0,0.0,0.0,0.0,0.0,0,0,POST_BURST_ONLY,D_BORN_BAD_MFE_LE_2,2022-08-09
liquidity-burst-detector-2026-07-18-v2-response-families,LB_20220809_093105_SELL_0001,2022-08-09 13:31:05+00:00,2022-08-09 13:31:06+00:00,2022-08-09 09:31:05,2022-08-09 13:31:09+00:00,3,SELL,13072.5,13067.5,13080.0,4,6,1,1.0,0,0.333333333333333,178,652,0.02247191011236,0.006134969325153,0.333333333333333,0.0,0.0,1.0,0,0,POST_BURST_ONLY,D_BORN_BAD_MFE_LE_2,2022-08-09
liquidity-burst-detector-2026-07-18-v2-response-families,LB_20220809_093105_SELL_0001,2022-08-09 13:31:05+00:00,2022-08-09 13:31:06+00:00,2022-08-09 09:31:05,2022-08-09 13:31:11+00:00,5,SELL,13072.5,13072.5,13080.0,0,6,1,1.0,0,0.2,101,905,0.0,0.0,0.2,0.5,0.91829583405449,0.0,0,0,POST_BURST_ONLY,D_BORN_BAD_MFE_LE_2,2022-08-09
liquidity-burst-detector-2026-07-18-v2-response-families,LB_20220815_093300_BUY_0001,2022-08-15 13:33:00+00:00,2022-08-15 13:33:01+00:00,2022-08-15 09:33:00,2022-08-15 13:33:02+00:00,1,BUY,13583.75,13587.5,13566.25,3,5,0,1.0,0,0.0,148,380,0.02027027027027,0.007894736842105,1.0,0.0,0.0,1.0,0,0,POST_BURST_ONLY,D_BORN_BAD_MFE_LE_2,2022-08-15
liquidity-burst-detector-2026-07-18-v2-response-families,LB_20220815_093300_BUY_0001,2022-08-15 13:33:00+00:00,2022-08-15 13:33:01+00:00,2022-08-15 09:33:00,2022-08-15 13:33:04+00:00,3,BUY,13583.75,13583.75,13566.25,0,5,0,1.0,0,0.0,87,607,0.0,0.0,0.333333333333333,0.5,0.91829583405449,0.0,0,0,POST_BURST_ONLY,D_BORN_BAD_MFE_LE_2,2022-08-15
liquidity-burst-detector-2026-07-18-v2-response-families,LB_20220815_093300_BUY_0001,2022-08-15 13:33:00+00:00,2022-08-15 13:33:01+00:00,2022-08-15 09:33:00,2022-08-15 13:33:06+00:00,5,BUY,13583.75,13583.75,13566.25,0,5,2,1.0,0,0.4,80,774,0.0,0.0,0.4,0.75,0.970950594454669,0.0,0,0,POST_BURST_ONLY,D_BORN_BAD_MFE_LE_2,2022-08-15
liquidity-burst-detector-2026-07-18-v2-response-families,LB_20220817_093558_BUY_0001,2022-08-17 13:35:58+00:00,2022-08-17 13:35:59+00:00,2022-08-17 09:35:58,2022-08-17 13:36:00+00:00,1,BUY,13561.25,13565.0,13536.25,3,4,0,1.0,0,0.0,68,148,0.044117647058824,0.02027027027027,1.0,0.0,0.0,1.0,0,0,POST_BURST_ONLY,A_WINNER,2022-08-17
liquidity-burst-detector-2026-07-18-v2-response-families,LB_20220817_093558_BUY_0001,2022-08-17 13:35:58+00:00,2022-08-17 13:35:59+00:00,2022-08-17 09:35:58,2022-08-17 13:36:02+00:00,3,BUY,13561.25,13561.25,13536.25,0,4,1,1.0,0,0.333333333333333,11,407,0.0,0.0,0.333333333333333,1.0,1.0,0.0,0,0,POST_BURST_ONLY,A_WINNER,2022-08-17
liquidity-burst-detector-2026-07-18-v2-response-families,LB_20220817_093558_BUY_0001,2022-08-17 13:35:58+00:00,2022-08-17 13:35:59+00:00,2022-08-17 09:35:58,2022-08-17 13:36:04+00:00,5,BUY,13561.25,13560.0,13536.25,-1,4,1,1.0,0,0.2,-14,522,-0.071428571428571,-0.001915708812261,0.2,0.5,0.91829583405449,-0.142857142857143,0,0,POST_BURST_ONLY,A_WINNER,2022-08-17
liquidity-burst-detector-2026-07-18-v2-response-families,LB_20220831_093400_SELL_0001,2022-08-31 13:34:00+00:00,2022-08-31 13:34:01+00:00,2022-08-31 09:34:00,2022-08-31 13:34:02+00:00,1,SELL,12430.0,12427.5,12435.0,2,4,0,1.0,0,0.0,1,77,2.0,0.025974025974026,1.0,0.0,0.0,1.0,0,0,POST_BURST_ONLY,D_BORN_BAD_MFE_LE_2,2022-08-31
liquidity-burst-detector-2026-07-18-v2-response-families,LB_20220831_093400_SELL_0001,2022-08-31 13:34:00+00:00,2022-08-31 13:34:01+00:00,2022-08-31 09:34:00,2022-08-31 13:34:04+00:00,3,SELL,12430.0,12428.75,12435.0,1,4,0,1.0,0,0.0,-7,217,0.142857142857143,0.004608294930876,0.333333333333333,1.0,1.0,0.333333333333333,0,0,POST_BURST_ONLY,D_BORN_BAD_MFE_LE_2,2022-08-31
liquidity-burst-detector-2026-07-18-v2-response-families,LB_20220831_093400_SELL_0001,2022-08-31 13:34:00+00:00,2022-08-31 13:34:01+00:00,2022-08-31 09:34:00,2022-08-31 13:34:06+00:00,5,SELL,12430.0,12430.0,12435.0,0,4,1,1.0,0,0.2,-6,276,0.0,0.0,0.4,1.0,1.0,0.0,0,0,POST_BURST_ONLY,D_BORN_BAD_MFE_LE_2,2022-08-31
liquidity-burst-detector-2026-07-18-v2-response-families,LB_20220901_093124_SELL_0002,2022-09-01 13:31:24+00:00,2022-09-01 13:31:25+00:00,2022-09-01 09:31:24,2022-09-01 13:31:26+00:00,1,SELL,12158.75,12161.25,12163.75,-2,0,3,1.0,0,3.0,3,103,-0.666666666666667,-0.019417475728155,0.0,0.0,0.0,-1.0,0,0,POST_BURST_ONLY,C_LOSER_MFE_3_TO_30,2022-09-01
liquidity-burst-detector-2026-07-18-v2-response-families,LB_20220901_093124_SELL_0002,2022-09-01 13:31:24+00:00,2022-09-01 13:31:25+00:00,2022-09-01 09:31:24,2022-09-01 13:31:28+00:00,3,SELL,12158.75,12160.0,12163.75,-1,0,3,1.0,0,1.0,-45,243,-0.022222222222222,-0.004115226337449,0.333333333333333,1.0,0.91829583405449,-0.2,0,0,POST_BURST_ONLY,C_LOSER_MFE_3_TO_30,2022-09-01
liquidity-burst-detector-2026-07-18-v2-response-families,LB_20220901_093124_SELL_0002,2022-09-01 13:31:24+00:00,2022-09-01 13:31:25+00:00,2022-09-01 09:31:24,2022-09-01 13:31:30+00:00,5,SELL,12158.75,12160.0,12163.75,-1,0,3,1.0,0,0.6,-19,373,-0.052631578947368,-0.002680965147453,0.2,1.0,0.91829583405449,-0.2,0,0,POST_BURST_ONLY,C_LOSER_MFE_3_TO_30,2022-09-01
liquidity-burst-detector-2026-07-18-v2-response-families,LB_20220906_093405_BUY_0001,2022-09-06 13:34:05+00:00,2022-09-06 13:34:06+00:00,2022-09-06 09:34:05,2022-09-06 13:34:07+00:00,1,BUY,12106.25,12107.5,12166.25,1,1,0,0.0,0,0.0,8,36,0.125,0.027777777777778,1.0,0.0,0.0,1.0,0,0,POST_BURST_ONLY,C_LOSER_MFE_3_TO_30,2022-09-06
liquidity-burst-detector-2026-07-18-v2-response-families,LB_20220906_093405_BUY_0001,2022-09-06 13:34:05+00:00,2022-09-06 13:34:06+00:00,2022-09-06 09:34:05,2022-09-06 13:34:09+00:00,3,BUY,12106.25,12108.75,12166.25,2,3,0,0.0,0,0.0,18,150,0.111111111111111,0.013333333333333,0.666666666666667,0.5,0.91829583405449,0.5,0,0,POST_BURST_ONLY,C_LOSER_MFE_3_TO_30,2022-09-06
liquidity-burst-detector-2026-07-18-v2-response-families,LB_20220906_093405_BUY_0001,2022-09-06 13:34:05+00:00,2022-09-06 13:34:06+00:00,2022-09-06 09:34:05,2022-09-06 13:34:11+00:00,5,BUY,12106.25,12105.0,12166.25,-1,4,1,0.0,0,0.2,13,239,-0.076923076923077,-0.00418410041841,0.4,0.25,0.970950594454669,-0.142857142857143,0,0,POST_BURST_ONLY,C_LOSER_MFE_3_TO_30,2022-09-06
liquidity-burst-detector-2026-07-18-v2-response-families,LB_20220928_093328_SELL_0001,2022-09-28 13:33:28+00:00,2022-09-28 13:33:29+00:00,2022-09-28 09:33:28,2022-09-28 13:33:30+00:00,1,SELL,11297.5,11297.5,11307.5,0,0,1,1.0,0,1.0,-4,62,0.0,0.0,0.0,0.0,0.0,0.0,0,0,POST_BURST_ONLY,D_BORN_BAD_MFE_LE_2,2022-09-28
liquidity-burst-detector-2026-07-18-v2-response-families,LB_20220928_093328_SELL_0001,2022-09-28 13:33:28+00:00,2022-09-28 13:33:29+00:00,2022-09-28 09:33:28,2022-09-28 13:33:32+00:00,3,SELL,11297.5,11295.0,11307.5,2,2,1,1.0,0,0.333333333333333,13,145,0.153846153846154,0.013793103448276,0.333333333333333,0.0,0.0,1.0,0,0,POST_BURST_ONLY,D_BORN_BAD_MFE_LE_2,2022-09-28
liquidity-burst-detector-2026-07-18-v2-response-families,LB_20220928_093328_SELL_0001,2022-09-28 13:33:28+00:00,2022-09-28 13:33:29+00:00,2022-09-28 09:33:28,2022-09-28 13:33:34+00:00,5,SELL,11297.5,11296.25,11307.5,1,3,1,1.0,0,0.2,30,238,0.033333333333333,0.004201680672269,0.2,1.0,1.0,0.333333333333333,0,0,POST_BURST_ONLY,D_BORN_BAD_MFE_LE_2,2022-09-28
liquidity-burst-detector-2026-07-18-v2-response-families,LB_20221006_093213_SELL_0001,2022-10-06 13:32:13+00:00,2022-10-06 13:32:14+00:00,2022-10-06 09:32:13,2022-10-06 13:32:15+00:00,1,SELL,11622.5,11621.25,11590.0,1,2,1,0.0,0,1.0,11,85,0.090909090909091,0.011764705882353,1.0,0.0,0.0,1.0,0,0,POST_BURST_ONLY,A_WINNER,2022-10-06
liquidity-burst-detector-2026-07-18-v2-response-families,LB_20221006_093213_SELL_0001,2022-10-06 13:32:13+00:00,2022-10-06 13:32:14+00:00,2022-10-06 09:32:13,2022-10-06 13:32:17+00:00,3,SELL,11622.5,11617.5,11590.0,4,5,1,0.0,0,0.333333333333333,34,206,0.117647058823529,0.019417475728155,1.0,0.0,0.0,1.0,0,0,POST_BURST_ONLY,A_WINNER,2022-10-06
liquidity-burst-detector-2026-07-18-v2-response-families,LB_20221006_093213_SELL_0001,2022-10-06 13:32:13+00:00,2022-10-06 13:32:14+00:00,2022-10-06 09:32:13,2022-10-06 13:32:19+00:00,5,SELL,11622.5,11617.5,11590.0,4,5,1,0.0,0,0.2,40,292,0.1,0.013698630136986,0.6,0.0,0.0,1.0,0,0,POST_BURST_ONLY,A_WINNER,2022-10-06
liquidity-burst-detector-2026-07-18-v2-response-families,LB_20221011_093101_SELL_0001,2022-10-11 13:31:01+00:00,2022-10-11 13:31:02+00:00,2022-10-11 09:31:01,2022-10-11 13:31:03+00:00,1,SELL,10905.0,10898.75,10911.25,5,5,0,1.0,0,0.0,71,147,0.070422535211268,0.034013605442177,1.0,0.0,0.0,1.0,0,0,POST_BURST_ONLY,A_WINNER,2022-10-11
liquidity-burst-detector-2026-07-18-v2-response-families,LB_20221011_093101_SELL_0001,2022-10-11 13:31:01+00:00,2022-10-11 13:31:02+00:00,2022-10-11 09:31:01,2022-10-11 13:31:05+00:00,3,SELL,10905.0,10896.25,10911.25,7,7,0,1.0,0,0.0,116,444,0.060344827586207,0.015765765765766,1.0,0.0,0.0,1.0,0,0,POST_BURST_ONLY,A_WINNER,2022-10-11
liquidity-burst-detector-2026-07-18-v2-response-families,LB_20221011_093101_SELL_0001,2022-10-11 13:31:01+00:00,2022-10-11 13:31:02+00:00,2022-10-11 09:31:01,2022-10-11 13:31:07+00:00,5,SELL,10905.0,10896.25,10911.25,7,7,0,1.0,0,0.0,112,628,0.0625,0.011146496815287,0.8,0.5,0.721928094887362,0.777777777777778,0,0,POST_BURST_ONLY,A_WINNER,2022-10-11
liquidity-burst-detector-2026-07-18-v2-response-families,LB_20221018_093155_SELL_0001,2022-10-18 13:31:55+00:00,2022-10-18 13:31:56+00:00,2022-10-18 09:31:55,2022-10-18 13:31:57+00:00,1,SELL,11400.0,11398.75,11402.5,1,1,0,1.0,0,0.0,9,89,0.111111111111111,0.01123595505618,1.0,0.0,0.0,1.0,0,0,POST_BURST_ONLY,A_WINNER,2022-10-18
liquidity-burst-detector-2026-07-18-v2-response-families,LB_20221018_093155_SELL_0001,2022-10-18 13:31:55+00:00,2022-10-18 13:31:56+00:00,2022-10-18 09:31:55,2022-10-18 13:31:59+00:00,3,SELL,11400.0,11402.5,11402.5,-2,1,4,1.0,0,1.333333333333333,-15,299,-0.133333333333333,-0.006688963210702,0.333333333333333,0.5,0.91829583405449,-0.5,0,0,POST_BURST_ONLY,A_WINNER,2022-10-18
liquidity-burst-detector-2026-07-18-v2-response-families,LB_20221018_093155_SELL_0001,2022-10-18 13:31:55+00:00,2022-10-18 13:31:56+00:00,2022-10-18 09:31:55,2022-10-18 13:32:01+00:00,5,SELL,11400.0,11410.0,11402.5,-8,1,10,0.8,1,2.0,-37,557,-0.216216216216216,-0.014362657091562,0.2,0.333333333333333,0.811278124459133,-0.8,0,0,POST_BURST_ONLY,A_WINNER,2022-10-18
liquidity-burst-detector-2026-07-18-v2-response-families,LB_20221025_093119_BUY_0001,2022-10-25 13:31:19+00:00,2022-10-25 13:31:20+00:00,2022-10-25 09:31:19,2022-10-25 13:31:21+00:00,1,BUY,11552.5,11555.0,11548.75,2,2,0,1.0,0,0.0,16,86,0.125,0.023255813953488,1.0,0.0,0.0,1.0,0,0,POST_BURST_ONLY,C_LOSER_MFE_3_TO_30,2022-10-25
liquidity-burst-detector-2026-07-18-v2-response-families,LB_20221025_093119_BUY_0001,2022-10-25 13:31:19+00:00,2022-10-25 13:31:20+00:00,2022-10-25 09:31:19,2022-10-25 13:31:23+00:00,3,BUY,11552.5,11553.75,11548.75,1,3,0,1.0,0,0.0,38,278,0.026315789473684,0.003597122302158,0.333333333333333,1.0,1.0,0.333333333333333,0,0,POST_BURST_ONLY,C_LOSER_MFE_3_TO_30,2022-10-25
liquidity-burst-detector-2026-07-18-v2-response-families,LB_20221025_093119_BUY_0001,2022-10-25 13:31:19+00:00,2022-10-25 13:31:20+00:00,2022-10-25 09:31:19,2022-10-25 13:31:25+00:00,5,BUY,11552.5,11555.0,11548.75,2,3,0,1.0,0,0.0,61,403,0.032786885245902,0.004962779156328,0.4,1.0,0.91829583405449,0.5,0,0,POST_BURST_ONLY,C_LOSER_MFE_3_TO_30,2022-10-25
liquidity-burst-detector-2026-07-18-v2-response-families,LB_20221026_093108_SELL_0002,2022-10-26 13:31:08+00:00,2022-10-26 13:31:09+00:00,2022-10-26 09:31:08,2022-10-26 13:31:10+00:00,1,SELL,11435.0,11437.5,11442.5,-2,1,4,1.0,0,4.0,-25,313,-0.08,-0.006389776357827,0.0,0.0,0.0,-1.0,0,0,POST_BURST_ONLY,A_WINNER,2022-10-26
liquidity-burst-detector-2026-07-18-v2-response-families,LB_20221026_093108_SELL_0002,2022-10-26 13:31:08+00:00,2022-10-26 13:31:09+00:00,2022-10-26 09:31:08,2022-10-26 13:31:12+00:00,3,SELL,11435.0,11443.75,11442.5,-7,1,7,0.666666666666667,1,2.333333333333333,-62,554,-0.112903225806452,-0.012635379061372,0.0,0.0,0.0,-1.0,0,0,POST_BURST_ONLY,A_WINNER,2022-10-26
liquidity-burst-detector-2026-07-18-v2-response-families,LB_20221026_093108_SELL_0002,2022-10-26 13:31:08+00:00,2022-10-26 13:31:09+00:00,2022-10-26 09:31:08,2022-10-26 13:31:14+00:00,5,SELL,11435.0,11443.75,11442.5,-7,1,8,0.6,2,1.6,-125,763,-0.056,-0.009174311926606,0.2,0.5,0.721928094887362,-0.777777777777778,0,0,POST_BURST_ONLY,A_WINNER,2022-10-26
liquidity-burst-detector-2026-07-18-v2-response-families,LB_20221027_093628_SELL_0001,2022-10-27 13:36:28+00:00,2022-10-27 13:36:29+00:00,2022-10-27 09:36:28,2022-10-27 13:36:30+00:00,1,SELL,11396.25,11400.0,11401.25,-3,0,6,1.0,0,6.0,10,212,-0.3,-0.014150943396226,0.0,0.0,0.0,-1.0,0,0,POST_BURST_ONLY,A_WINNER,2022-10-27
liquidity-burst-detector-2026-07-18-v2-response-families,LB_20221027_093628_SELL_0001,2022-10-27 13:36:28+00:00,2022-10-27 13:36:29+00:00,2022-10-27 09:36:28,2022-10-27 13:36:32+00:00,3,SELL,11396.25,11401.25,11401.25,-4,0,6,1.0,0,2.0,-7,419,-0.571428571428571,-0.009546539379475,0.333333333333333,1.0,0.91829583405449,-0.666666666666667,0,0,POST_BURST_ONLY,A_WINNER,2022-10-27
liquidity-burst-detector-2026-07-18-v2-response-families,LB_20221027_093628_SELL_0001,2022-10-27 13:36:28+00:00,2022-10-27 13:36:29+00:00,2022-10-27 09:36:28,2022-10-27 13:36:34+00:00,5,SELL,11396.25,11401.25,11401.25,-4,0,6,1.0,0,1.2,-34,536,-0.117647058823529,-0.007462686567164,0.4,1.0,0.970950594454669,-0.5,0,0,POST_BURST_ONLY,A_WINNER,2022-10-27
liquidity-burst-detector-2026-07-18-v2-response-families,LB_20221028_093127_BUY_0001,2022-10-28 13:31:27+00:00,2022-10-28 13:31:28+00:00,2022-10-28 09:31:27,2022-10-28 13:31:29+00:00,1,BUY,11252.5,11251.25,11246.25,-1,1,1,1.0,0,1.0,-23,53,-0.043478260869565,-0.018867924528302,0.0,0.0,0.0,-1.0,0,0,POST_BURST_ONLY,D_BORN_BAD_MFE_LE_2,2022-10-28
liquidity-burst-detector-2026-07-18-v2-response-families,LB_20221028_093127_BUY_0001,2022-10-28 13:31:27+00:00,2022-10-28 13:31:28+00:00,2022-10-28 09:31:27,2022-10-28 13:31:31+00:00,3,BUY,11252.5,11250.0,11246.25,-2,1,6,1.0,0,2.0,-108,616,-0.018518518518519,-0.003246753246753,0.333333333333333,0.5,0.91829583405449,-0.333333333333333,0,0,POST_BURST_ONLY,D_BORN_BAD_MFE_LE_2,2022-10-28
liquidity-burst-detector-2026-07-18-v2-response-families,LB_20221028_093127_BUY_0001,2022-10-28 13:31:27+00:00,2022-10-28 13:31:28+00:00,2022-10-28 09:31:27,2022-10-28 13:31:33+00:00,5,BUY,11252.5,11255.0,11246.25,2,3,6,1.0,0,1.2,-112,858,0.017857142857143,0.002331002331002,0.6,0.25,0.970950594454669,0.2,0,0,POST_BURST_ONLY,D_BORN_BAD_MFE_LE_2,2022-10-28
liquidity-burst-detector-2026-07-18-v2-response-families,LB_20221103_093349_BUY_0001,2022-11-03 13:33:49+00:00,2022-11-03 13:33:50+00:00,2022-11-03 09:33:49,2022-11-03 13:33:51+00:00,1,BUY,10846.25,10843.75,10830.0,-2,0,3,1.0,0,3.0,-5,165,-0.4,-0.012121212121212,0.0,0.0,0.0,-1.0,0,0,POST_BURST_ONLY,A_WINNER,2022-11-03
liquidity-burst-detector-2026-07-18-v2-response-families,LB_20221103_093349_BUY_0001,2022-11-03 13:33:49+00:00,2022-11-03 13:33:50+00:00,2022-11-03 09:33:49,2022-11-03 13:33:53+00:00,3,BUY,10846.25,10841.25,10830.0,-4,0,5,1.0,0,1.666666666666667,-2,418,-2.0,-0.009569377990431,0.0,0.0,0.0,-1.0,0,0,POST_BURST_ONLY,A_WINNER,2022-11-03
liquidity-burst-detector-2026-07-18-v2-response-families,LB_20221103_093349_BUY_0001,2022-11-03 13:33:49+00:00,2022-11-03 13:33:50+00:00,2022-11-03 09:33:49,2022-11-03 13:33:55+00:00,5,BUY,10846.25,10840.0,10830.0,-5,0,6,1.0,0,1.2,-47,547,-0.106382978723404,-0.009140767824497,0.0,0.0,0.0,-1.0,0,0,POST_BURST_ONLY,A_WINNER,2022-11-03
liquidity-burst-detector-2026-07-18-v2-response-families,LB_20230321_093130_BUY_0001,2023-03-21 13:31:30+00:00,2023-03-21 13:31:31+00:00,2023-03-21 09:31:30,2023-03-21 13:31:32+00:00,1,BUY,12801.25,12798.75,12797.5,-2,0,3,1.0,0,3.0,-12,104,-0.166666666666667,-0.019230769230769,0.0,0.0,0.0,-1.0,0,0,POST_BURST_ONLY,D_BORN_BAD_MFE_LE_2,2023-03-21
liquidity-burst-detector-2026-07-18-v2-response-families,LB_20230321_093130_BUY_0001,2023-03-21 13:31:30+00:00,2023-03-21 13:31:31+00:00,2023-03-21 09:31:30,2023-03-21 13:31:34+00:00,3,BUY,12801.25,12800.0,12797.5,-1,0,3,1.0,0,1.0,-1,161,-1.0,-0.006211180124224,0.333333333333333,1.0,1.0,-0.333333333333333,0,0,POST_BURST_ONLY,D_BORN_BAD_MFE_LE_2,2023-03-21
liquidity-burst-detector-2026-07-18-v2-response-families,LB_20230321_093130_BUY_0001,2023-03-21 13:31:30+00:00,2023-03-21 13:31:31+00:00,2023-03-21 09:31:30,2023-03-21 13:31:36+00:00,5,BUY,12801.25,12800.0,12797.5,-1,0,3,1.0,0,0.6,0,234,0.0,-0.004273504273504,0.4,1.0,1.0,-0.2,0,0,POST_BURST_ONLY,D_BORN_BAD_MFE_LE_2,2023-03-21
liquidity-burst-detector-2026-07-18-v2-response-families,LB_20230328_093202_SELL_0001,2023-03-28 13:32:02+00:00,2023-03-28 13:32:03+00:00,2023-03-28 09:32:02,2023-03-28 13:32:04+00:00,1,SELL,12748.75,12750.0,12760.0,-1,0,2,1.0,0,2.0,-31,127,-0.032258064516129,-0.007874015748031,0.0,0.0,0.0,-1.0,0,0,POST_BURST_ONLY,D_BORN_BAD_MFE_LE_2,2023-03-28
liquidity-burst-detector-2026-07-18-v2-response-families,LB_20230328_093202_SELL_0001,2023-03-28 13:32:02+00:00,2023-03-28 13:32:03+00:00,2023-03-28 09:32:02,2023-03-28 13:32:06+00:00,3,SELL,12748.75,12747.5,12760.0,1,2,2,1.0,0,0.666666666666667,-29,383,0.03448275862069,0.002610966057441,0.666666666666667,0.5,0.91829583405449,0.333333333333333,0,0,POST_BURST_ONLY,D_BORN_BAD_MFE_LE_2,2023-03-28
liquidity-burst-detector-2026-07-18-v2-response-families,LB_20230328_093202_SELL_0001,2023-03-28 13:32:02+00:00,2023-03-28 13:32:03+00:00,2023-03-28 09:32:02,2023-03-28 13:32:08+00:00,5,SELL,12748.75,12746.25,12760.0,2,4,2,1.0,0,0.4,70,660,0.028571428571429,0.003030303030303,0.6,0.5,0.970950594454669,0.333333333333333,0,0,POST_BURST_ONLY,D_BORN_BAD_MFE_LE_2,2023-03-28
liquidity-burst-detector-2026-07-18-v2-response-families,LB_20230403_093250_BUY_0001,2023-04-03 13:32:50+00:00,2023-04-03 13:32:51+00:00,2023-04-03 09:32:50,2023-04-03 13:32:52+00:00,1,BUY,13217.5,13218.75,13211.25,1,1,0,1.0,0,0.0,24,84,0.041666666666667,0.011904761904762,1.0,0.0,0.0,1.0,0,0,POST_BURST_ONLY,C_LOSER_MFE_3_TO_30,2023-04-03
