BurstId,fecha,split,family,prediction_timestamp,burst_event_timestamp,burst_timestamp,family_reason,ExecutionSide,BurstSide,Entry_price,Initial_SL_ticks,Initial_TP_ticks,Result_Label,result TP SL BE,MAE_ticks,MFE_ticks,ExitTime_NY_Milliseconds,causal_row_flag,canonical_source_file,Delta1s,Delta2s,Delta3s,Delta5s,Delta10s,PeakPositiveDelta,PeakNegativeDelta,DeltaChange1s,DeltaChangeZScore,DeltaPercentile,BuySellRatio,TradesPerSecond,ContractsPerSecond,Velocity1s,Velocity3s,Velocity5s,Acceleration1s,Acceleration3s,TicksPerSecond,CumulativeDeltaWindow,OR_WidthTicks,Dist_OR_High_Ticks,Dist_OR_Low_Ticks,Dist_VWAP_Ticks,Dist_POC_Ticks,Dist_VAH_Ticks,Dist_VAL_Ticks,Dist_HVN_Ticks,Dist_LVN_Ticks,PreBurst_Acceptance_Dwell_Ratio_5s,PreBurst_Reclaim_Count_10s,PreBurst_Rotation_Index_10s,PreBurst_Local_Entropy_10s,PreBurst_Path_Efficiency_10s,PreBurst_Price_Per_Delta_3s,PreBurst_Price_Per_Volume_3s,PreBurst_Impulse_Survival_Seconds,PreBurst_Impulse_Decay_Slope_5s,Profile_Std_Ticks,Profile_Skewness,Profile_Excess_Kurtosis,Profile_Normalized_Entropy,Profile_Concentration,Profile_Effective_Nodes,Profile_Local_Maxima_Count,Profile_Position_Percentile,POC_Migration_Ticks,Flow_0_1_DirectionalNetDelta,Flow_1_3_DirectionalNetDelta,Flow_3_5_DirectionalNetDelta,Flow_0_1_GrossAggressive,Flow_1_3_GrossAggressive,Flow_3_5_GrossAggressive,Flow_0_1_CounterflowShare,Flow_1_3_CounterflowShare,Flow_3_5_CounterflowShare,Flow_0_1_DirectionalVelocityTPS,Flow_1_3_DirectionalVelocityTPS,Flow_3_5_DirectionalVelocityTPS,Flow_0_1_TicksPerAggressiveContract,Velocity_Retention_1_3,Velocity_Retention_3_5,Delta_Retention_1_3,Delta_Retention_3_5,Prior_Level_Touches_60s,Prior_Full_Crosses_60s,Prior_Volume_At_Level_Band_60s,Pre_Approach_Distance_Ticks,Pre_Approach_Velocity_TPS,Pre_Approach_Pause_Seconds,Time_Since_Last_Prior_Level_Touch_Seconds,Realized_Volatility_10s_Ticks,Realized_Volatility_30s_Ticks,Realized_Volatility_60s_Ticks,Short_Long_Volatility_Ratio,Flow_Aligned_Segment_Count,Flow_Conflict_Segment_Count,Observation_Coverage_60,GapFill_Seconds_60,Burst_Index_In_Episode,Seconds_Since_Prior_Burst,range,Body_AtEntry,Volume_AtEntry,Delta_AtEntry,Cumulative_Delta_AtEntry,Previous_Volume_AtEntry,Previous_Delta_AtEntry,Delta_Change_AtEntry,BreakOut_TICKS_PER_SEC_AtEntry,Score_AtEntry,Buy_Imbalance_Count_AtEntry,Sell_Imbalance_Count_AtEntry,Seconds_From_Open_AtEntry,Directional_OR_Extension_Ticks_AtEntry,Directional_VWAP_Distance_Ticks_AtEntry,Nearest_OR_Edge_Distance_Ticks_AtEntry,Body_OR_Ratio_AtEntry,Signed_Delta_Share_AtEntry,Signed_Previous_Delta_Share_AtEntry,Prior_Closed_ATR3_Ticks_AtEntry,Prior_Closed_ATR5_Ticks_AtEntry,PreEntry_Directional_Efficiency3_AtEntry,PreEntry_Directional_Delta_Share3_AtEntry,PreEntry_Range_Compression3_AtEntry,PreEntry_Volume_Climax_Ratio_AtEntry,Nearest_OR_Edge_Retest_Count_AtEntry,Nearest_OR_Edge_Acceptance_Ratio3_AtEntry,Directional_CLV_AtEntry,PreEntry_Acceptance_Dwell_Ratio_AtEntry,PreEntry_Reclaim_Count_AtEntry,PreEntry_Rejection_Speed_TPS_AtEntry,PreEntry_Rotation_Index_AtEntry,PreEntry_Local_Entropy_AtEntry,PreEntry_Path_Efficiency_AtEntry,PreEntry_Price_Per_Delta_AtEntry,PreEntry_Price_Per_Volume_AtEntry,Detector_Publish_Delay_Milliseconds,Signal_To_Entry_Latency_Milliseconds,Detector_Publish_To_Entry_Latency_Milliseconds,Liquidity_Burst_Index_In_Episode,Liquidity_Burst_Seconds_Since_Prior_Burst,signed_delta_1s,signed_delta_change_1s,signed_velocity_1s,signed_velocity_3s,signed_acceleration_1s,price_impact_per_100_contracts,absorption_pressure_1s,delta_share_of_volume,mean_trade_size,delta_persistence_1_3,delta_persistence_3_5,direction_consistency,velocity_consistency,flow_price_alignment,acceleration_velocity_ratio,directional_vwap_distance,directional_poc_distance,profile_confluence_4t,burst_efficiency_score,liquidity_absorption_score,burst_side,burst_w1_add_to_aggressive,burst_w1_refill_to_remove,burst_w1_depth_balance,burst_w1_recovery_from_min,burst_w1_refill_latency_ms,burst_w1_aggressive_volume,reference_w3_add_to_aggressive,reference_w3_refill_to_remove,reference_w3_depth_balance,reference_w3_recovery_from_min,reference_w3_refill_latency_ms,reference_w3_aggressive_volume,year,target
LB_20220405_093200_BUY_0001,2022-04-05,discovery,A_TRUE_ABSORPTION,2022-04-05 13:32:01.026000+00:00,2022-04-05 13:32:00+00:00,2022-04-05 13:32:01+00:00,TP; MAE<=10; MFE>=TP inicial,SELL,BUY,15135.0,60,60,TP,60,0,60,09:32:38.947,True,C:\Users\k_99_\Desktop\codding\data_footprint_generator\trade_results_score\score_trade_result_2022-04-05_NY.csv,273,321,338,349,343,273,-19,225,6.879339890608311,1.0,3.904255319148936,445,461,8,4.0,2.4,6,2.333333333333333,8,338,27.0,4.0,31.0,15.435164313678964,13,6,21,-1,0,0.2,0,0.428571428571429,0.954434002924965,0.458333333333333,0.035502958579882,0.021428571428571,4,1.9,6.933576494907072,-0.19081274015497,-0.621934842775609,0.93671145718257,0.070708269071064,26.4490090599718,9,0.994779926444418,,273,65,11,461,99,67,0.203904555314534,0.171717171717172,0.417910447761194,8,2.0,0.0,0.017353579175705,0.25,0.0,0.238095238095238,0.169230769230769,1,1,461,8,2.4,0,,10.4880884817015,12.8840987267251,15.0332963783729,1.708904322161096,2,0,1.0,0,1,,135,20,464,270,-157,2699,-85,355,19.49,7,0,0,121.026,-155,14.73,20,0.15,-0.58,0.03,81.67,68,-1.0,0.03,0.6,0.0,0,0.0,,0,0,0,0,0,0,0,0,25.0,26.0,1.0,1,,273.0,225.0,8.0,4.0,6.0,1.735357917570499,34.125,0.5921908893709328,1.0359550561797752,0.4126984126984127,0.6195266272189349,1.0,1.0,1,0.75,15.435164313678964,13.0,2,0.0293040293040293,6.824999999999998,BUY,0.5555555555555556,0.5357142857142857,-0.3023255813953488,5.0,42.00000000128057,27.0,0.5625,1.0,0.0,0.0,0.0,32.0,2022,1
LB_20240520_093220_BUY_0001,2024-05-20,discovery,B_CLEAN_BREAKOUT,2024-05-20 13:32:21.062444+00:00,2024-05-20 13:32:20+00:00,2024-05-20 13:32:21+00:00,SL; MFE<=10; MAE>=SL inicial,SELL,BUY,18661.25,60,60,SL,-60,60,0,09:33:42.576,True,C:\Users\k_99_\Desktop\codding\data_footprint_generator\trade_results_score\score_trade_result_2024-05-20_NY.csv,117,116,213,254,266,117,-16,118,4.078697443547872,1.0,3.25,206,221,2,1.666666666666667,1.0,2,1.0,2,213,9.0,11.0,20.0,12.208651932544257,15,10,19,0,1,1.0,0,0.571428571428571,0.954434002924965,0.384615384615385,0.023474178403756,0.011037527593819,1,0.3,4.871044337632552,0.497507222696314,-0.710460905260135,0.914427665071404,0.138577563632555,16.886841906521,6,0.998114590970986,,117,96,41,221,232,119,0.235294117647059,0.293103448275862,0.327731092436975,2,1.5,0.0,0.009049773755656,0.75,0.0,0.820512820512821,0.427083333333333,25,4,989,-6,1.0,1,32.0,5.19615242270663,6.48074069840786,8.88819441731559,1.432003111516312,2,0,1.0,0,1,,45,35,1682,260,-207,3322,526,-266,1.66,11,2,0,141.0624,-100,4.62,55,0.78,-0.15,-0.16,41.67,34,-0.75,-0.16,0.93,0.0,1,1.0,,0,0,0,0,0,0,0,0,17.89,62.44,44.55,1,,117.0,118.0,2.0,1.666666666666667,2.0,0.9049773755656108,58.5,0.5294117647058824,1.0728155339805825,0.6068376068376068,0.7154929577464789,1.0,1.0,1,1.0,12.208651932544257,15.0,2,0.017094017094017,46.8,BUY,0.3287671232876712,0.3157894736842105,-0.52,1.0,33.999999999650754,73.0,,,,0.0,,0.0,2024,0
LB_20240611_093350_BUY_0001,2024-06-11,discovery,A_TRUE_ABSORPTION,2024-06-11 13:33:51.059816+00:00,2024-06-11 13:33:50+00:00,2024-06-11 13:33:51+00:00,TP; MAE<=10; MFE>=TP inicial,SELL,BUY,19073.75,60,60,TP,60,0,60,09:40:00.000,True,C:\Users\k_99_\Desktop\codding\data_footprint_generator\trade_results_score\score_trade_result_2024-06-11_NY.csv,262,282,288,290,276,262,-9,242,10.119498657595736,1.0,3.339285714285714,436,486,5,2.0,1.2,5,1.666666666666667,5,288,10.0,6.0,16.0,10.307518927353636,8,5,12,8,0,1.0,0,0.666666666666667,0.811278124459133,0.75,0.020833333333333,0.010600706713781,1,1.0,4.571803426229488,-0.7989490461176,-0.307622134170216,0.85656642114372,0.155753337571519,14.6693320446357,3,1.0,,262,26,2,486,80,78,0.230452674897119,0.3375,0.487179487179487,5,0.5,0.0,0.010288065843621,0.1,0.0,0.099236641221374,0.076923076923077,50,5,2795,0,1.2,3,1.0,5.29150262212918,6.2449979983984,8.71779788708135,1.486783883350054,2,0,1.0,0,1,,50,30,2855,423,619,4451,413,10,0.59,11,1,0,231.0598,-80,-37.98,30,0.6,-0.15,-0.09,70.0,50,0.0,-0.03,1.4,0.89,2,0.0,,0,0,0,0,0,0,0,0,27.55,59.82,32.27,1,,262.0,242.0,5.0,2.0,5.0,1.02880658436214,52.4,0.5390946502057613,1.114678899082569,0.366412213740458,0.6041666666666666,1.0,1.0,1,1.0,10.307518927353636,8.0,1,0.0190839694656488,26.2,BUY,0.15625,0.0806451612903225,-0.8507462686567164,0.0,127.00000000040744,32.0,0.0,0.0,-1.0,0.0,,2.0,2024,1
LB_20240614_093644_BUY_0001,2024-06-14,discovery,B_CLEAN_BREAKOUT,2024-06-14 13:36:45.081257900+00:00,2024-06-14 13:36:44+00:00,2024-06-14 13:36:45+00:00,SL; MFE<=10; MAE>=SL inicial,SELL,BUY,19587.5,60,60,SL,-60,60,0,09:40:04.431,True,C:\Users\k_99_\Desktop\codding\data_footprint_generator\trade_results_score\score_trade_result_2024-06-14_NY.csv,154,166,185,205,203,154,-28,142,7.434036315842095,1.0,5.052631578947368,192,230,2,1.0,0.8,1,0.333333333333333,2,185,8.0,3.0,11.0,9.036032977691562,6,3,10,6,0,0.8,0,0.0,0.0,1.0,0.016216216216216,0.008955223880597,2,0.4,4.89573255599448,-1.097755949658812,0.510786573627583,0.864154366196258,0.128758486905917,16.1449224088211,4,1.0,,154,31,20,230,105,78,0.165217391304348,0.352380952380952,0.371794871794872,3,0.5,0.5,0.01304347826087,0.166666666666667,1.0,0.201298701298701,0.645161290322581,20,1,904,1,0.8,3,1.0,2.64575131106459,4.47213595499958,8.0,0.810092587300982,3,0,1.0,0,1,,40,15,1655,207,553,2333,-115,322,0.33,10,0,0,405.0813,-55,-37.44,15,0.38,-0.13,0.05,51.67,66,-0.45,-0.03,1.29,0.78,4,0.33,,0,0,0,0,0,0,0,0,14.92,81.26,66.34,1,,154.0,142.0,2.0,1.0,1.0,0.8695652173913043,77.0,0.6695652173913044,1.1979166666666667,0.4004329004329004,0.6648648648648648,1.0,1.0,1,0.5,9.036032977691562,6.0,2,0.0129870129870129,61.6,BUY,0.2941176470588235,0.238095238095238,-0.6153846153846154,5.0,209.99999999912689,34.0,0.9148936170212766,0.8269230769230769,-0.0947368421052631,0.0,209.99999999912689,47.0,2024,0
LB_20240708_093223_BUY_0001,2024-07-08,discovery,A_TRUE_ABSORPTION,2024-07-08 13:32:24.063515+00:00,2024-07-08 13:32:23+00:00,2024-07-08 13:32:24+00:00,TP; MAE<=10; MFE>=TP inicial,SELL,BUY,20642.5,60,60,TP,60,0,60,09:34:41.028,True,C:\Users\k_99_\Desktop\codding\data_footprint_generator\trade_results_score\score_trade_result_2024-07-08_NY.csv,141,190,202,207,414,141,-4,92,3.268840801598923,1.0,2.658823529411765,288,311,3,1.666666666666667,1.2,1,0.666666666666667,3,202,15.0,4.0,19.0,12.905668252775692,15,10,17,0,1,0.4,0,0.0,0.0,1.0,0.024752475247525,0.00936329588015,2,0.7,4.223703333494528,0.77052595648323,0.650903569900156,0.875618440110027,0.132899240337257,15.572344527735,7,0.999081726354454,,141,61,5,311,223,147,0.273311897106109,0.36322869955157,0.482993197278912,3,1.0,0.5,0.009646302250804,0.333333333333333,0.5,0.432624113475177,0.081967213114754,6,1,795,2,1.2,2,1.0,6.6332495807108,9.79795897113271,11.3137084989848,1.436140661634501,3,0,1.0,0,1,,75,25,2288,498,2573,3791,-29,527,1.04,11,2,0,144.0635,-95,-94.31,20,0.33,-0.22,0.01,50.0,38,0.5,0.01,0.67,0.0,0,0.0,,0,0,0,0,0,0,0,0,6.88,63.52,56.63,1,,141.0,92.0,3.0,1.666666666666667,1.0,0.964630225080386,47.0,0.4533762057877814,1.0798611111111112,0.4775413711583924,0.6148514851485148,1.0,1.0,1,0.3333333333333333,12.905668252775692,15.0,2,0.0212765957446808,32.9,BUY,0.2857142857142857,0.3529411764705882,-0.4782608695652174,0.0,153.00000000570435,126.0,0.5555555555555556,0.303030303030303,-0.5348837209302325,0.0,99.00000000197906,36.0,2024,1
LB_20240712_093101_BUY_0001,2024-07-12,discovery,A_TRUE_ABSORPTION,2024-07-12 13:31:02.044351900+00:00,2024-07-12 13:31:01+00:00,2024-07-12 13:31:02+00:00,TP; MAE<=10; MFE>=TP inicial,SELL,BUY,20468.75,60,60,TP,60,10,60,09:31:35.576,True,C:\Users\k_99_\Desktop\codding\data_footprint_generator\trade_results_score\score_trade_result_2024-07-12_NY.csv,168,179,184,170,279,168,-21,157,4.031240352436148,1.0,2.460869565217391,351,398,6,2.666666666666667,1.6,5,2.0,6,184,25.0,6.0,31.0,20.03768577494692,24,17,31,-1,1,0.4,0,0.0,0.0,1.0,0.043478260869565,0.012903225806452,3,1.3,8.14121399700312,0.916754124787005,-0.262810914301967,0.897802952952851,0.1017338995046,23.0848097283881,9,0.988853503184713,,168,16,-14,398,222,172,0.28894472361809,0.463963963963964,0.540697674418605,6,1.0,0.5,0.015075376884422,0.166666666666667,0.5,0.095238095238095,-0.875,5,1,792,3,1.8,1,1.0,6.85565460040104,9.48683298050514,13.6381816969859,1.231311915096273,2,1,1.0,0,1,,125,35,554,180,9,5104,298,-118,17.12,9,0,0,62.0444,-155,-163.12,30,0.28,-0.32,-0.06,65.0,49,0.0,0.0,0.52,0.0,0,0.0,,0,0,0,0,0,0,0,0,5.48,44.35,38.87,1,,168.0,157.0,6.0,2.666666666666667,5.0,1.5075376884422111,28.0,0.4221105527638191,1.1339031339031338,0.365079365079365,0.5543478260869565,1.0,1.0,1,0.8333333333333334,20.03768577494692,24.0,2,0.0357142857142857,11.2,BUY,0.0204081632653061,0.0126582278481012,-0.975,0.0,,49.0,1.037037037037037,0.417910447761194,-0.4105263157894737,0.0,74.00000000052387,27.0,2024,1
LB_20240716_093212_BUY_0001,2024-07-16,discovery,A_TRUE_ABSORPTION,2024-07-16 13:32:13.083597900+00:00,2024-07-16 13:32:12+00:00,2024-07-16 13:32:13+00:00,TP; MAE<=10; MFE>=TP inicial,SELL,BUY,20660.0,60,60,TP,60,0,60,09:32:54.561,True,C:\Users\k_99_\Desktop\codding\data_footprint_generator\trade_results_score\score_trade_result_2024-07-16_NY.csv,220,237,257,308,300,220,-15,203,7.022023709586822,1.0,4.928571428571429,285,332,3,2.0,2.0,1,0.666666666666667,3,257,18.0,2.0,20.0,13.864148750726322,16,12,21,-1,2,0.2,0,0.285714285714286,0.543564443199596,0.846153846153846,0.023346303501946,0.011834319526627,5,0.1,5.59434625666532,0.924901662327325,0.030535188095266,0.881190902701975,0.134572922719349,18.2517590760597,6,0.980244044160372,,220,37,51,332,175,121,0.168674698795181,0.394285714285714,0.289256198347107,3,1.5,2.0,0.009036144578313,0.5,1.333333333333333,0.168181818181818,1.378378378378378,2,1,441,8,2.0,0,1.0,5.19615242270663,8.0,10.7238052947636,1.186884852112416,3,0,1.0,0,1,,90,10,1086,364,1169,3147,27,337,0.76,11,1,0,133.0836,-100,-172.7,10,0.11,-0.34,-0.01,55.0,45,-0.36,-0.01,0.61,0.0,0,0.0,,0,0,0,0,0,0,0,0,36.6,83.6,47.0,1,,220.0,203.0,3.0,2.0,1.0,0.9036144578313252,73.33333333333333,0.6626506024096386,1.1649122807017545,0.3893939393939394,0.7190661478599222,1.0,1.0,1,0.3333333333333333,13.864148750726322,16.0,2,0.0136363636363636,51.33333333333333,BUY,0.1016949152542373,0.0845070422535211,-0.8441558441558441,0.0,99.00000000197906,59.0,0.2857142857142857,0.125,-0.7777777777777778,0.0,61.99999999807915,35.0,2024,1
LB_20240722_093156_SELL_0001,2024-07-22,discovery,A_TRUE_ABSORPTION,2024-07-22 13:31:57.031422+00:00,2024-07-22 13:31:56+00:00,2024-07-22 13:31:57+00:00,TP; MAE<=10; MFE>=TP inicial,BUY,SELL,19900.0,60,60,TP,60,10,60,09:32:29.308,True,C:\Users\k_99_\Desktop\codding\data_footprint_generator\trade_results_score\score_trade_result_2024-07-22_NY.csv,-175,-188,-193,-193,-200,20,-175,-162,-5.361112752851035,1.0,0.245689655172414,257,289,-5,-3.0,-1.8,-3,-1.666666666666667,-5,-193,40.0,-48.0,-8.0,-18.208481282337424,-12,-22,-5,0,1,0.6,2,0.6,0.91829583405449,0.333333333333333,0.046632124352332,0.022900763358779,3,1.2,10.85687911797336,0.962381637810533,0.080961092196727,0.906136365832599,0.073145987623009,34.6336692698146,12,0.005985593994116,,175,18,0,289,104,88,0.197231833910035,0.413461538461538,0.5,5,2.0,-0.5,0.017301038062284,0.4,-0.25,0.102857142857143,0.0,34,11,2392,0,1.6,1,1.0,6.85565460040104,9.9498743710662,15.1327459504216,1.109703135092861,2,0,1.0,0,1,,200,40,3983,-495,625,5882,-256,-239,0.7,9,0,1,117.0314,-240,132.42,40,0.2,-0.12,-0.04,91.67,68,0.0,0.0,0.46,0.0,0,0.0,,0,0,0,0,0,0,0,0,4.86,31.42,26.56,1,,175.0,162.0,5.0,3.0,3.0,1.7301038062283738,35.0,0.6055363321799307,1.1245136186770428,0.3676190476190476,0.6,1.0,1.0,1,0.6,18.208481282337424,12.0,2,0.0285714285714285,17.5,SELL,0.0638297872340425,0.0410958904109589,-0.9210526315789472,0.0,,47.0,0.0,0.0,-1.0,0.0,,5.0,2024,1
LB_20240726_093346_SELL_0001,2024-07-26,discovery,B_CLEAN_BREAKOUT,2024-07-26 13:33:47.092358+00:00,2024-07-26 13:33:46+00:00,2024-07-26 13:33:47+00:00,SL; MFE<=10; MAE>=SL inicial,BUY,SELL,19118.75,60,60,SL,-60,60,0,09:34:08.919,True,C:\Users\k_99_\Desktop\codding\data_footprint_generator\trade_results_score\score_trade_result_2024-07-26_NY.csv,-126,-158,-169,-169,-175,14,-126,-94,-3.258607181570375,0.991150442477876,0.165562913907285,125,176,-5,-3.0,-2.2,-3,-1.333333333333333,-5,-169,37.0,-38.0,-1.0,-15.083402889245583,-16,-21,-4,0,1,0.2,0,0.285714285714286,0.543564443199596,0.611111111111111,0.053254437869822,0.03448275862069,5,0.9,8.07986880543992,0.470874922640773,-0.16921445642532,0.931685548886569,0.052199036918138,31.0896721549385,10,0.010465489566613,,126,43,0,176,85,58,0.142045454545455,0.247058823529412,0.5,5,2.0,1.0,0.028409090909091,0.4,0.5,0.341269841269841,0.0,1,1,176,10,2.2,0,,7.21110255092798,12.328828005938,16.8226038412607,1.049987380035216,2,0,1.0,0,1,,185,10,2405,-321,1278,3420,244,-565,0.21,10,0,0,227.0924,-190,-165.01,5,0.05,-0.13,0.07,135.0,100,0.23,0.02,0.73,1.01,1,0.0,,0,0,0,0,0,0,0,0,11.12,92.36,81.23,1,,126.0,94.0,5.0,3.0,3.0,2.840909090909091,25.2,0.7159090909090909,1.408,0.4470899470899471,0.6,1.0,1.0,1,0.6,15.083402889245583,16.0,3,0.0396825396825396,12.6,SELL,0.5555555555555556,0.1219512195121951,-0.782608695652174,0.0,,9.0,0.2758620689655172,0.1025641025641025,-0.813953488372093,0.0,,29.0,2024,0
LB_20240808_093753_SELL_0001,2024-08-08,discovery,A_TRUE_ABSORPTION,2024-08-08 13:37:54.045415900+00:00,2024-08-08 13:37:53+00:00,2024-08-08 13:37:54+00:00,TP; MAE<=10; MFE>=TP inicial,BUY,SELL,18165.0,60,60,TP,60,0,60,09:40:00.513,True,C:\Users\k_99_\Desktop\codding\data_footprint_generator\trade_results_score\score_trade_result_2024-08-08_NY.csv,-172,-167,-172,-197,-176,35,-172,-177,-8.035896265698907,1.0,0.211009174311927,221,264,-12,-4.333333333333333,-3.0,-11,-4.333333333333333,-12,-172,32.0,-63.0,-31.0,-33.36347630459236,-38,-44,-17,-1,0,1.0,0,0.428571428571429,1.0,0.433333333333333,0.069767441860465,0.041095890410959,2,2.0,12.29009934832504,-0.059190436936619,-0.681287957946559,0.932579653326734,0.033843595637502,48.3511373120688,17,0.000293441580672,,172,0,25,264,28,53,0.174242424242424,0.5,0.264150943396226,12,0.0,1.0,0.045454545454545,0.0,,0.0,,6,1,287,-16,3.0,1,37.0,14.3527000944073,15.6843871413581,20.4450483002609,1.719574889047593,2,0,1.0,0,1,,160,155,2510,-416,-1287,1849,13,-429,2.87,8,0,0,474.0454,-315,334.95,155,0.97,-0.17,0.01,130.0,132,0.17,0.04,0.81,0.73,5,0.0,,0,0,0,0,0,0,0,0,26.61,45.42,18.81,1,,172.0,177.0,12.0,4.333333333333333,11.0,4.545454545454546,14.333333333333334,0.6515151515151515,1.1945701357466063,0.3333333333333333,0.6872093023255814,1.0,1.0,1,0.9166666666666666,33.36347630459236,38.0,2,0.0697674418604651,0.0,SELL,3.857142857142857,0.5294117647058824,-0.3076923076923077,0.0,60.00000000494765,7.0,,,,0.0,,0.0,2024,1
LB_20240813_093126_BUY_0001,2024-08-13,discovery,B_CLEAN_BREAKOUT,2024-08-13 13:31:27.070102+00:00,2024-08-13 13:31:26+00:00,2024-08-13 13:31:27+00:00,SL; MFE<=10; MAE>=SL inicial,SELL,BUY,18851.25,60,60,SL,-60,60,0,09:32:08.686,True,C:\Users\k_99_\Desktop\codding\data_footprint_generator\trade_results_score\score_trade_result_2024-08-13_NY.csv,182,188,197,194,215,182,-13,176,7.166396809919765,1.0,4.433962264150943,213,288,5,2.666666666666667,1.6,2,2.0,5,197,23.0,5.0,28.0,15.284381778741864,10,6,22,1,0,0.4,0,0.666666666666667,0.863120568566631,0.722222222222222,0.040609137055838,0.024024024024024,2,1.2,6.905500581691824,0.123246052459861,-1.047702326181315,0.943617493423119,0.072234273318872,23.9852546201616,7,1.0,,182,15,-3,288,45,51,0.184027777777778,0.333333333333333,0.529411764705882,5,1.5,-0.5,0.017361111111111,0.3,-0.333333333333333,0.082417582417582,-0.2,8,1,575,2,1.4,2,1.0,7.87400787401181,12.4096736459909,16.4620776331543,1.171620129110657,2,0,1.0,0,1,,115,25,1189,183,1378,3426,146,37,0.92,11,1,0,87.0701,-140,-362.33,25,0.22,-0.15,-0.04,66.67,56,0.0,0.0,0.58,0.0,0,0.0,,0,0,0,0,0,0,0,0,51.29,70.1,18.81,1,,182.0,176.0,5.0,2.666666666666667,2.0,1.7361111111111112,36.4,0.6319444444444444,1.352112676056338,0.3608058608058608,0.5908629441624366,1.0,1.0,1,0.4,15.284381778741864,10.0,2,0.0274725274725274,18.2,BUY,0.125,0.074074074074074,-0.8620689655172413,0.0,55.00000000029104,16.0,0.3157894736842105,0.125,-0.7777777777777778,0.0,169.99999999825377,19.0,2024,0
LB_20240814_093352_SELL_0001,2024-08-14,discovery,A_TRUE_ABSORPTION,2024-08-14 13:33:53.036680900+00:00,2024-08-14 13:33:52+00:00,2024-08-14 13:33:53+00:00,TP; MAE<=10; MFE>=TP inicial,BUY,SELL,19117.5,60,60,TP,60,0,60,09:34:07.007,True,C:\Users\k_99_\Desktop\codding\data_footprint_generator\trade_results_score\score_trade_result_2024-08-14_NY.csv,-143,-140,-167,-207,-208,12,-143,-146,-6.19874722142693,1.0,0.182857142857143,151,207,-6,-3.0,-2.0,-6,-1.333333333333333,-6,-167,30.0,-39.0,-9.0,-26.60781044317683,-38,-45,-20,-1,1,0.8,0,0.333333333333333,0.591672778582328,0.875,0.053892215568862,0.028753993610224,1,1.2,11.25896183389288,-0.210302964512283,-1.052059478812743,0.950398695056605,0.040719613865731,40.3980264173899,11,0.00210618692409,,143,24,40,207,106,80,0.154589371980676,0.386792452830189,0.25,5,1.5,1.0,0.024154589371981,0.3,0.666666666666667,0.167832167832168,1.666666666666667,24,9,1014,2,2.2,2,2.0,7.48331477354788,10.770329614269,13.5646599662505,1.351327849384355,3,0,1.0,0,1,,150,45,2185,-331,828,2510,-180,-151,0.85,8,0,0,233.0367,-195,17.34,45,0.3,-0.15,-0.07,116.67,94,-0.4,-0.02,0.78,0.79,0,0.0,,0,0,0,0,0,0,0,0,8.35,36.68,28.33,1,,143.0,146.0,6.0,3.0,6.0,2.898550724637681,23.83333333333333,0.6908212560386473,1.3708609271523178,0.3892773892773892,0.7437125748502994,1.0,1.0,1,1.0,26.60781044317683,38.0,2,0.0419580419580419,9.533333333333331,SELL,0.0,0.0,-1.0,0.0,,17.0,,,,0.0,,0.0,2024,1
