trade_id,Result_VERSION,fecha,entry_timestamp,outcome_timestamp,ExitTime_NY,Trade_Duration,EntryBar,Side,Entry_price,Result_Label,Exit_price,result_ticks,MAE_ticks,MFE_ticks,Largest_MAE_pullback_ticks,Largest_MFE_pullup_ticks,Number_of_Pullbacks_during_Trade,Number_of_PullUps_during_Trade,Max_Speed_MAE_during_trade,Max_Speed_MFE_during_trade,SL_price_Final,TP_price_Final,SL_ticks_Final,TP_ticks_Final,Cvd_Current_Final,Cvd_Peak_Final,Cvd_Pullback_Pct_Final,Cvd_Label_Final,Cvd_Worst_Label_Final,Cvd_Excelente_Count_Final,Cvd_Normal_Count_Final,Cvd_Advertencia_Count_Final,Cvd_Riesgo_Reversion_Count_Final,Cvd_Total_Samples_Final,Cvd_Excelente_Pct_Final,Cvd_Negative_Episodes_Final,Cvd_Label_Changes_Final,Dynamic_Alarm_Triggered,TP_And_SL_Hit_Same_Update,Result_After_Slippage_Ticks,Volume_Increased_During_Trade,Volume_Increase_Samples,Volume_Observed_Samples,Volume_Increasing_Pct_During_Trade,Max_Delta_during_trade,Min_Delta_during_trade
2022-07-15|09:35:01.980,reconstructed-causal-v1-from-legacy-v11,2022-07-15,09:35:01.980,09:35:08.567,09:35:08.567,00:06,2315,BUY,11967.50,TP,11975.00,30,5,30,5,20,2,25,20,40,11952.50,11975.00,60,30,1066,1083,0.35,Normal,Riesgo de reversion,128,109,32,27,296,0.4324,14,45,TRUE,FALSE,+28,TRUE,295,477,0.6184,,
2022-07-18|09:31:06.328,reconstructed-causal-v1-from-legacy-v11,2022-07-18,09:31:06.328,09:31:29.734,09:31:29.734,00:23,2311,SELL,12096.25,SL,12111.25,-60,60,25,50,0,6,0,20,0,12111.25,12081.25,60,60,-1391,-1414,0.05,Excelente,Excelente,39,0,0,0,39,1,0,0,FALSE,FALSE,-62,TRUE,38,57,0.6667,-395,-322
2022-07-19|09:36:02.095,reconstructed-causal-v1-from-legacy-v11,2022-07-19,09:36:02.095,09:37:46.983,09:37:46.983,01:44,2316,BUY,12028.75,TP,12043.75,60,20,60,0,40,0,21,0,20,12013.75,12043.75,60,60,863,987,0,Excelente,Excelente,202,0,0,0,202,1,0,0,FALSE,FALSE,+58,TRUE,200,373,0.5362,,
2022-07-20|09:35:04.678,reconstructed-causal-v1-from-legacy-v11,2022-07-20,09:35:04.678,09:35:16.109,09:35:16.109,00:11,2315,SELL,12306.25,TP,12298.75,30,5,30,5,15,1,25,20,20,12321.25,12298.75,60,30,3224,3221,0.08,Excelente,Riesgo de reversion,120,51,38,127,336,0.3571,10,50,TRUE,FALSE,+28,TRUE,335,578,0.5796,,
2022-07-21|09:35:01.379,reconstructed-causal-v1-from-legacy-v11,2022-07-21,09:35:01.379,09:35:17.503,09:35:17.503,00:16,2315,SELL,12437.50,SL,12452.50,-60,60,20,25,15,42,16,40,40,12452.50,12422.50,60,60,3293,3186,0,Excelente,Excelente,483,0,0,0,483,1,0,0,FALSE,FALSE,-62,TRUE,482,732,0.6585,-196,-89
2022-07-22|09:32:07.516,reconstructed-causal-v1-from-legacy-v11,2022-07-22,09:32:07.516,09:34:39.803,09:34:39.803,02:32,2312,SELL,12587.50,SL,12602.50,-60,60,20,50,0,4,0,20,0,12602.50,12572.50,60,60,2191,1329,0,Excelente,Excelente,40,0,0,0,40,1,0,0,FALSE,FALSE,-62,TRUE,38,92,0.413,-250,-11
2022-07-25|09:35:11.522,reconstructed-causal-v1-from-legacy-v11,2022-07-25,09:35:11.522,09:35:15.257,09:35:15.257,00:03,2315,SELL,12402.50,TP,12397.50,20,0,20,0,15,0,21,0,20,12407.50,12397.50,20,20,-1251,-1251,0,Excelente,Advertencia,177,18,3,0,198,0.8939,6,17,FALSE,FALSE,+18,TRUE,197,373,0.5282,-335,-206
2022-07-26|09:31:11.237,reconstructed-causal-v1-from-legacy-v11,2022-07-26,09:31:11.237,09:31:19.135,09:31:19.135,00:07,2311,SELL,12263.75,TP,12249.75,56,0,60,0,30,0,12,0,20,12277.75,12249.75,56,56,-1165,-1165,0,Excelente,Excelente,104,0,0,0,104,1,0,0,FALSE,FALSE,+54,TRUE,103,204,0.5049,-366,-190
2022-07-27|09:37:04.325,reconstructed-causal-v1-from-legacy-v11,2022-07-27,09:37:04.325,09:40:00.000,09:40:00.000,02:55,2316,BUY,12330.00,TP,12345.00,60,0,60,0,60,0,1,0,0.3415,12315.00,12345.00,60,60,3787,3787,0,Excelente,Excelente,3,0,0,0,3,1,0,0,FALSE,FALSE,+58,TRUE,1,1,1,733,1
2022-07-28|09:31:15.710,reconstructed-causal-v1-from-legacy-v11,2022-07-28,09:31:15.710,09:31:27.959,09:31:27.959,00:12,2308,BUY,12643.75,TP,12649.00,21,10,25,10,15,5,4,20,20,12638.50,12649.00,21,21,1291,1291,0,Excelente,Normal,47,11,0,0,58,0.8103,4,8,TRUE,FALSE,+19,TRUE,58,186,0.3118,194,116
2022-07-29|09:34:24.423,reconstructed-causal-v1-from-legacy-v11,2022-07-29,09:34:24.423,09:34:24.488,09:34:24.488,00:00,2314,BUY,12778.75,SL,12773.75,-20,20,0,20,0,1,0,20,0,12773.75,12783.75,20,20,-2431,-2431,0,Excelente,Excelente,2,0,0,0,2,1,0,0,FALSE,FALSE,-22,TRUE,1,104,0.0096,,
2022-08-01|09:31:17.244,reconstructed-causal-v1-from-legacy-v11,2022-08-01,09:31:17.244,09:32:03.796,09:32:03.796,00:46,2311,SELL,12883.75,TP,12872.25,46,0,50,0,30,0,18,0,20,12895.25,12872.25,46,46,-306,-306,0,Excelente,Excelente,64,0,0,0,64,1,0,0,FALSE,FALSE,+44,TRUE,69,263,0.2624,-399,-10
2022-08-02|09:31:29.045,reconstructed-causal-v1-from-legacy-v11,2022-08-02,09:31:29.045,09:31:38.060,09:31:38.060,00:09,2311,BUY,12896.25,SL,12889.75,-26,30,10,15,10,37,6,20,20,12889.75,12902.75,26,26,-981,-928,1.36,Riesgo de reversion,Riesgo de reversion,47,5,11,133,196,0.2398,5,11,TRUE,FALSE,-28,TRUE,201,676,0.2973,493,404
2022-08-03|09:33:22.446,reconstructed-causal-v1-from-legacy-v11,2022-08-03,09:33:22.446,09:33:25.852,09:33:25.852,00:03,2313,BUY,13050.00,SL,13045.00,-20,20,5,10,5,8,1,20,20,13045.00,13055.00,20,20,812,875,0,Excelente,Excelente,40,0,0,0,40,1,0,0,FALSE,FALSE,-22,TRUE,42,140,0.3,161,98
2022-08-04|09:35:15.002,reconstructed-causal-v1-from-legacy-v11,2022-08-04,09:35:15.002,09:35:21.585,09:35:21.585,00:06,2315,BUY,13302.50,TP,13307.50,20,5,20,5,15,4,24,20,20,13297.50,13307.50,20,20,1713,1719,0.86,Riesgo de reversion,Riesgo de reversion,5,1,0,89,95,0.0526,1,2,TRUE,FALSE,+18,TRUE,104,392,0.2653,345,295
2022-08-05|09:33:09.690,reconstructed-causal-v1-from-legacy-v11,2022-08-05,09:33:09.690,09:33:13.101,09:33:13.101,00:03,2313,BUY,13163.75,SL,13158.75,-20,20,5,15,5,10,1,20,20,13158.75,13168.75,20,20,-3525,-3495,7.5,Riesgo de reversion,Riesgo de reversion,3,0,3,34,40,0.075,1,7,TRUE,FALSE,-22,TRUE,43,132,0.3258,216,186
2022-08-08|09:33:05.635,reconstructed-causal-v1-from-legacy-v11,2022-08-08,09:33:05.635,09:34:21.274,09:34:21.274,01:15,2313,BUY,13313.75,SL,13298.75,-60,60,0,55,0,8,0,20,0,13298.75,13328.75,60,60,-885,-445,0,Excelente,Excelente,31,0,0,0,31,1,0,0,FALSE,FALSE,-62,TRUE,32,87,0.3678,139,139
2022-08-09|09:31:06.177,reconstructed-causal-v1-from-legacy-v11,2022-08-09,09:31:06.177,09:31:48.490,09:31:48.490,00:42,2311,SELL,13072.50,TP,13057.50,60,0,60,0,60,0,1,0,20,13087.50,13057.50,60,60,-2794,-2794,0,Excelente,Excelente,6,0,0,0,6,1,0,0,FALSE,FALSE,+58,TRUE,6,23,0.2609,-431,-335
2022-08-10|09:32:07.948,reconstructed-causal-v1-from-legacy-v11,2022-08-10,09:32:07.948,09:32:11.144,09:32:11.144,00:03,2312,SELL,13310.00,TP,13303.50,26,5,30,5,10,9,12,20,20,13316.50,13303.50,26,26,2418,2418,0,Excelente,Riesgo de reversion,36,3,0,32,71,0.507,2,4,TRUE,FALSE,+24,TRUE,71,245,0.2898,-122,-51
2022-08-12|09:33:12.289,reconstructed-causal-v1-from-legacy-v11,2022-08-12,09:33:12.289,09:33:36.604,09:33:36.604,00:24,2313,SELL,13375.00,SL,13390.00,-60,60,0,30,0,20,0,20,0,13390.00,13360.00,60,60,-271,-339,11.33,Riesgo de reversion,Riesgo de reversion,42,1,6,72,121,0.3471,2,7,TRUE,FALSE,-62,TRUE,125,299,0.4181,-283,-215
2022-08-15|09:33:03.104,reconstructed-causal-v1-from-legacy-v11,2022-08-15,09:33:03.104,09:34:52.061,09:34:52.061,01:48,2313,SELL,13586.25,SL,13601.25,-60,60,0,50,0,17,0,20,0,13601.25,13578.75,60,30,1118,856,29.11,Riesgo de reversion,Riesgo de reversion,2,0,0,138,140,0.0143,1,1,TRUE,FALSE,-62,TRUE,142,389,0.365,,
2022-08-16|09:32:17.155,reconstructed-causal-v1-from-legacy-v11,2022-08-16,09:32:17.155,09:33:00.781,09:33:00.781,00:43,2311,BUY,13655.00,SL,13649.75,-21,25,20,15,20,22,16,20,20,13649.75,13660.25,21,21,-258,-187,0.36,Normal,Normal,287,1,0,0,288,0.9965,1,1,TRUE,FALSE,-23,TRUE,296,737,0.4016,466,268
2022-08-17|09:35:59.686,reconstructed-causal-v1-from-legacy-v11,2022-08-17,09:35:59.686,09:36:04.286,09:36:04.286,00:04,2314,BUY,13566.25,SL,13559.75,-26,30,0,10,0,31,0,20,0,13559.75,13572.75,26,26,-675,-576,33,Riesgo de reversion,Riesgo de reversion,3,0,1,94,98,0.0306,1,2,TRUE,FALSE,-28,TRUE,102,411,0.2482,692,689
2022-08-18|09:32:15.666,reconstructed-causal-v1-from-legacy-v11,2022-08-18,09:32:15.666,09:32:43.081,09:32:43.081,00:27,2311,SELL,13470.00,SL,13480.25,-41,45,5,45,0,1,0,20,0,13480.25,13459.75,41,41,1111,1017,0,Excelente,Excelente,7,0,0,0,7,1,0,0,FALSE,FALSE,-43,TRUE,6,14,0.4286,-206,-112
2022-08-19|09:31:13.435,reconstructed-causal-v1-from-legacy-v11,2022-08-19,09:31:13.435,09:31:18.142,09:31:18.142,00:04,2310,BUY,13411.25,SL,13406.25,-20,20,0,10,0,36,0,20,0,13406.25,13416.25,20,20,1089,1148,2.95,Riesgo de reversion,Riesgo de reversion,10,5,20,90,125,0.08,4,21,TRUE,FALSE,-22,TRUE,134,583,0.2298,221,162
2022-08-22|09:34:24.916,reconstructed-causal-v1-from-legacy-v11,2022-08-22,09:34:24.916,09:34:25.769,09:34:25.769,00:00,2314,SELL,13046.25,TP,13041.25,20,0,20,0,20,0,1,0,35.6296,13051.25,13041.25,20,20,-1010,-1012,0.03,Excelente,Excelente,10,0,0,0,10,1,0,0,FALSE,FALSE,+18,TRUE,10,28,0.3571,-357,-290
2022-08-23|09:34:16.642,reconstructed-causal-v1-from-legacy-v11,2022-08-23,09:34:16.642,09:34:19.951,09:34:19.951,00:03,2314,BUY,12941.25,SL,12934.75,-26,30,0,20,0,4,0,20,0,12934.75,12947.75,26,26,141,175,4.86,Riesgo de reversion,Riesgo de reversion,3,1,2,18,24,0.125,1,4,TRUE,FALSE,-28,TRUE,23,113,0.2035,223,189
2022-08-24|09:34:34.485,reconstructed-causal-v1-from-legacy-v11,2022-08-24,09:34:34.485,09:35:00.020,09:35:00.020,00:25,2314,BUY,12871.25,SL,12856.25,-60,60,0,60,0,1,0,20,0,12856.25,12886.25,60,60,-1735,-1436,0,Excelente,Excelente,5,0,0,0,5,1,0,0,FALSE,FALSE,-62,TRUE,3,18,0.1667,,
2022-08-25|09:31:24.945,reconstructed-causal-v1-from-legacy-v11,2022-08-25,09:31:24.945,09:31:33.064,09:31:33.064,00:08,2311,SELL,12981.25,SL,12986.25,-20,20,15,20,15,11,17,20,20,12986.25,12976.25,20,20,1405,1135,0,Excelente,Excelente,135,0,0,0,135,1,0,0,FALSE,FALSE,-22,TRUE,142,646,0.2198,,
2022-08-26|09:32:14.253,reconstructed-causal-v1-from-legacy-v11,2022-08-26,09:32:14.253,09:33:08.398,09:33:08.398,00:54,2312,SELL,13126.25,TP,13118.50,31,0,35,0,35,0,1,0,20,13134.00,13118.50,31,31,-765,-765,0,Excelente,Excelente,3,0,0,0,3,1,0,0,FALSE,FALSE,+29,TRUE,1,3,0.3333,-194,-76
2022-08-29|09:31:12.044,reconstructed-causal-v1-from-legacy-v11,2022-08-29,09:31:12.044,09:31:15.431,09:31:15.431,00:03,2311,BUY,12530.00,SL,12525.00,-20,20,0,15,0,6,0,20,0,12525.00,12535.00,20,20,1510,2081,0,Excelente,Excelente,13,0,0,0,13,1,0,0,FALSE,FALSE,-22,TRUE,13,45,0.2889,317,290
2022-08-30|09:37:01.388,reconstructed-causal-v1-from-legacy-v11,2022-08-30,09:37:01.388,09:37:05.349,09:37:05.349,00:03,2317,SELL,12543.75,SL,12548.75,-20,20,5,15,5,12,2,20,20,12548.75,12538.75,20,20,219,193,0.87,Riesgo de reversion,Riesgo de reversion,10,10,6,20,46,0.2174,2,9,TRUE,FALSE,-22,TRUE,48,231,0.2078,-478,-421
2022-08-31|09:34:02.597,reconstructed-causal-v1-from-legacy-v11,2022-08-31,09:34:02.597,09:34:08.800,09:34:08.800,00:06,2314,SELL,12427.50,TP,12420.00,30,15,30,10,15,16,7,40,20,12435.00,12420.00,30,30,3782,3760,4.4,Riesgo de reversion,Riesgo de reversion,6,2,1,81,90,0.0667,2,5,TRUE,FALSE,+28,TRUE,95,298,0.3188,-373,-333
2022-09-02|09:33:14.739,reconstructed-causal-v1-from-legacy-v11,2022-09-02,09:33:14.739,09:33:16.577,09:33:16.577,00:01,2313,SELL,12338.75,TP,12333.75,20,5,20,5,10,2,6,20,20,12343.75,12333.75,20,20,228,228,0,Excelente,Riesgo de reversion,31,3,0,11,45,0.6889,3,6,TRUE,FALSE,+18,TRUE,47,140,0.3357,-57,-16
2022-09-06|09:35:01.289,reconstructed-causal-v1-from-legacy-v11,2022-09-06,09:35:01.289,09:35:12.854,09:35:12.854,00:11,2075,SELL,12105.00,SL,12120.00,-60,60,0,15,0,25,0,20,0,12120.00,12090.00,60,60,-1564,-1615,17,Riesgo de reversion,Riesgo de reversion,42,0,3,74,119,0.3529,3,9,TRUE,FALSE,-62,TRUE,127,442,0.2873,,
2022-09-07|09:31:07.444,reconstructed-causal-v1-from-legacy-v11,2022-09-07,09:31:07.444,09:31:08.178,09:31:08.178,00:00,2311,BUY,12053.75,TP,12058.75,20,5,20,5,10,1,5,20,20,12048.75,12058.75,20,20,708,708,0,Excelente,Excelente,21,0,0,0,21,1,0,0,FALSE,FALSE,+18,TRUE,20,132,0.1515,285,224
2022-09-08|09:35:11.301,reconstructed-causal-v1-from-legacy-v11,2022-09-08,09:35:11.301,09:35:11.371,09:35:11.371,00:00,2315,SELL,12116.25,SL,12121.25,-20,20,0,20,0,1,0,20,0,12121.25,12111.25,20,20,-1643,-1650,0,Excelente,Excelente,3,0,0,0,3,1,0,0,FALSE,FALSE,-22,TRUE,2,56,0.0357,-109,-102
2022-09-09|09:32:13.468,reconstructed-causal-v1-from-legacy-v11,2022-09-09,09:32:13.468,09:32:15.739,09:32:15.739,00:02,2312,BUY,12460.00,TP,12465.00,20,0,20,0,15,0,4,0,20,12455.00,12465.00,20,20,910,910,0,Excelente,Excelente,9,0,0,0,9,1,0,0,FALSE,FALSE,+18,TRUE,9,86,0.1047,377,227
2022-09-13|09:32:10.394,reconstructed-causal-v1-from-legacy-v11,2022-09-13,09:32:10.394,09:32:10.855,09:32:10.855,00:00,2311,BUY,12506.25,SL,12501.25,-20,20,0,15,0,3,0,20,0,12501.25,12511.25,20,20,-175,-154,0,Excelente,Excelente,7,0,0,0,7,1,0,0,FALSE,FALSE,-22,TRUE,8,50,0.16,83,61
2022-09-14|09:32:13.522,reconstructed-causal-v1-from-legacy-v11,2022-09-14,09:32:13.522,09:32:15.331,09:32:15.331,00:01,2312,SELL,12133.75,SL,12138.75,-20,20,10,15,10,10,5,20,20,12138.75,12128.75,20,20,1088,985,7.92,Riesgo de reversion,Riesgo de reversion,5,1,3,26,35,0.1429,2,7,TRUE,FALSE,-22,TRUE,35,267,0.1311,-130,-27
2022-09-15|09:34:09.117,reconstructed-causal-v1-from-legacy-v11,2022-09-15,09:34:09.117,09:34:15.497,09:34:15.497,00:06,2314,BUY,12145.00,TP,12150.00,20,0,20,0,15,0,5,0,20,12140.00,12150.00,20,20,151,158,0,Excelente,Excelente,22,0,0,0,22,1,0,0,FALSE,FALSE,+18,TRUE,22,46,0.4783,240,214
2022-09-16|09:31:06.744,reconstructed-causal-v1-from-legacy-v11,2022-09-16,09:31:06.744,09:31:34.269,09:31:34.269,00:27,2311,SELL,11827.50,TP,11821.00,26,10,30,10,15,8,116,20,20,11834.00,11821.00,26,26,-2753,-2753,0,Excelente,Riesgo de reversion,105,94,85,129,413,0.2542,9,46,TRUE,FALSE,+24,TRUE,461,2329,0.1979,-406,-174
2022-09-19|09:32:09.406,reconstructed-causal-v1-from-legacy-v11,2022-09-19,09:32:09.406,09:32:15.498,09:32:15.498,00:06,2312,BUY,11860.00,TP,11865.00,20,0,20,0,20,0,1,0,20,11855.00,11865.00,20,20,1377,1377,0,Excelente,Excelente,7,0,0,0,7,1,0,0,FALSE,FALSE,+18,TRUE,6,19,0.3158,101,61
2022-09-20|09:33:11.614,reconstructed-causal-v1-from-legacy-v11,2022-09-20,09:33:11.614,09:33:19.051,09:33:19.051,00:07,2313,BUY,11935.00,SL,11930.00,-20,20,15,15,0,2,0,20,0,11930.00,11940.00,20,20,-121,-96,0,Excelente,Excelente,5,0,0,0,5,1,0,0,FALSE,FALSE,-22,TRUE,5,20,0.25,239,214
2022-09-23|09:37:23.121,reconstructed-causal-v1-from-legacy-v11,2022-09-23,09:37:23.121,09:37:23.630,09:37:23.630,00:00,2317,SELL,11427.50,TP,11422.50,20,5,20,5,20,1,1,20,20,11432.50,11422.50,20,20,660,660,0,Excelente,Normal,10,2,0,0,12,0.8333,1,2,FALSE,FALSE,+18,TRUE,11,136,0.0809,-640,-326
2022-09-26|09:31:14.423,reconstructed-causal-v1-from-legacy-v11,2022-09-26,09:31:14.423,09:31:20.110,09:31:20.110,00:05,2311,BUY,11388.75,SL,11383.75,-20,20,15,15,15,4,24,20,20,11383.75,11393.75,20,20,925,1015,3,Riesgo de reversion,Riesgo de reversion,29,34,19,29,111,0.2613,3,20,TRUE,FALSE,-22,TRUE,123,488,0.252,,
2022-09-27|09:31:28.236,reconstructed-causal-v1-from-legacy-v11,2022-09-27,09:31:28.236,09:32:14.930,09:32:14.930,00:46,2311,BUY,11493.75,TP,11501.50,31,10,35,0,20,0,3,0,20,11486.00,11501.50,31,31,703,1514,0,Excelente,Excelente,19,0,0,0,19,1,0,0,FALSE,FALSE,+29,TRUE,17,89,0.191,57,1
2022-09-28|09:34:07.791,reconstructed-causal-v1-from-legacy-v11,2022-09-28,09:34:07.791,09:34:12.504,09:34:12.504,00:04,2314,SELL,11280.00,TP,11272.50,30,10,30,10,15,7,22,20,20,11295.00,11272.50,60,30,-1186,-1186,0,Excelente,Riesgo de reversion,3,0,0,100,103,0.0291,1,2,TRUE,FALSE,+28,TRUE,109,404,0.2698,-241,-190
2022-09-29|09:35:09.415,reconstructed-causal-v1-from-legacy-v11,2022-09-29,09:35:09.415,09:35:25.226,09:35:25.226,00:15,2315,SELL,11367.50,TP,11362.25,21,20,25,15,15,18,25,20,20,11372.75,11362.25,21,21,-3280,-3289,0.07,Excelente,Riesgo de reversion,140,31,18,89,278,0.5036,2,18,TRUE,FALSE,+19,TRUE,291,898,0.3241,-121,-1
2022-09-30|09:31:11.102,reconstructed-causal-v1-from-legacy-v11,2022-09-30,09:31:11.102,09:31:12.287,09:31:12.287,00:01,2311,BUY,11210.00,SL,11205.00,-20,20,5,20,5,5,1,20,20,11205.00,11215.00,20,20,1802,1904,2.43,Riesgo de reversion,Riesgo de reversion,22,1,1,5,29,0.7586,3,6,TRUE,FALSE,-22,TRUE,29,185,0.1568,42,1
2022-10-03|09:32:09.897,reconstructed-causal-v1-from-legacy-v11,2022-10-03,09:32:09.897,09:33:06.871,09:33:06.871,00:56,2312,SELL,11093.75,TP,11078.75,60,0,60,0,40,0,11,0,20,11108.75,11078.75,60,60,800,800,0,Excelente,Excelente,71,0,0,0,71,1,0,0,FALSE,FALSE,+58,TRUE,74,230,0.3217,-172,-15
2022-10-04|09:33:06.447,reconstructed-causal-v1-from-legacy-v11,2022-10-04,09:33:06.447,09:40:00.003,09:40:00.003,06:53,2313,BUY,11553.75,TP,11568.75,60,0,75,0,75,0,1,0,75,11538.75,11568.75,60,60,-589,-589,0,Excelente,Excelente,3,0,0,0,3,1,0,0,FALSE,FALSE,+58,TRUE,1,1,1,185,1
2022-10-05|09:32:11.726,reconstructed-causal-v1-from-legacy-v11,2022-10-05,09:32:11.726,09:32:18.690,09:32:18.690,00:06,2312,BUY,11512.50,TP,11517.50,20,5,20,5,10,1,30,20,20,11507.50,11517.50,20,20,771,771,0,Excelente,Advertencia,125,11,1,0,137,0.9124,5,11,FALSE,FALSE,+18,TRUE,143,485,0.2948,324,204
2022-10-06|09:31:15.108,reconstructed-causal-v1-from-legacy-v11,2022-10-06,09:31:15.108,09:31:21.291,09:31:21.291,00:06,2311,BUY,11625.00,SL,11620.00,-20,20,15,10,0,12,0,20,0,11620.00,11630.00,20,20,-198,-122,0,Excelente,Excelente,45,0,0,0,45,1,0,0,FALSE,FALSE,-22,TRUE,50,160,0.3125,203,117
2022-10-07|09:32:24.985,reconstructed-causal-v1-from-legacy-v11,2022-10-07,09:32:24.985,09:32:28.784,09:32:28.784,00:03,2312,SELL,11297.50,SL,11302.50,-20,20,5,10,0,4,0,20,0,11302.50,11292.50,20,20,-176,-225,0,Excelente,Excelente,21,0,0,0,21,1,0,0,FALSE,FALSE,-22,TRUE,21,81,0.2593,-141,-92
2022-10-10|09:33:14.950,reconstructed-causal-v1-from-legacy-v11,2022-10-10,09:33:14.950,09:33:20.628,09:33:20.628,00:05,2313,SELL,11075.00,TP,11070.00,20,15,20,15,15,17,10,20,20,11080.00,11070.00,20,20,-566,-572,0.11,Excelente,Riesgo de reversion,42,18,1,13,74,0.5676,5,10,TRUE,FALSE,+18,TRUE,80,411,0.1946,-204,-132
2022-10-11|09:31:07.999,reconstructed-causal-v1-from-legacy-v11,2022-10-11,09:31:07.999,09:31:43.673,09:31:43.673,00:35,2311,SELL,10898.75,SL,10913.75,-60,60,20,35,0,18,0,20,0,10913.75,10883.75,60,60,-952,-1430,0,Excelente,Excelente,96,0,0,0,96,1,0,0,FALSE,FALSE,-62,TRUE,104,339,0.3068,-283,-177
2022-10-12|09:32:08.484,reconstructed-causal-v1-from-legacy-v11,2022-10-12,09:32:08.484,09:32:13.108,09:32:13.108,00:04,2312,SELL,10816.25,SL,10821.25,-20,20,15,10,5,4,1,20,1.0934,10821.25,10811.25,20,20,467,391,10.86,Riesgo de reversion,Riesgo de reversion,3,0,0,1,4,0.75,1,1,TRUE,FALSE,-22,TRUE,3,136,0.0221,-97,-21
2022-10-13|09:33:12.795,reconstructed-causal-v1-from-legacy-v11,2022-10-13,09:33:12.795,09:33:17.355,09:33:17.355,00:04,2312,SELL,10486.25,SL,10491.25,-20,20,5,15,5,30,1,20,20,10491.25,10481.25,20,20,-629,-662,0.67,Advertencia,Riesgo de reversion,42,47,16,2,107,0.3925,10,23,TRUE,FALSE,-22,TRUE,118,529,0.2231,-359,-308
2022-10-14|09:31:22.377,reconstructed-causal-v1-from-legacy-v11,2022-10-14,09:31:22.377,09:31:33.769,09:31:33.769,00:11,2310,BUY,11206.25,SL,11198.50,-31,35,0,15,0,23,0,20,0,11198.50,11214.00,31,31,2589,2696,0,Excelente,Excelente,85,0,0,0,85,1,0,0,FALSE,FALSE,-33,TRUE,89,341,0.261,312,204
2022-10-17|09:35:08.231,reconstructed-causal-v1-from-legacy-v11,2022-10-17,09:35:08.231,09:35:18.352,09:35:18.352,00:10,2315,BUY,11043.75,TP,11048.75,20,0,20,0,10,0,25,0,20,11038.75,11048.75,20,20,903,917,0.17,Excelente,Riesgo de reversion,72,76,1,3,152,0.4737,8,19,FALSE,FALSE,+18,TRUE,164,514,0.3191,177,92
2022-10-18|09:33:19.405,reconstructed-causal-v1-from-legacy-v11,2022-10-18,09:33:19.405,09:33:25.001,09:33:25.001,00:05,2313,SELL,11430.00,TP,11425.00,20,5,20,5,15,6,27,20,20,11435.00,11425.00,20,20,-4,-42,3.45,Riesgo de reversion,Riesgo de reversion,5,0,1,90,96,0.0521,1,2,TRUE,FALSE,+18,TRUE,102,394,0.2589,,
2022-10-19|09:34:11.238,reconstructed-causal-v1-from-legacy-v11,2022-10-19,09:34:11.238,09:34:12.480,09:34:12.480,00:01,2314,BUY,11181.25,TP,11186.25,20,0,20,0,15,0,8,0,20,11176.25,11186.25,20,20,-921,-921,0,Excelente,Normal,23,1,0,0,24,0.9583,1,2,FALSE,FALSE,+18,TRUE,26,141,0.1844,189,161
2022-10-20|09:31:40.341,reconstructed-causal-v1-from-legacy-v11,2022-10-20,09:31:40.341,09:31:41.321,09:31:41.321,00:00,2311,BUY,11161.25,SL,11156.25,-20,20,0,15,0,5,0,40,0,11156.25,11166.25,20,20,536,545,2.25,Riesgo de reversion,Riesgo de reversion,6,3,1,10,20,0.3,3,10,TRUE,FALSE,-22,TRUE,22,63,0.3492,313,304
2022-10-21|09:31:05.790,reconstructed-causal-v1-from-legacy-v11,2022-10-21,09:31:05.790,09:31:08.437,09:31:08.437,00:02,2311,SELL,11008.75,TP,11001.25,30,10,30,10,15,4,14,20,20,11023.75,11001.25,60,30,165,165,0,Excelente,Riesgo de reversion,18,1,0,40,59,0.3051,7,14,TRUE,FALSE,+28,TRUE,61,245,0.249,-216,-127
2022-10-24|09:32:09.143,reconstructed-causal-v1-from-legacy-v11,2022-10-24,09:32:09.143,09:32:38.479,09:32:38.479,00:29,2312,SELL,11315.00,TP,11304.75,41,10,45,10,15,5,19,20,20,11325.25,11304.75,41,41,-488,-582,0,Excelente,Excelente,120,0,0,0,120,1,0,0,FALSE,FALSE,+39,TRUE,127,455,0.2791,-119,-9
2022-10-25|09:31:32.083,reconstructed-causal-v1-from-legacy-v11,2022-10-25,09:31:32.083,09:35:17.566,09:35:17.566,03:45,2310,SELL,11563.75,TP,11548.75,60,0,60,0,25,0,46,0,20,11578.75,11548.75,60,60,688,688,0,Excelente,Advertencia,165,78,13,0,256,0.6445,2,8,FALSE,FALSE,+58,TRUE,274,1289,0.2126,-572,-1
2022-10-26|09:31:08.014,reconstructed-causal-v1-from-legacy-v11,2022-10-26,09:31:08.014,09:31:47.272,09:31:47.272,00:39,2311,SELL,11437.50,SL,11452.50,-60,60,0,45,0,3,0,20,0,11452.50,11422.50,60,60,-156,-323,0,Excelente,Excelente,8,0,0,0,8,1,0,0,FALSE,FALSE,-62,TRUE,7,72,0.0972,-262,-85
2022-10-28|09:32:15.123,reconstructed-causal-v1-from-legacy-v11,2022-10-28,09:32:15.123,09:32:21.517,09:32:21.517,00:06,2312,BUY,11263.75,TP,11268.75,20,5,20,5,15,8,27,20,20,11258.75,11268.75,20,20,-1622,-1613,0.09,Excelente,Advertencia,102,0,1,0,103,0.9903,1,2,FALSE,FALSE,+18,TRUE,115,427,0.2693,160,58
