debug_type,status,source_file,raw_rows,accepted_rows,dropped_rows,granularity,first_timestamp_et,last_timestamp_et,off_tick_price_rows,has_bid_ask,has_ohlc,has_big_trade_field,has_iceberg_field,has_absorption_field,date,profile,candidate_type,reason,price,price_bin,volume,left_neighbor_mean,right_neighbor_mean,volume_multiple_of_neighbors,width_ticks,low_price,high_price,prominence,hvn_id,weaker_neighbor_mean,volume_percent_of_neighbors,depth,volume_percent_of_poc
,ACCEPTED,,,,,,,,,,,,,,2026-07-02,CONTEXT_0830_0930,HVN,QUALIFIED,30200.0,24160.0,137.0,77.5,51.0,1.767741935483871,10.0,30198.75,30200.0,0.43430656934306566,CONTEXT_0830_0930_HVN_06,,,,
,REJECTED,,,,,,,,,,,,,,2026-07-02,CONTEXT_0830_0930,HVN,NOT_HIGHER_THAN_BOTH_SIDES|BELOW_NEIGHBOR_MULTIPLE,30201.25,24161.0,48.0,114.0,68.0,0.42105263157894735,,,,,,,,,
,REJECTED,,,,,,,,,,,,,,2026-07-02,CONTEXT_0830_0930,HVN,NOT_HIGHER_THAN_BOTH_SIDES|BELOW_NEIGHBOR_MULTIPLE,30202.5,24162.0,54.0,92.5,89.0,0.5837837837837838,,,,,,,,,
,REJECTED,,,,,,,,,,,,,,2026-07-02,CONTEXT_0830_0930,HVN,NOT_HIGHER_THAN_BOTH_SIDES|BELOW_NEIGHBOR_MULTIPLE,30203.75,24163.0,82.0,51.0,97.0,0.845360824742268,,,,,,,,,
,REJECTED,,,,,,,,,,,,,,2026-07-02,CONTEXT_0830_0930,HVN,NOT_HIGHER_THAN_BOTH_SIDES|BELOW_NEIGHBOR_MULTIPLE,30205.0,24164.0,96.0,68.0,111.0,0.8648648648648649,,,,,,,,,
,REJECTED,,,,,,,,,,,,,,2026-07-02,CONTEXT_0830_0930,HVN,NOT_HIGHER_THAN_BOTH_SIDES|BELOW_NEIGHBOR_MULTIPLE,30206.25,24165.0,98.0,89.0,114.0,0.8596491228070176,,,,,,,,,
,REJECTED,,,,,,,,,,,,,,2026-07-02,CONTEXT_0830_0930,HVN,NOT_HIGHER_THAN_BOTH_SIDES|BELOW_NEIGHBOR_MULTIPLE,30207.5,24166.0,124.0,97.0,131.0,0.9465648854961832,,,,,,,,,
,REJECTED,,,,,,,,,,,,,,2026-07-02,CONTEXT_0830_0930,HVN,NOT_HIGHER_THAN_BOTH_SIDES|BELOW_NEIGHBOR_MULTIPLE,30208.75,24167.0,104.0,111.0,126.0,0.8253968253968254,,,,,,,,,
,ACCEPTED,,,,,,,,,,,,,,2026-07-02,CONTEXT_0830_0930,HVN,QUALIFIED,30210.0,24168.0,158.0,114.0,78.0,1.3859649122807018,35.0,30203.75,30211.25,0.2784810126582279,CONTEXT_0830_0930_HVN_07,,,,
,REJECTED,,,,,,,,,,,,,,2026-07-02,CONTEXT_0830_0930,HVN,NOT_HIGHER_THAN_BOTH_SIDES|BELOW_NEIGHBOR_MULTIPLE,30211.25,24169.0,94.0,131.0,83.5,0.7175572519083969,,,,,,,,,
,REJECTED,,,,,,,,,,,,,,2026-07-02,CONTEXT_0830_0930,HVN,NOT_HIGHER_THAN_BOTH_SIDES|BELOW_NEIGHBOR_MULTIPLE,30212.5,24170.0,62.0,126.0,110.5,0.49206349206349204,,,,,,,,,
,REJECTED,,,,,,,,,,,,,,2026-07-02,CONTEXT_0830_0930,HVN,NOT_HIGHER_THAN_BOTH_SIDES|BELOW_NEIGHBOR_MULTIPLE,30213.75,24171.0,105.0,78.0,140.0,0.75,,,,,,,,,
,REJECTED,,,,,,,,,,,,,,2026-07-02,CONTEXT_0830_0930,HVN,NOT_HIGHER_THAN_BOTH_SIDES|BELOW_NEIGHBOR_MULTIPLE,30215.0,24172.0,116.0,83.5,165.5,0.7009063444108762,,,,,,,,,
,REJECTED,,,,,,,,,,,,,,2026-07-02,CONTEXT_0830_0930,HVN,BELOW_NEIGHBOR_MULTIPLE,30216.25,24173.0,164.0,110.5,142.5,1.1508771929824562,,,,,,,,,
,REJECTED,,,,,,,,,,,,,,2026-07-02,CONTEXT_0830_0930,HVN,BELOW_NEIGHBOR_MULTIPLE,30217.5,24174.0,167.0,140.0,122.0,1.1928571428571428,,,,,,,,,
,REJECTED,,,,,,,,,,,,,,2026-07-02,CONTEXT_0830_0930,HVN,NOT_HIGHER_THAN_BOTH_SIDES|BELOW_NEIGHBOR_MULTIPLE,30218.75,24175.0,118.0,165.5,126.5,0.7129909365558912,,,,,,,,,
,REJECTED,,,,,,,,,,,,,,2026-07-02,CONTEXT_0830_0930,HVN,NOT_HIGHER_THAN_BOTH_SIDES|BELOW_NEIGHBOR_MULTIPLE,30220.0,24176.0,126.0,142.5,103.0,0.8842105263157894,,,,,,,,,
,REJECTED,,,,,,,,,,,,,,2026-07-02,CONTEXT_0830_0930,HVN,BELOW_NEIGHBOR_MULTIPLE,30221.25,24177.0,127.0,122.0,107.0,1.040983606557377,,,,,,,,,
,REJECTED,,,,,,,,,,,,,,2026-07-02,CONTEXT_0830_0930,HVN,NOT_HIGHER_THAN_BOTH_SIDES|BELOW_NEIGHBOR_MULTIPLE,30222.5,24178.0,79.0,126.5,126.0,0.6245059288537549,,,,,,,,,
,ACCEPTED,,,,,,,,,,,,,,2026-07-02,CONTEXT_0830_0930,HVN,QUALIFIED,30223.75,24179.0,135.0,103.0,107.5,1.255813953488372,305.0,30213.75,30288.75,0.20370370370370372,,,,,
,REJECTED,,,,,,,,,,,,,,2026-07-02,CONTEXT_0830_0930,HVN,BELOW_NEIGHBOR_MULTIPLE,30225.0,24180.0,117.0,107.0,115.0,1.017391304347826,,,,,,,,,
,REJECTED,,,,,,,,,,,,,,2026-07-02,CONTEXT_0830_0930,HVN,NOT_HIGHER_THAN_BOTH_SIDES|BELOW_NEIGHBOR_MULTIPLE,30226.25,24181.0,98.0,126.0,149.5,0.6555183946488294,,,,,,,,,
,REJECTED,,,,,,,,,,,,,,2026-07-02,CONTEXT_0830_0930,HVN,NOT_HIGHER_THAN_BOTH_SIDES|BELOW_NEIGHBOR_MULTIPLE,30227.5,24182.0,132.0,107.5,157.5,0.8380952380952381,,,,,,,,,
,REJECTED,,,,,,,,,,,,,,2026-07-02,CONTEXT_0830_0930,HVN,BELOW_NEIGHBOR_MULTIPLE,30228.75,24183.0,167.0,115.0,165.0,1.0121212121212122,,,,,,,,,
,REJECTED,,,,,,,,,,,,,,2026-07-02,CONTEXT_0830_0930,HVN,NOT_HIGHER_THAN_BOTH_SIDES|BELOW_NEIGHBOR_MULTIPLE,30230.0,24184.0,148.0,149.5,187.0,0.7914438502673797,,,,,,,,,
,REJECTED,,,,,,,,,,,,,,2026-07-02,CONTEXT_0830_0930,HVN,BELOW_NEIGHBOR_MULTIPLE,30231.25,24185.0,182.0,157.5,159.5,1.141065830721003,,,,,,,,,
,REJECTED,,,,,,,,,,,,,,2026-07-02,CONTEXT_0830_0930,HVN,BELOW_NEIGHBOR_MULTIPLE,30232.5,24186.0,192.0,165.0,133.0,1.1636363636363636,,,,,,,,,
,REJECTED,,,,,,,,,,,,,,2026-07-02,CONTEXT_0830_0930,HVN,NOT_HIGHER_THAN_BOTH_SIDES|BELOW_NEIGHBOR_MULTIPLE,30233.75,24187.0,127.0,187.0,148.0,0.679144385026738,,,,,,,,,
,REJECTED,,,,,,,,,,,,,,2026-07-02,CONTEXT_0830_0930,HVN,NOT_HIGHER_THAN_BOTH_SIDES|BELOW_NEIGHBOR_MULTIPLE,30235.0,24188.0,139.0,159.5,154.5,0.8714733542319749,,,,,,,,,
,REJECTED,,,,,,,,,,,,,,2026-07-02,CONTEXT_0830_0930,HVN,NOT_HIGHER_THAN_BOTH_SIDES|BELOW_NEIGHBOR_MULTIPLE,30236.25,24189.0,157.0,133.0,158.5,0.9905362776025236,,,,,,,,,
,REJECTED,,,,,,,,,,,,,,2026-07-02,CONTEXT_0830_0930,HVN,NOT_HIGHER_THAN_BOTH_SIDES|BELOW_NEIGHBOR_MULTIPLE,30237.5,24190.0,152.0,148.0,173.0,0.8786127167630058,,,,,,,,,
,REJECTED,,,,,,,,,,,,,,2026-07-02,CONTEXT_0830_0930,HVN,NOT_HIGHER_THAN_BOTH_SIDES|BELOW_NEIGHBOR_MULTIPLE,30238.75,24191.0,165.0,154.5,184.0,0.8967391304347826,,,,,,,,,
,REJECTED,,,,,,,,,,,,,,2026-07-02,CONTEXT_0830_0930,HVN,NOT_HIGHER_THAN_BOTH_SIDES|BELOW_NEIGHBOR_MULTIPLE,30240.0,24192.0,181.0,158.5,207.5,0.8722891566265061,,,,,,,,,
,REJECTED,,,,,,,,,,,,,,2026-07-02,CONTEXT_0830_0930,HVN,NOT_HIGHER_THAN_BOTH_SIDES|BELOW_NEIGHBOR_MULTIPLE,30241.25,24193.0,187.0,173.0,236.0,0.7923728813559322,,,,,,,,,
,REJECTED,,,,,,,,,,,,,,2026-07-02,CONTEXT_0830_0930,HVN,NOT_HIGHER_THAN_BOTH_SIDES|BELOW_NEIGHBOR_MULTIPLE,30242.5,24194.0,228.0,184.0,289.5,0.7875647668393783,,,,,,,,,
,REJECTED,,,,,,,,,,,,,,2026-07-02,CONTEXT_0830_0930,HVN,NOT_HIGHER_THAN_BOTH_SIDES|BELOW_NEIGHBOR_MULTIPLE,30243.75,24195.0,244.0,207.5,386.5,0.6313065976714101,,,,,,,,,
,REJECTED,,,,,,,,,,,,,,2026-07-02,CONTEXT_0830_0930,HVN,NOT_HIGHER_THAN_BOTH_SIDES|BELOW_NEIGHBOR_MULTIPLE,30245.0,24196.0,335.0,236.0,401.0,0.8354114713216958,,,,,,,,,
,REJECTED,,,,,,,,,,,,,,2026-07-02,CONTEXT_0830_0930,HVN,BELOW_NEIGHBOR_MULTIPLE,30246.25,24197.0,438.0,289.5,369.5,1.1853856562922869,,,,,,,,,
,REJECTED,,,,,,,,,,,,,,2026-07-02,CONTEXT_0830_0930,HVN,NOT_HIGHER_THAN_BOTH_SIDES|BELOW_NEIGHBOR_MULTIPLE,30247.5,24198.0,364.0,386.5,437.5,0.832,,,,,,,,,
,REJECTED,,,,,,,,,,,,,,2026-07-02,CONTEXT_0830_0930,HVN,NOT_HIGHER_THAN_BOTH_SIDES|BELOW_NEIGHBOR_MULTIPLE,30248.75,24199.0,375.0,401.0,472.0,0.7944915254237288,,,,,,,,,
,REJECTED,,,,,,,,,,,,,,2026-07-02,CONTEXT_0830_0930,HVN,BELOW_NEIGHBOR_MULTIPLE,30250.0,24200.0,500.0,369.5,410.5,1.218026796589525,,,,,,,,,
,REJECTED,,,,,,,,,,,,,,2026-07-02,CONTEXT_0830_0930,HVN,BELOW_NEIGHBOR_MULTIPLE,30251.25,24201.0,444.0,437.5,334.5,1.014857142857143,,,,,,,,,
,REJECTED,,,,,,,,,,,,,,2026-07-02,CONTEXT_0830_0930,HVN,NOT_HIGHER_THAN_BOTH_SIDES|BELOW_NEIGHBOR_MULTIPLE,30252.5,24202.0,377.0,472.0,295.5,0.798728813559322,,,,,,,,,
,REJECTED,,,,,,,,,,,,,,2026-07-02,CONTEXT_0830_0930,HVN,NOT_HIGHER_THAN_BOTH_SIDES|BELOW_NEIGHBOR_MULTIPLE,30253.75,24203.0,292.0,410.5,318.5,0.7113276492082826,,,,,,,,,
,REJECTED,,,,,,,,,,,,,,2026-07-02,CONTEXT_0830_0930,HVN,NOT_HIGHER_THAN_BOTH_SIDES|BELOW_NEIGHBOR_MULTIPLE,30255.0,24204.0,299.0,334.5,354.0,0.844632768361582,,,,,,,,,
,REJECTED,,,,,,,,,,,,,,2026-07-02,CONTEXT_0830_0930,HVN,NOT_HIGHER_THAN_BOTH_SIDES|BELOW_NEIGHBOR_MULTIPLE,30256.25,24205.0,338.0,295.5,377.5,0.895364238410596,,,,,,,,,
,REJECTED,,,,,,,,,,,,,,2026-07-02,CONTEXT_0830_0930,HVN,NOT_HIGHER_THAN_BOTH_SIDES|BELOW_NEIGHBOR_MULTIPLE,30257.5,24206.0,370.0,318.5,378.0,0.9788359788359788,,,,,,,,,
,REJECTED,,,,,,,,,,,,,,2026-07-02,CONTEXT_0830_0930,HVN,BELOW_NEIGHBOR_MULTIPLE,30258.75,24207.0,385.0,354.0,319.5,1.0875706214689265,,,,,,,,,
,REJECTED,,,,,,,,,,,,,,2026-07-02,CONTEXT_0830_0930,HVN,NOT_HIGHER_THAN_BOTH_SIDES|BELOW_NEIGHBOR_MULTIPLE,30260.0,24208.0,371.0,377.5,245.5,0.9827814569536424,,,,,,,,,
,REJECTED,,,,,,,,,,,,,,2026-07-02,CONTEXT_0830_0930,HVN,NOT_HIGHER_THAN_BOTH_SIDES|BELOW_NEIGHBOR_MULTIPLE,30261.25,24209.0,268.0,378.0,191.0,0.708994708994709,,,,,,,,,
,REJECTED,,,,,,,,,,,,,,2026-07-02,CONTEXT_0830_0930,HVN,NOT_HIGHER_THAN_BOTH_SIDES|BELOW_NEIGHBOR_MULTIPLE,30262.5,24210.0,223.0,319.5,165.0,0.6979655712050078,,,,,,,,,
,REJECTED,,,,,,,,,,,,,,2026-07-02,CONTEXT_0830_0930,HVN,NOT_HIGHER_THAN_BOTH_SIDES|BELOW_NEIGHBOR_MULTIPLE,30263.75,24211.0,159.0,245.5,148.5,0.6476578411405295,,,,,,,,,
,REJECTED,,,,,,,,,,,,,,2026-07-02,CONTEXT_0830_0930,HVN,NOT_HIGHER_THAN_BOTH_SIDES|BELOW_NEIGHBOR_MULTIPLE,30265.0,24212.0,171.0,191.0,125.5,0.8952879581151832,,,,,,,,,
,REJECTED,,,,,,,,,,,,,,2026-07-02,CONTEXT_0830_0930,HVN,NOT_HIGHER_THAN_BOTH_SIDES|BELOW_NEIGHBOR_MULTIPLE,30266.25,24213.0,126.0,165.0,142.5,0.7636363636363637,,,,,,,,,
,REJECTED,,,,,,,,,,,,,,2026-07-02,CONTEXT_0830_0930,HVN,NOT_HIGHER_THAN_BOTH_SIDES|BELOW_NEIGHBOR_MULTIPLE,30267.5,24214.0,125.0,148.5,195.5,0.639386189258312,,,,,,,,,
,REJECTED,,,,,,,,,,,,,,2026-07-02,CONTEXT_0830_0930,HVN,NOT_HIGHER_THAN_BOTH_SIDES|BELOW_NEIGHBOR_MULTIPLE,30268.75,24215.0,160.0,125.5,236.0,0.6779661016949152,,,,,,,,,
,REJECTED,,,,,,,,,,,,,,2026-07-02,CONTEXT_0830_0930,HVN,BELOW_NEIGHBOR_MULTIPLE,30270.0,24216.0,231.0,142.5,226.0,1.0221238938053097,,,,,,,,,
,REJECTED,,,,,,,,,,,,,,2026-07-02,CONTEXT_0830_0930,HVN,NOT_HIGHER_THAN_BOTH_SIDES|BELOW_NEIGHBOR_MULTIPLE,30271.25,24217.0,241.0,195.5,273.5,0.8811700182815356,,,,,,,,,
,REJECTED,,,,,,,,,,,,,,2026-07-02,CONTEXT_0830_0930,HVN,NOT_HIGHER_THAN_BOTH_SIDES|BELOW_NEIGHBOR_MULTIPLE,30272.5,24218.0,211.0,236.0,347.0,0.6080691642651297,,,,,,,,,
,REJECTED,,,,,,,,,,,,,,2026-07-02,CONTEXT_0830_0930,HVN,BELOW_NEIGHBOR_MULTIPLE,30273.75,24219.0,336.0,226.0,325.0,1.0338461538461539,,,,,,,,,
,ACCEPTED,,,,,,,,,,,,,,2026-07-02,CONTEXT_0830_0930,HVN,QUALIFIED,30275.0,24220.0,358.0,273.5,261.0,1.3089579524680073,45.0,30270.0,30280.0,0.2360335195530726,CONTEXT_0830_0930_HVN_08,,,,
,REJECTED,,,,,,,,,,,,,,2026-07-02,CONTEXT_0830_0930,HVN,NOT_HIGHER_THAN_BOTH_SIDES|BELOW_NEIGHBOR_MULTIPLE,30276.25,24221.0,292.0,347.0,231.0,0.8414985590778098,,,,,,,,,
,REJECTED,,,,,,,,,,,,,,2026-07-02,CONTEXT_0830_0930,HVN,NOT_HIGHER_THAN_BOTH_SIDES|BELOW_NEIGHBOR_MULTIPLE,30277.5,24222.0,230.0,325.0,220.5,0.7076923076923077,,,,,,,,,
,REJECTED,,,,,,,,,,,,,,2026-07-02,CONTEXT_0830_0930,HVN,NOT_HIGHER_THAN_BOTH_SIDES|BELOW_NEIGHBOR_MULTIPLE,30278.75,24223.0,232.0,261.0,185.0,0.8888888888888888,,,,,,,,,
,REJECTED,,,,,,,,,,,,,,2026-07-02,CONTEXT_0830_0930,HVN,NOT_HIGHER_THAN_BOTH_SIDES|BELOW_NEIGHBOR_MULTIPLE,30280.0,24224.0,209.0,231.0,160.0,0.9047619047619048,,,,,,,,,
,REJECTED,,,,,,,,,,,,,,2026-07-02,CONTEXT_0830_0930,HVN,NOT_HIGHER_THAN_BOTH_SIDES|BELOW_NEIGHBOR_MULTIPLE,30281.25,24225.0,161.0,220.5,153.0,0.7301587301587301,,,,,,,,,
,REJECTED,,,,,,,,,,,,,,2026-07-02,CONTEXT_0830_0930,HVN,NOT_HIGHER_THAN_BOTH_SIDES|BELOW_NEIGHBOR_MULTIPLE,30282.5,24226.0,159.0,185.0,144.5,0.8594594594594595,,,,,,,,,
,REJECTED,,,,,,,,,,,,,,2026-07-02,CONTEXT_0830_0930,HVN,NOT_HIGHER_THAN_BOTH_SIDES|BELOW_NEIGHBOR_MULTIPLE,30283.75,24227.0,147.0,160.0,143.0,0.91875,,,,,,,,,
,REJECTED,,,,,,,,,,,,,,2026-07-02,CONTEXT_0830_0930,HVN,NOT_HIGHER_THAN_BOTH_SIDES|BELOW_NEIGHBOR_MULTIPLE,30285.0,24228.0,142.0,153.0,133.0,0.9281045751633987,,,,,,,,,
,REJECTED,,,,,,,,,,,,,,2026-07-02,CONTEXT_0830_0930,HVN,NOT_HIGHER_THAN_BOTH_SIDES|BELOW_NEIGHBOR_MULTIPLE,30286.25,24229.0,144.0,144.5,111.0,0.9965397923875432,,,,,,,,,
,REJECTED,,,,,,,,,,,,,,2026-07-02,CONTEXT_0830_0930,HVN,NOT_HIGHER_THAN_BOTH_SIDES|BELOW_NEIGHBOR_MULTIPLE,30287.5,24230.0,122.0,143.0,80.5,0.8531468531468531,,,,,,,,,
,REJECTED,,,,,,,,,,,,,,2026-07-02,CONTEXT_0830_0930,HVN,NOT_HIGHER_THAN_BOTH_SIDES|BELOW_NEIGHBOR_MULTIPLE,30288.75,24231.0,100.0,133.0,54.5,0.7518796992481203,,,,,,,,,
,REJECTED,,,,,,,,,,,,,,2026-07-02,CONTEXT_0830_0930,HVN,NOT_HIGHER_THAN_BOTH_SIDES|BELOW_NEIGHBOR_MULTIPLE,30290.0,24232.0,61.0,111.0,73.0,0.5495495495495496,,,,,,,,,
,REJECTED,,,,,,,,,,,,,,2026-07-02,CONTEXT_0830_0930,HVN,NOT_HIGHER_THAN_BOTH_SIDES|BELOW_NEIGHBOR_MULTIPLE,30291.25,24233.0,48.0,80.5,105.5,0.4549763033175355,,,,,,,,,
,REJECTED,,,,,,,,,,,,,,2026-07-02,CONTEXT_0830_0930,HVN,NOT_HIGHER_THAN_BOTH_SIDES|BELOW_NEIGHBOR_MULTIPLE,30292.5,24234.0,98.0,54.5,102.0,0.9607843137254902,,,,,,,,,
,ACCEPTED,,,,,,,,,,,,,,2026-07-02,CONTEXT_0830_0930,HVN,QUALIFIED,30293.75,24235.0,113.0,73.0,87.0,1.2988505747126438,85.0,30292.5,30312.5,0.23008849557522126,,,,,
,REJECTED,,,,,,,,,,,,,,2026-07-02,CONTEXT_0830_0930,HVN,NOT_HIGHER_THAN_BOTH_SIDES|BELOW_NEIGHBOR_MULTIPLE,30295.0,24236.0,91.0,105.5,85.5,0.8625592417061612,,,,,,,,,
,REJECTED,,,,,,,,,,,,,,2026-07-02,CONTEXT_0830_0930,HVN,NOT_HIGHER_THAN_BOTH_SIDES|BELOW_NEIGHBOR_MULTIPLE,30296.25,24237.0,83.0,102.0,92.5,0.8137254901960784,,,,,,,,,
,REJECTED,,,,,,,,,,,,,,2026-07-02,CONTEXT_0830_0930,HVN,NOT_HIGHER_THAN_BOTH_SIDES|BELOW_NEIGHBOR_MULTIPLE,30297.5,24238.0,88.0,87.0,126.5,0.6956521739130435,,,,,,,,,
,REJECTED,,,,,,,,,,,,,,2026-07-02,CONTEXT_0830_0930,HVN,NOT_HIGHER_THAN_BOTH_SIDES|BELOW_NEIGHBOR_MULTIPLE,30298.75,24239.0,97.0,85.5,133.5,0.7265917602996255,,,,,,,,,
,ACCEPTED,,,,,,,,,,,,,,2026-07-02,CONTEXT_0830_0930,HVN,QUALIFIED,30300.0,24240.0,156.0,92.5,112.5,1.3866666666666667,50.0,30292.5,30303.75,0.27884615384615385,CONTEXT_0830_0930_HVN_09,,,,
,REJECTED,,,,,,,,,,,,,,2026-07-02,CONTEXT_0830_0930,HVN,NOT_HIGHER_THAN_BOTH_SIDES|BELOW_NEIGHBOR_MULTIPLE,30301.25,24241.0,111.0,126.5,107.0,0.8774703557312253,,,,,,,,,
,REJECTED,,,,,,,,,,,,,,2026-07-02,CONTEXT_0830_0930,HVN,NOT_HIGHER_THAN_BOTH_SIDES|BELOW_NEIGHBOR_MULTIPLE,30302.5,24242.0,114.0,133.5,84.5,0.8539325842696629,,,,,,,,,
,REJECTED,,,,,,,,,,,,,,2026-07-02,CONTEXT_0830_0930,HVN,NOT_HIGHER_THAN_BOTH_SIDES|BELOW_NEIGHBOR_MULTIPLE,30303.75,24243.0,100.0,112.5,103.5,0.8888888888888888,,,,,,,,,
,REJECTED,,,,,,,,,,,,,,2026-07-02,CONTEXT_0830_0930,HVN,NOT_HIGHER_THAN_BOTH_SIDES|BELOW_NEIGHBOR_MULTIPLE,30305.0,24244.0,69.0,107.0,138.5,0.4981949458483754,,,,,,,,,
,REJECTED,,,,,,,,,,,,,,2026-07-02,CONTEXT_0830_0930,HVN,NOT_HIGHER_THAN_BOTH_SIDES|BELOW_NEIGHBOR_MULTIPLE,30306.25,24245.0,138.0,84.5,161.5,0.8544891640866873,,,,,,,,,
,REJECTED,,,,,,,,,,,,,,2026-07-02,CONTEXT_0830_0930,HVN,NOT_HIGHER_THAN_BOTH_SIDES|BELOW_NEIGHBOR_MULTIPLE,30307.5,24246.0,139.0,103.5,236.0,0.5889830508474576,,,,,,,,,
,REJECTED,,,,,,,,,,,,,,2026-07-02,CONTEXT_0830_0930,HVN,NOT_HIGHER_THAN_BOTH_SIDES|BELOW_NEIGHBOR_MULTIPLE,30308.75,24247.0,184.0,138.5,247.5,0.7434343434343434,,,,,,,,,
,ACCEPTED,,,,,,,,,,,,,,2026-07-02,CONTEXT_0830_0930,HVN,QUALIFIED,30310.0,24248.0,288.0,161.5,161.5,1.78328173374613,15.0,30308.75,30311.25,0.43923611111111116,CONTEXT_0830_0930_HVN_10,,,,
,REJECTED,,,,,,,,,,,,,,2026-07-02,CONTEXT_0830_0930,HVN,NOT_HIGHER_THAN_BOTH_SIDES|BELOW_NEIGHBOR_MULTIPLE,30311.25,24249.0,207.0,236.0,83.5,0.8771186440677966,,,,,,,,,
,REJECTED,,,,,,,,,,,,,,2026-07-02,CONTEXT_0830_0930,HVN,NOT_HIGHER_THAN_BOTH_SIDES|BELOW_NEIGHBOR_MULTIPLE,30312.5,24250.0,116.0,247.5,43.0,0.4686868686868687,,,,,,,,,
,REJECTED,,,,,,,,,,,,,,2026-07-02,CONTEXT_0830_0930,HVN,NOT_HIGHER_THAN_BOTH_SIDES|BELOW_NEIGHBOR_MULTIPLE,30313.75,24251.0,51.0,161.5,31.0,0.3157894736842105,,,,,,,,,
,REJECTED,,,,,,,,,,,,,,2026-07-02,CONTEXT_0830_0930,HVN,NOT_HIGHER_THAN_BOTH_SIDES|BELOW_NEIGHBOR_MULTIPLE,30315.0,24252.0,35.0,83.5,31.0,0.41916167664670656,,,,,,,,,
,REJECTED,,,,,,,,,,,,,,2026-07-02,CONTEXT_0830_0930,HVN,NOT_HIGHER_THAN_BOTH_SIDES|BELOW_NEIGHBOR_MULTIPLE,30316.25,24253.0,27.0,43.0,30.5,0.627906976744186,,,,,,,,,
,REJECTED,,,,,,,,,,,,,,2026-07-02,CONTEXT_0830_0930,HVN,BELOW_NEIGHBOR_MULTIPLE,30317.5,24254.0,35.0,31.0,23.5,1.1290322580645162,,,,,,,,,
,REJECTED,,,,,,,,,,,,,,2026-07-02,CONTEXT_0830_0930,HVN,INSUFFICIENT_NEIGHBORS,30318.75,24255.0,26.0,,,,,,,,,,,,
,REJECTED,,,,,,,,,,,,,,2026-07-02,CONTEXT_0830_0930,HVN,INSUFFICIENT_NEIGHBORS,30320.0,24256.0,21.0,,,,,,,,,,,,
,REJECTED,,,,,,,,,,,,,,2026-07-02,CONTEXT_0830_0930,LVN,INSUFFICIENT_NEIGHBORS,30073.75,24059.0,1.0,,,,,,,,,,,,
,REJECTED,,,,,,,,,,,,,,2026-07-02,CONTEXT_0830_0930,LVN,INSUFFICIENT_NEIGHBORS,30075.0,24060.0,16.0,,,,,,,,,,,,
,REJECTED,,,,,,,,,,,,,,2026-07-02,CONTEXT_0830_0930,LVN,NOT_LOWER_THAN_BOTH_SIDES|ABOVE_NEIGHBOR_PERCENT_LIMIT,30076.25,24061.0,34.0,8.5,30.0,,,,,,,8.5,4.0,-3.0,0.057432432432432436
,REJECTED,,,,,,,,,,,,,,2026-07-02,CONTEXT_0830_0930,LVN,NOT_LOWER_THAN_BOTH_SIDES|ABOVE_NEIGHBOR_PERCENT_LIMIT,30077.5,24062.0,33.0,25.0,54.5,,,,,,,25.0,1.32,-0.32000000000000006,0.05574324324324324
,REJECTED,,,,,,,,,,,,,,2026-07-02,CONTEXT_0830_0930,LVN,ABOVE_NEIGHBOR_PERCENT_LIMIT,30078.75,24063.0,27.0,33.5,54.5,,,,,,,33.5,0.8059701492537313,0.19402985074626866,0.04560810810810811
,REJECTED,,,,,,,,,,,,,,2026-07-02,CONTEXT_0830_0930,LVN,NOT_LOWER_THAN_BOTH_SIDES|ABOVE_NEIGHBOR_PERCENT_LIMIT,30080.0,24064.0,82.0,30.0,45.5,,,,,,,30.0,2.7333333333333334,-1.7333333333333334,0.13851351351351351
,REJECTED,,,,,,,,,,,,,,2026-07-02,CONTEXT_0830_0930,LVN,ABOVE_NEIGHBOR_PERCENT_LIMIT,30081.25,24065.0,27.0,54.5,49.0,,,,,,,49.0,0.5510204081632653,0.44897959183673475,0.04560810810810811
,REJECTED,,,,,,,,,,,,,,2026-07-02,CONTEXT_0830_0930,LVN,NOT_LOWER_THAN_BOTH_SIDES|ABOVE_NEIGHBOR_PERCENT_LIMIT,30082.5,24066.0,64.0,54.5,39.5,,,,,,,39.5,1.620253164556962,-0.620253164556962,0.10810810810810811
,REJECTED,,,,,,,,,,,,,,2026-07-02,CONTEXT_0830_0930,LVN,ABOVE_NEIGHBOR_PERCENT_LIMIT,30083.75,24067.0,34.0,45.5,68.0,,,,,,,45.5,0.7472527472527473,0.25274725274725274,0.057432432432432436
,REJECTED,,,,,,,,,,,,,,2026-07-02,CONTEXT_0830_0930,LVN,ABOVE_NEIGHBOR_PERCENT_LIMIT,30085.0,24068.0,45.0,49.0,122.0,,,,,,,49.0,0.9183673469387755,0.08163265306122447,0.07601351351351351
,REJECTED,,,,,,,,,,,,,,2026-07-02,CONTEXT_0830_0930,LVN,NOT_LOWER_THAN_BOTH_SIDES|ABOVE_NEIGHBOR_PERCENT_LIMIT,30086.25,24069.0,91.0,39.5,155.5,,,,,,,39.5,2.3037974683544302,-1.3037974683544302,0.15371621621621623
,REJECTED,,,,,,,,,,,,,,2026-07-02,CONTEXT_0830_0930,LVN,NOT_LOWER_THAN_BOTH_SIDES|ABOVE_NEIGHBOR_PERCENT_LIMIT,30087.5,24070.0,153.0,68.0,167.5,,,,,,,68.0,2.25,-1.25,0.25844594594594594
