fecha,prediction_timestamp,split,born_bad_group,born_bad_reason,Result_Label,realized_ticks_for_label,MFE_ticks,MAE_ticks,Trade_Duration,Entry_price,ExecutionSide,canonical_source_file,causal_row_flag,Delta1s,Delta2s,Delta3s,Delta5s,Delta10s,PeakPositiveDelta,PeakNegativeDelta,DeltaChange1s,DeltaChangeZScore,DeltaPercentile,BuySellRatio,TradesPerSecond,ContractsPerSecond,Velocity1s,Velocity3s,Velocity5s,Acceleration1s,Acceleration3s,TicksPerSecond,CumulativeDeltaWindow,OR_WidthTicks,Dist_OR_High_Ticks,Dist_OR_Low_Ticks,Dist_VWAP_Ticks,Dist_POC_Ticks,Dist_VAH_Ticks,Dist_VAL_Ticks,Dist_HVN_Ticks,Dist_LVN_Ticks,range,Body_AtEntry,Volume_AtEntry,Delta_AtEntry,Cumulative_Delta_AtEntry,Previous_Volume_AtEntry,Previous_Delta_AtEntry,Delta_Change_AtEntry,BreakOut_TICKS_PER_SEC_AtEntry,Score_AtEntry,Buy_Imbalance_Count_AtEntry,Sell_Imbalance_Count_AtEntry,signed_delta_1s,signed_delta_change_1s,signed_velocity_1s,signed_velocity_3s,signed_acceleration_1s,price_impact_per_100_contracts,absorption_pressure_1s,delta_share_of_volume,mean_trade_size,delta_persistence_1_3,delta_persistence_3_5,direction_consistency,velocity_consistency,flow_price_alignment,acceleration_velocity_ratio,directional_vwap_distance,directional_poc_distance,profile_confluence_4t,burst_efficiency_score,liquidity_absorption_score,seconds_from_open,minute_from_open,weekday_index,month_index,execution_side_sign,or_position_fraction,distance_nearest_or_edge_ticks,distance_nearest_profile_reference_ticks,vwap_poc_spread_ticks,signed_velocity_decay_1_5,signed_delta_decay_1_5,execution_cvd_alignment
2024-07-15,2024-07-15 13:33:22.030393+00:00,discovery,A_WINNER,Resultado realizado positivo,TP,58.0,60,15,02:16,20630.0,SELL,C:\Users\k_99_\Desktop\codding\data_footprint_generator\trade_results_score\score_trade_result_2024-07-15_NY.csv,True,141,142,156,221,287,141,-2,140,5.354655022680351,1.0,4.810810810810811,186,215,4,1.666666666666667,1.6,4,0.666666666666667,4,156,13.0,5.0,18.0,10.848279107286904,16,6,16,0,1,65,25,1671,373,1423,3852,14,359,1.13,11,1,0,141.0,140.0,4.0,1.666666666666667,4.0,1.8604651162790697,35.25,0.6558139534883721,1.1559139784946237,0.36879432624113473,0.85,1.0,1.0,1,1.0,10.848279107286904,16.0,2,0.028368794326241134,21.15,202,3.3666666666666667,0,7,-1.0,1.3846153846153846,5.0,0,5.1517208927130955,-2.4,-96.8,-1.0
2024-07-16,2024-07-16 13:32:13.083597900+00:00,discovery,A_WINNER,Resultado realizado positivo,TP,58.0,60,0,00:41,20660.0,SELL,C:\Users\k_99_\Desktop\codding\data_footprint_generator\trade_results_score\score_trade_result_2024-07-16_NY.csv,True,220,237,257,308,300,220,-15,203,7.022023709586822,1.0,4.928571428571429,285,332,3,2.0,2.0,1,0.666666666666667,3,257,18.0,2.0,20.0,13.864148750726322,16,12,21,-1,2,90,10,1086,364,1169,3147,27,337,0.76,11,1,0,220.0,203.0,3.0,2.0,1.0,0.9036144578313253,73.33333333333333,0.6626506024096386,1.1649122807017545,0.3893939393939394,0.7190661478599222,1.0,1.0,1,0.3333333333333333,13.864148750726322,16.0,2,0.013636363636363636,51.33333333333333,133,2.216666666666667,1,7,-1.0,1.1111111111111112,2.0,1,2.135851249273678,-1.0,-158.4,-1.0
2024-07-18,2024-07-18 13:31:55.992873+00:00,discovery,C_LOSER_MFE_3_TO_30,Perdedor con 2 < MFE <= 30 ticks,SL,-62.0,15,60,00:24,20112.5,BUY,C:\Users\k_99_\Desktop\codding\data_footprint_generator\trade_results_score\score_trade_result_2024-07-18_NY.csv,True,-220,-236,-236,-239,-285,20,-220,-204,-7.378712958847311,1.0,0.228070175438596,181,350,0,-0.333333333333333,0.0,0,0.666666666666667,0,-236,25.0,-30.0,-5.0,-12.271084337349398,-9,-18,-5,0,1,125,25,4151,-335,-1227,6482,-152,-183,0.45,9,0,1,220.0,204.0,-0.0,0.333333333333333,-0.0,0.0,880.0,0.6285714285714286,1.9337016574585635,0.3575757575757576,0.6076271186440678,1.0,0.3333333333333333,0,-0.0,12.271084337349398,9.0,2,-0.0,880.0,115,1.9166666666666667,3,7,1.0,-0.2,5.0,0,3.2710843373493983,0.0,-172.2,-1.0
2024-07-22,2024-07-22 13:31:56.960902+00:00,discovery,A_WINNER,Resultado realizado positivo,TP,58.0,60,10,00:32,19900.0,BUY,C:\Users\k_99_\Desktop\codding\data_footprint_generator\trade_results_score\score_trade_result_2024-07-22_NY.csv,True,-175,-188,-193,-193,-200,20,-175,-162,-5.361112752851035,1.0,0.245689655172414,257,289,-5,-3.0,-1.8,-3,-1.666666666666667,-5,-193,40.0,-48.0,-8.0,-18.208481282337424,-12,-22,-5,0,1,200,40,3981,-495,-44,5882,-256,-239,0.7,8,0,1,175.0,162.0,5.0,3.0,3.0,1.7301038062283738,35.0,0.6055363321799307,1.1245136186770428,0.3676190476190476,0.6,1.0,1.0,1,0.6,18.208481282337424,12.0,2,0.02857142857142857,17.5,116,1.9333333333333333,0,7,1.0,-0.2,8.0,0,6.208481282337424,-3.2,-136.4,-1.0
2024-07-26,2024-07-26 13:33:47.011124+00:00,discovery,D_BORN_BAD_MFE_LE_2,Perdedor con MFE <= 2 ticks,SL,-62.0,0,60,00:21,19118.75,BUY,C:\Users\k_99_\Desktop\codding\data_footprint_generator\trade_results_score\score_trade_result_2024-07-26_NY.csv,True,-126,-158,-169,-169,-175,14,-126,-94,-3.258607181570375,0.991150442477876,0.165562913907285,125,176,-5,-3.0,-2.2,-3,-1.333333333333333,-5,-169,37.0,-38.0,-1.0,-15.083402889245585,-16,-21,-4,0,1,185,5,2403,-323,1942,3420,244,-567,0.11,8,0,0,126.0,94.0,5.0,3.0,3.0,2.840909090909091,25.2,0.7159090909090909,1.408,0.4470899470899471,0.6,1.0,1.0,1,0.6,15.083402889245585,16.0,3,0.03968253968253968,12.6,227,3.783333333333333,4,7,1.0,-0.02702702702702703,1.0,0,0.9165971107544149,-2.8,-92.2,1.0
2024-07-30,2024-07-30 13:36:39.039649+00:00,discovery,A_WINNER,Resultado realizado positivo,TP,28.0,30,5,00:28,19301.25,SELL,C:\Users\k_99_\Desktop\codding\data_footprint_generator\trade_results_score\score_trade_result_2024-07-30_NY.csv,True,123,139,152,152,176,123,-6,107,4.080113762674797,0.996666666666667,4.514285714285714,160,193,2,1.666666666666667,0.8,2,1.0,2,152,30.0,6.0,36.0,14.191833123806864,8,5,20,3,-1,150,20,2519,85,2300,2254,170,-85,0.51,11,2,0,123.0,107.0,2.0,1.666666666666667,2.0,1.0362694300518134,61.5,0.6373056994818653,1.20625,0.41192411924119243,0.6,1.0,1.0,1,1.0,14.191833123806864,8.0,2,0.016260162601626018,49.2,399,6.65,1,7,-1.0,1.2,6.0,1,6.191833123806864,-1.2,-92.6,-1.0
2024-08-08,2024-08-08 13:37:54.056899+00:00,discovery,A_WINNER,Resultado realizado positivo,TP,58.0,60,0,02:06,18165.0,BUY,C:\Users\k_99_\Desktop\codding\data_footprint_generator\trade_results_score\score_trade_result_2024-08-08_NY.csv,True,-171,-166,-171,-196,-176,35,-171,-176,-8.544019385727433,1.0,0.226244343891403,228,271,-12,-4.333333333333333,-3.0,-11,-4.333333333333333,-12,-171,32.0,-63.0,-31.0,-33.23350458345925,-38,-44,-17,-1,0,160,155,2495,-427,-1298,1849,13,-440,2.87,8,0,0,171.0,176.0,12.0,4.333333333333333,11.0,4.428044280442805,14.25,0.6309963099630996,1.1885964912280702,0.3333333333333333,0.6877192982456141,1.0,1.0,1,0.9166666666666666,33.23350458345925,38.0,2,0.07017543859649122,0.0,474,7.9,3,8,1.0,-0.96875,31.0,0,4.766495416540749,-9.0,-131.8,-1.0
2024-08-13,2024-08-13 13:31:27.059386+00:00,validation,D_BORN_BAD_MFE_LE_2,Perdedor con MFE <= 2 ticks,SL,-62.0,0,60,00:41,18851.25,SELL,C:\Users\k_99_\Desktop\codding\data_footprint_generator\trade_results_score\score_trade_result_2024-08-13_NY.csv,True,182,188,197,194,215,182,-13,176,7.166396809919765,1.0,4.433962264150943,213,288,5,2.666666666666667,1.6,2,2.0,5,197,23.0,5.0,28.0,15.284381778741865,10,6,22,1,0,115,25,1187,181,1376,3426,146,35,0.92,11,1,0,182.0,176.0,5.0,2.666666666666667,2.0,1.7361111111111112,36.4,0.6319444444444444,1.352112676056338,0.3608058608058608,0.5908629441624366,1.0,1.0,1,0.4,15.284381778741865,10.0,2,0.027472527472527472,18.2,87,1.45,1,8,-1.0,1.2173913043478262,5.0,0,5.284381778741865,-3.4,-143.2,-1.0
2024-08-14,2024-08-14 13:33:53.036680900+00:00,validation,A_WINNER,Resultado realizado positivo,TP,58.0,60,0,00:13,19117.5,BUY,C:\Users\k_99_\Desktop\codding\data_footprint_generator\trade_results_score\score_trade_result_2024-08-14_NY.csv,True,-143,-140,-167,-207,-208,12,-143,-146,-6.19874722142693,1.0,0.182857142857143,151,207,-6,-3.0,-2.0,-6,-1.333333333333333,-6,-167,30.0,-39.0,-9.0,-26.60781044317683,-38,-45,-20,-1,1,150,45,2185,-331,828,2510,-180,-151,0.85,8,0,0,143.0,146.0,6.0,3.0,6.0,2.898550724637681,23.833333333333332,0.6908212560386473,1.3708609271523178,0.38927738927738925,0.7437125748502994,1.0,1.0,1,1.0,26.60781044317683,38.0,2,0.04195804195804196,9.533333333333333,233,3.8833333333333333,2,8,1.0,-0.3,9.0,1,11.392189556823169,-4.0,-101.6,1.0
2024-08-15,2024-08-15 13:32:01.032704900+00:00,validation,A_WINNER,Resultado realizado positivo,TP,58.0,60,30,00:32,19375.0,SELL,C:\Users\k_99_\Desktop\codding\data_footprint_generator\trade_results_score\score_trade_result_2024-08-15_NY.csv,True,228,245,270,286,344,228,-12,211,6.906258603785838,1.0,3.505494505494505,353,410,5,2.666666666666667,2.0,5,1.666666666666667,5,270,18.0,6.0,24.0,14.44808510638298,20,11,21,1,0,90,35,422,238,2732,2841,-107,345,33.89,10,1,0,228.0,211.0,5.0,2.666666666666667,5.0,1.2195121951219512,45.6,0.5560975609756098,1.161473087818697,0.39473684210526316,0.6355555555555555,1.0,1.0,1,1.0,14.44808510638298,20.0,2,0.021929824561403508,22.8,121,2.0166666666666666,3,8,-1.0,1.3333333333333333,6.0,0,5.55191489361702,-3.0,-170.8,-1.0
2024-08-20,2024-08-20 13:33:08.062226900+00:00,validation,D_BORN_BAD_MFE_LE_2,Perdedor con MFE <= 2 ticks,SL,-62.0,0,60,04:01,19851.25,SELL,C:\Users\k_99_\Desktop\codding\data_footprint_generator\trade_results_score\score_trade_result_2024-08-20_NY.csv,True,106,126,180,195,230,106,-14,86,3.563298783711191,0.989304812834225,8.571428571428571,86,134,2,1.333333333333333,0.8,2,0.333333333333333,2,180,16.0,11.0,27.0,12.839233038348084,8,1,20,1,0,80,35,525,199,175,2355,47,152,4.34,8,1,0,106.0,86.0,2.0,1.333333333333333,2.0,1.492537313432836,53.0,0.7910447761194029,1.558139534883721,0.5660377358490566,0.65,1.0,1.0,1,1.0,12.839233038348084,8.0,3,0.018867924528301886,42.400000000000006,188,3.1333333333333333,1,8,-1.0,1.6875,11.0,0,4.839233038348084,-1.2,-67.0,-1.0
2024-08-29,2024-08-29 13:31:34.053892+00:00,validation,D_BORN_BAD_MFE_LE_2,Perdedor con MFE <= 2 ticks,SL,-62.0,0,60,00:14,19520.0,SELL,C:\Users\k_99_\Desktop\codding\data_footprint_generator\trade_results_score\score_trade_result_2024-08-29_NY.csv,True,207,178,183,208,262,207,-29,236,8.96513933107542,1.0,4.0,304,345,8,3.0,3.0,8,1.333333333333333,8,183,25.0,8.0,33.0,21.559853549824897,27,18,30,0,2,125,40,2164,316,870,4127,-135,451,1.17,10,0,0,207.0,236.0,8.0,3.0,8.0,2.318840579710145,25.875,0.6,1.1348684210526316,0.2946859903381642,0.6819672131147541,1.0,1.0,1,1.0,21.559853549824897,27.0,2,0.03864734299516908,5.174999999999999,94,1.5666666666666667,3,8,-1.0,1.32,8.0,0,5.440146450175103,-5.0,-165.4,-1.0
2024-09-03,2024-09-03 13:31:01.054393900+00:00,validation,A_WINNER,Resultado realizado positivo,TP,58.0,60,40,00:40,19436.25,BUY,C:\Users\k_99_\Desktop\codding\data_footprint_generator\trade_results_score\score_trade_result_2024-09-03_NY.csv,True,-253,-240,-252,-259,-324,13,-253,-266,-8.789636815475852,1.0,0.318059299191375,438,489,-14,-5.0,-2.8,-15,-5.0,-14,-252,27.0,-38.0,-11.0,-23.71583383503913,-34,-37,-18,0,1,135,55,530,-278,-1176,4493,-261,-17,52.16,8,0,0,253.0,266.0,14.0,5.0,15.0,2.8629856850715747,18.071428571428573,0.5173824130879345,1.1164383561643836,0.33201581027667987,0.6166666666666667,1.0,1.0,1,1.0714285714285714,23.71583383503913,34.0,2,0.05533596837944664,0.0,61,1.0166666666666666,1,9,1.0,-0.4074074074074074,11.0,0,10.284166164960869,-11.2,-201.2,-1.0
2024-09-16,2024-09-16 13:32:07.999488+00:00,validation,D_BORN_BAD_MFE_LE_2,Perdedor con MFE <= 2 ticks,SL,-62.0,0,60,01:02,19628.75,BUY,C:\Users\k_99_\Desktop\codding\data_footprint_generator\trade_results_score\score_trade_result_2024-09-16_NY.csv,True,-119,-142,-151,-161,-176,12,-119,-96,-5.074642008011788,1.0,0.37037037037037,236,259,-8,-4.333333333333333,-2.2,-4,-2.666666666666667,-8,-151,29.0,-38.0,-9.0,-19.132808488790005,-15,-24,-11,-1,1,145,45,550,-180,-926,1963,-31,-149,5.63,8,0,0,119.0,96.0,8.0,4.333333333333333,4.0,3.088803088803089,14.875,0.4594594594594595,1.097457627118644,0.42296918767507,0.6397350993377483,1.0,1.0,1,0.5,19.132808488790005,15.0,2,0.06722689075630252,2.974999999999999,127,2.1166666666666667,0,9,1.0,-0.3103448275862069,9.0,1,4.132808488790005,-5.8,-86.8,-1.0
2024-09-24,2024-09-24 13:32:21.057134+00:00,validation,A_WINNER,Resultado realizado positivo,TP,28.0,30,0,00:46,20112.5,BUY,C:\Users\k_99_\Desktop\codding\data_footprint_generator\trade_results_score\score_trade_result_2024-09-24_NY.csv,True,-206,-217,-214,-198,-226,24,-206,-195,-8.028281392444697,1.0,0.216730038022814,259,320,-7,-2.666666666666667,-1.2,-5,-2.666666666666667,-7,-214,18.0,-34.0,-16.0,-17.66481620405101,-20,-24,-7,0,1,90,40,1102,-258,1728,2682,-426,168,1.9,11,0,1,206.0,195.0,7.0,2.666666666666667,5.0,2.1875,29.428571428571427,0.64375,1.2355212355212355,0.34627831715210355,0.5551401869158878,1.0,1.0,1,0.7142857142857143,17.66481620405101,20.0,2,0.03398058252427184,8.82857142857143,141,2.35,1,9,1.0,-0.8888888888888888,16.0,0,2.335183795948989,-5.8,-166.4,1.0
2024-09-25,2024-09-25 13:33:54.078924900+00:00,validation,D_BORN_BAD_MFE_LE_2,Perdedor con MFE <= 2 ticks,SL,-62.0,0,60,02:09,20186.25,SELL,C:\Users\k_99_\Desktop\codding\data_footprint_generator\trade_results_score\score_trade_result_2024-09-25_NY.csv,True,150,154,159,167,205,150,-14,146,5.646288001640963,1.0,5.6875,133,214,3,1.0,0.8,3,0.666666666666667,3,159,22.0,16.0,38.0,17.603249954354574,17,5,22,1,0,110,80,2360,546,-321,2396,-324,870,1.48,11,2,0,150.0,146.0,3.0,1.0,3.0,1.4018691588785046,50.0,0.7009345794392523,1.6090225563909775,0.35333333333333333,0.630188679245283,1.0,1.0,1,1.0,17.603249954354574,17.0,2,0.02,35.0,234,3.9,2,9,-1.0,1.7272727272727273,16.0,0,0.603249954354574,-2.2,-116.6,1.0
2024-09-26,2024-09-26 13:34:51.029582900+00:00,validation,C_LOSER_MFE_3_TO_30,Perdedor con 2 < MFE <= 30 ticks,SL,-62.0,20,60,00:33,20448.75,BUY,C:\Users\k_99_\Desktop\codding\data_footprint_generator\trade_results_score\score_trade_result_2024-09-26_NY.csv,True,-198,-233,-240,-266,-267,13,-198,-163,-5.271043021468369,1.0,0.229571984435798,276,316,-4,-2.666666666666667,-2.2,-1,-1.0,-4,-240,32.0,-55.0,-23.0,-22.818457867910205,-11,-29,-7,-3,2,160,65,2746,-384,174,3181,-27,-357,1.27,10,0,0,198.0,163.0,4.0,2.666666666666667,1.0,1.2658227848101267,49.5,0.6265822784810127,1.144927536231884,0.40404040404040403,0.665,1.0,1.0,1,0.25,22.818457867910205,11.0,2,0.020202020202020204,29.7,291,4.85,3,9,1.0,-0.71875,23.0,2,11.818457867910205,-1.7999999999999998,-144.8,1.0
2024-10-01,2024-10-01 13:32:40.025437+00:00,validation,A_WINNER,Resultado realizado positivo,TP,28.0,35,0,00:10,20220.0,BUY,C:\Users\k_99_\Desktop\codding\data_footprint_generator\trade_results_score\score_trade_result_2024-10-01_NY.csv,True,-283,-288,-282,-237,-226,49,-283,-278,-11.692543263569036,1.0,0.462998102466793,678,771,-14,-5.333333333333333,-3.2,-13,-4.666666666666667,-14,-282,14.0,-37.0,-23.0,-24.42131365670739,-33,-36,-21,0,1,70,115,2544,-370,-1407,2248,-164,-206,2.87,10,1,0,283.0,278.0,14.0,5.333333333333333,13.0,1.8158236057068742,20.214285714285715,0.3670557717250324,1.1371681415929205,0.3321554770318021,0.5042553191489362,1.0,1.0,1,0.9285714285714286,24.42131365670739,33.0,2,0.04946996466431095,0.0,160,2.6666666666666665,1,10,1.0,-1.6428571428571428,23.0,0,8.57868634329261,-10.8,-235.6,-1.0
2024-10-02,2024-10-02 13:32:33.065570900+00:00,validation,D_BORN_BAD_MFE_LE_2,Perdedor con MFE <= 2 ticks,SL,-62.0,0,60,00:33,19960.0,BUY,C:\Users\k_99_\Desktop\codding\data_footprint_generator\trade_results_score\score_trade_result_2024-10-02_NY.csv,True,-166,-205,-194,-182,-178,18,-166,-127,-5.920758220435011,1.0,0.182266009852217,140,240,-3,-1.0,-0.4,-1,-0.666666666666667,-3,-194,20.0,11.0,31.0,20.114101549247994,19,15,36,-2,2,100,60,2191,-91,-2126,3338,-154,63,1.81,10,0,1,166.0,127.0,3.0,1.0,1.0,1.25,55.333333333333336,0.6916666666666667,1.7142857142857142,0.3895582329317269,0.5628865979381443,1.0,1.0,1,0.3333333333333333,-20.114101549247994,-19.0,2,0.018072289156626505,38.733333333333334,153,2.55,2,10,1.0,1.55,11.0,2,1.1141015492479944,-2.6,-129.6,-1.0
2024-10-03,2024-10-03 13:37:19.045277+00:00,validation,A_WINNER,Resultado realizado positivo,TP,58.0,60,0,00:13,19960.0,BUY,C:\Users\k_99_\Desktop\codding\data_footprint_generator\trade_results_score\score_trade_result_2024-10-03_NY.csv,True,-160,-171,-176,-135,-116,27,-160,-149,-7.120106142772708,1.0,0.23444976076555,234,258,-4,-2.0,-1.2,-4,-1.0,-4,-176,19.0,23.0,42.0,13.103325688073394,-7,-18,28,0,2,95,0,728,-138,-1390,1616,-10,-128,0.0,8,0,0,160.0,149.0,4.0,2.0,4.0,1.550387596899225,40.0,0.6201550387596899,1.1025641025641026,0.36666666666666664,0.4602272727272727,1.0,1.0,1,1.0,-13.103325688073394,7.0,2,0.025,24.0,439,7.316666666666666,3,10,1.0,2.210526315789474,23.0,0,20.103325688073394,-2.8,-133.0,-1.0
2024-10-09,2024-10-09 13:35:04.044838900+00:00,validation,A_WINNER,Resultado realizado positivo,TP,58.0,60,0,01:16,20250.0,BUY,C:\Users\k_99_\Desktop\codding\data_footprint_generator\trade_results_score\score_trade_result_2024-10-09_NY.csv,True,-140,-159,-179,-222,-258,-2,-140,-121,-5.953437998253182,1.0,0.296482412060302,240,258,-2,-1.666666666666667,-1.6,0,0.333333333333333,-2,-179,8.0,-32.0,-24.0,-16.669784359573917,-16,-23,-4,1,0,40,35,549,-217,-555,1652,-216,-1,8.65,9,0,0,140.0,121.0,2.0,1.666666666666667,-0.0,0.7751937984496124,70.0,0.5426356589147286,1.075,0.4261904761904762,0.7441340782122905,1.0,1.0,1,-0.0,16.669784359573917,16.0,3,0.014285714285714285,56.0,304,5.066666666666666,2,10,1.0,-3.0,24.0,0,0.6697843595739172,-0.3999999999999999,-95.6,-1.0
2024-10-22,2024-10-22 13:34:05.072155+00:00,validation,A_WINNER,Resultado realizado positivo,TP,58.0,60,10,00:20,20418.75,SELL,C:\Users\k_99_\Desktop\codding\data_footprint_generator\trade_results_score\score_trade_result_2024-10-22_NY.csv,True,109,128,154,198,230,109,-7,90,2.751427245981916,0.963114754098361,3.794871794871795,153,187,2,1.333333333333333,1.2,0,-0.333333333333333,2,154,27.0,1.0,28.0,19.042473411508045,25,10,35,5,-1,135,5,454,198,-516,3045,189,9,0.99,9,1,0,109.0,90.0,2.0,1.333333333333333,0.0,1.0695187165775402,54.5,0.5828877005347594,1.2222222222222223,0.4709480122324159,0.7714285714285715,1.0,1.0,1,0.0,19.042473411508045,25.0,1,0.01834862385321101,43.6,245,4.083333333333333,1,10,-1.0,1.037037037037037,1.0,1,5.957526588491955,-0.8,-69.4,1.0
2024-10-25,2024-10-25 13:32:40.009855900+00:00,validation,A_WINNER,Resultado realizado positivo,TP,28.0,35,10,01:47,20542.5,SELL,C:\Users\k_99_\Desktop\codding\data_footprint_generator\trade_results_score\score_trade_result_2024-10-25_NY.csv,True,189,186,184,198,212,189,-9,192,3.845445350862947,0.981132075471698,2.303448275862069,423,479,6,2.0,1.4,6,2.0,6,184,30.0,11.0,41.0,18.400513196480937,14,6,22,0,1,150,55,2343,275,123,4153,-21,296,1.37,10,2,0,189.0,192.0,6.0,2.0,6.0,1.2526096033402923,31.5,0.3945720250521921,1.132387706855792,0.32451499118165783,0.6456521739130435,1.0,1.0,1,1.0,18.400513196480937,14.0,2,0.031746031746031744,12.600000000000001,160,2.6666666666666665,4,10,-1.0,1.3666666666666667,11.0,0,4.4005131964809365,-4.6,-149.4,-1.0
2024-10-31,2024-10-31 13:31:30.041027+00:00,validation,D_BORN_BAD_MFE_LE_2,Perdedor con MFE <= 2 ticks,SL,-62.0,0,60,00:14,20321.25,BUY,C:\Users\k_99_\Desktop\codding\data_footprint_generator\trade_results_score\score_trade_result_2024-10-31_NY.csv,True,-165,-197,-189,-224,-244,19,-165,-133,-4.295240688411,1.0,0.357976653696498,241,349,-4,-2.0,-1.2,-4,-1.333333333333333,-4,-189,32.0,-39.0,-7.0,-18.451755881350156,-13,-26,-2,-4,0,160,35,2829,-171,-1806,5972,-112,-59,1.17,11,0,1,165.0,133.0,4.0,2.0,4.0,1.146131805157593,41.25,0.47277936962750716,1.4481327800829875,0.38181818181818183,0.7111111111111111,1.0,1.0,1,1.0,18.451755881350156,13.0,3,0.024242424242424242,24.75,90,1.5,3,10,1.0,-0.21875,7.0,0,5.451755881350156,-2.8,-120.2,-1.0
2025-03-10,2025-03-10 13:31:18.978492500+00:00,validation,A_WINNER,Resultado realizado positivo,TP,58.0,60,0,00:04,19851.25,BUY,C:\Users\k_99_\Desktop\codding\data_footprint_generator\trade_results_score\score_trade_result_2025-03-10_NY.csv,True,-138,-149,-198,-250,-253,7,-138,-127,-4.118588345493116,0.987179487179487,0.303030303030303,184,258,-3,-2.333333333333333,-2.6,-3,-1.0,-3,-198,24.0,-29.0,-5.0,-15.144063415474754,-19,-25,-11,1,-1,120,30,1366,-254,-2145,4437,-271,17,1.58,11,0,1,138.0,127.0,3.0,2.333333333333333,3.0,1.1627906976744187,46.0,0.5348837209302325,1.4021739130434783,0.4782608695652174,0.7575757575757576,1.0,1.0,1,1.0,15.144063415474754,19.0,2,0.021739130434782608,32.199999999999996,78,1.3,0,3,1.0,-0.20833333333333334,5.0,1,3.855936584525246,-0.3999999999999999,-88.0,-1.0
2025-03-13,2025-03-13 13:36:38.022428+00:00,validation,A_WINNER,Resultado realizado positivo,TP,58.0,60,35,00:50,19505.0,BUY,C:\Users\k_99_\Desktop\codding\data_footprint_generator\trade_results_score\score_trade_result_2025-03-13_NY.csv,True,-156,-157,-163,-114,-148,28,-156,-155,-6.857380594170838,1.0,0.333333333333333,238,312,-11,-4.666666666666667,-2.4,-10,-3.666666666666667,-11,-163,39.0,-58.0,-19.0,-33.336513388030276,-46,-51,-25,-1,0,195,90,1944,-188,-476,2039,-173,-15,2.37,10,0,0,156.0,155.0,11.0,4.666666666666667,10.0,3.5256410256410255,14.181818181818182,0.5,1.3109243697478992,0.3482905982905983,0.4196319018404908,1.0,1.0,1,0.9090909090909091,33.336513388030276,46.0,2,0.07051282051282051,0.0,398,6.633333333333334,3,3,1.0,-0.48717948717948717,19.0,0,12.663486611969724,-8.6,-133.2,-1.0
2025-03-14,2025-03-14 13:33:42.060798+00:00,validation,D_BORN_BAD_MFE_LE_2,Perdedor con MFE <= 2 ticks,SL,-62.0,0,60,00:01,19532.5,SELL,C:\Users\k_99_\Desktop\codding\data_footprint_generator\trade_results_score\score_trade_result_2025-03-14_NY.csv,True,305,304,307,304,335,305,-21,306,13.619219638427367,1.0,2.16412213740458,729,829,21,6.333333333333333,3.6,24,7.333333333333333,21,307,31.0,34.0,65.0,28.977994691326312,28,13,38,-1,2,155,155,2311,373,395,2720,18,355,3.69,10,0,0,305.0,306.0,21.0,6.333333333333333,24.0,2.5331724969843186,14.523809523809524,0.36791314837153194,1.1371742112482852,0.3355191256830601,0.5941368078175896,1.0,1.0,1,1.1428571428571428,28.977994691326312,28.0,2,0.06885245901639345,0.0,222,3.7,4,3,-1.0,2.096774193548387,34.0,1,0.9779946913263124,-17.4,-244.2,-1.0
2025-03-17,2025-03-17 13:32:54.074040900+00:00,validation,D_BORN_BAD_MFE_LE_2,Perdedor con MFE <= 2 ticks,SL,-62.0,0,60,00:11,19741.25,SELL,C:\Users\k_99_\Desktop\codding\data_footprint_generator\trade_results_score\score_trade_result_2025-03-17_NY.csv,True,113,109,150,190,190,113,-15,117,4.348749757286855,0.988439306358382,4.323529411764706,160,181,3,2.333333333333333,2.2,2,-0.666666666666667,3,150,18.0,27.0,45.0,24.952838969903816,17,9,36,-1,0,90,100,2141,329,1380,2243,-31,360,1.85,10,0,0,113.0,117.0,3.0,2.333333333333333,2.0,1.6574585635359116,37.666666666666664,0.6243093922651933,1.13125,0.4424778761061947,0.76,1.0,1.0,1,0.6666666666666666,24.952838969903816,17.0,2,0.02654867256637168,26.366666666666664,174,2.9,0,3,-1.0,2.5,27.0,0,7.952838969903816,-0.7999999999999998,-75.0,-1.0
2025-03-18,2025-03-18 13:34:37.075302+00:00,validation,D_BORN_BAD_MFE_LE_2,Perdedor con MFE <= 2 ticks,SL,-62.0,0,60,00:23,19851.25,BUY,C:\Users\k_99_\Desktop\codding\data_footprint_generator\trade_results_score\score_trade_result_2025-03-18_NY.csv,True,-159,-161,-159,-150,-138,15,-159,-157,-7.068261189262053,1.0,0.270642201834862,253,277,-4,-1.666666666666667,-1.0,-3,-1.333333333333333,-4,-159,34.0,-40.0,-6.0,-17.088706525986716,-19,-23,-7,0,-1,170,30,1315,-303,-846,1222,104,-407,0.81,11,0,1,159.0,157.0,4.0,1.666666666666667,3.0,1.444043321299639,39.75,0.5740072202166066,1.0948616600790513,0.3333333333333333,0.5660377358490566,1.0,1.0,1,0.75,17.088706525986716,19.0,2,0.025157232704402517,23.849999999999998,277,4.616666666666666,1,3,1.0,-0.17647058823529413,6.0,0,1.9112934740132843,-3.0,-129.0,-1.0
