fecha,window_start_utc,window_end_utc_exclusive,has_p0,event_count,valid
2022-04-27,2022-04-27T13:31:05+00:00,2022-04-27T13:31:10+00:00,True,243,True
2022-04-27,2022-04-27T13:31:10+00:00,2022-04-27T13:31:15+00:00,True,267,True
2022-04-27,2022-04-27T13:31:15+00:00,2022-04-27T13:31:20+00:00,True,307,True
2022-04-27,2022-04-27T13:31:20+00:00,2022-04-27T13:31:25+00:00,True,213,True
2022-04-27,2022-04-27T13:31:25+00:00,2022-04-27T13:31:30+00:00,True,231,True
2022-04-27,2022-04-27T13:31:30+00:00,2022-04-27T13:31:35+00:00,True,203,True
2022-04-27,2022-04-27T13:31:35+00:00,2022-04-27T13:31:40+00:00,True,144,True
2022-04-27,2022-04-27T13:31:40+00:00,2022-04-27T13:31:45+00:00,True,210,True
2022-04-27,2022-04-27T13:31:45+00:00,2022-04-27T13:31:50+00:00,True,156,True
2022-04-27,2022-04-27T13:31:50+00:00,2022-04-27T13:31:55+00:00,True,125,True
2022-04-27,2022-04-27T13:31:55+00:00,2022-04-27T13:32:00+00:00,True,170,True
2022-04-27,2022-04-27T13:32:00+00:00,2022-04-27T13:32:05+00:00,True,213,True
2022-04-27,2022-04-27T13:32:05+00:00,2022-04-27T13:32:10+00:00,True,220,True
2022-04-27,2022-04-27T13:32:10+00:00,2022-04-27T13:32:15+00:00,True,233,True
2022-04-27,2022-04-27T13:32:15+00:00,2022-04-27T13:32:20+00:00,True,199,True
2022-04-27,2022-04-27T13:32:20+00:00,2022-04-27T13:32:25+00:00,True,199,True
2022-04-27,2022-04-27T13:32:25+00:00,2022-04-27T13:32:30+00:00,True,167,True
2022-04-27,2022-04-27T13:32:30+00:00,2022-04-27T13:32:35+00:00,True,128,True
2022-04-27,2022-04-27T13:32:35+00:00,2022-04-27T13:32:40+00:00,True,83,True
2022-04-27,2022-04-27T13:32:40+00:00,2022-04-27T13:32:45+00:00,True,180,True
2022-04-27,2022-04-27T13:32:45+00:00,2022-04-27T13:32:50+00:00,True,179,True
2022-04-27,2022-04-27T13:32:50+00:00,2022-04-27T13:32:55+00:00,True,164,True
2022-04-27,2022-04-27T13:32:55+00:00,2022-04-27T13:33:00+00:00,True,166,True
2022-04-27,2022-04-27T13:33:00+00:00,2022-04-27T13:33:05+00:00,True,200,True
2022-04-27,2022-04-27T13:33:05+00:00,2022-04-27T13:33:10+00:00,True,243,True
2022-04-27,2022-04-27T13:33:10+00:00,2022-04-27T13:33:15+00:00,True,300,True
2022-04-27,2022-04-27T13:33:15+00:00,2022-04-27T13:33:20+00:00,True,200,True
2022-04-27,2022-04-27T13:33:20+00:00,2022-04-27T13:33:25+00:00,True,159,True
2022-04-27,2022-04-27T13:33:25+00:00,2022-04-27T13:33:30+00:00,True,127,True
2022-04-27,2022-04-27T13:33:30+00:00,2022-04-27T13:33:35+00:00,True,200,True
2022-04-27,2022-04-27T13:33:35+00:00,2022-04-27T13:33:40+00:00,True,204,True
2022-04-27,2022-04-27T13:33:40+00:00,2022-04-27T13:33:45+00:00,True,163,True
2022-04-27,2022-04-27T13:33:45+00:00,2022-04-27T13:33:50+00:00,True,133,True
2022-04-27,2022-04-27T13:33:50+00:00,2022-04-27T13:33:55+00:00,True,134,True
2022-04-27,2022-04-27T13:33:55+00:00,2022-04-27T13:34:00+00:00,True,121,True
2022-05-04,2022-05-04T13:29:00+00:00,2022-05-04T13:29:05+00:00,True,27,True
2022-05-04,2022-05-04T13:29:05+00:00,2022-05-04T13:29:10+00:00,True,23,True
2022-05-04,2022-05-04T13:29:10+00:00,2022-05-04T13:29:15+00:00,True,15,True
2022-05-04,2022-05-04T13:29:15+00:00,2022-05-04T13:29:20+00:00,True,14,True
2022-05-04,2022-05-04T13:29:20+00:00,2022-05-04T13:29:25+00:00,True,20,True
2022-05-04,2022-05-04T13:29:25+00:00,2022-05-04T13:29:30+00:00,True,11,True
2022-05-04,2022-05-04T13:29:30+00:00,2022-05-04T13:29:35+00:00,True,9,True
2022-05-04,2022-05-04T13:29:35+00:00,2022-05-04T13:29:40+00:00,True,8,True
2022-05-04,2022-05-04T13:29:40+00:00,2022-05-04T13:29:45+00:00,True,12,True
2022-05-04,2022-05-04T13:29:45+00:00,2022-05-04T13:29:50+00:00,True,25,True
2022-05-04,2022-05-04T13:29:50+00:00,2022-05-04T13:29:55+00:00,True,43,True
2022-05-04,2022-05-04T13:29:55+00:00,2022-05-04T13:30:00+00:00,True,87,True
2022-05-04,2022-05-04T13:30:00+00:00,2022-05-04T13:30:05+00:00,True,349,True
2022-05-04,2022-05-04T13:30:05+00:00,2022-05-04T13:30:10+00:00,True,203,True
2022-05-04,2022-05-04T13:30:10+00:00,2022-05-04T13:30:15+00:00,True,182,True
2022-05-04,2022-05-04T13:30:15+00:00,2022-05-04T13:30:20+00:00,True,233,True
2022-05-04,2022-05-04T13:30:20+00:00,2022-05-04T13:30:25+00:00,True,304,True
2022-05-04,2022-05-04T13:30:25+00:00,2022-05-04T13:30:30+00:00,True,266,True
2022-05-04,2022-05-04T13:30:30+00:00,2022-05-04T13:30:35+00:00,True,244,True
2022-05-04,2022-05-04T13:30:35+00:00,2022-05-04T13:30:40+00:00,True,224,True
2022-05-04,2022-05-04T13:30:40+00:00,2022-05-04T13:30:45+00:00,True,271,True
2022-05-04,2022-05-04T13:30:45+00:00,2022-05-04T13:30:50+00:00,True,174,True
2022-05-04,2022-05-04T13:30:50+00:00,2022-05-04T13:30:55+00:00,True,261,True
2022-05-04,2022-05-04T13:30:55+00:00,2022-05-04T13:31:00+00:00,True,108,True
2022-05-04,2022-05-04T13:31:00+00:00,2022-05-04T13:31:05+00:00,True,167,True
2022-05-04,2022-05-04T13:31:05+00:00,2022-05-04T13:31:10+00:00,True,182,True
2022-05-04,2022-05-04T13:31:10+00:00,2022-05-04T13:31:15+00:00,True,208,True
2022-05-04,2022-05-04T13:31:15+00:00,2022-05-04T13:31:20+00:00,True,209,True
2022-05-04,2022-05-04T13:31:20+00:00,2022-05-04T13:31:25+00:00,True,197,True
2022-05-04,2022-05-04T13:31:25+00:00,2022-05-04T13:31:30+00:00,True,137,True
2022-05-04,2022-05-04T13:31:30+00:00,2022-05-04T13:31:35+00:00,True,271,True
2022-05-04,2022-05-04T13:31:35+00:00,2022-05-04T13:31:40+00:00,True,128,True
2022-05-04,2022-05-04T13:31:40+00:00,2022-05-04T13:31:45+00:00,True,172,True
2022-05-04,2022-05-04T13:31:45+00:00,2022-05-04T13:31:50+00:00,True,110,True
2022-05-04,2022-05-04T13:31:50+00:00,2022-05-04T13:31:55+00:00,True,47,True
2022-05-04,2022-05-04T13:31:55+00:00,2022-05-04T13:32:00+00:00,True,107,True
2022-05-09,2022-05-09T13:29:00+00:00,2022-05-09T13:29:05+00:00,True,38,True
2022-05-09,2022-05-09T13:29:05+00:00,2022-05-09T13:29:10+00:00,True,15,True
2022-05-09,2022-05-09T13:29:10+00:00,2022-05-09T13:29:15+00:00,True,29,True
2022-05-09,2022-05-09T13:29:15+00:00,2022-05-09T13:29:20+00:00,True,25,True
2022-05-09,2022-05-09T13:29:20+00:00,2022-05-09T13:29:25+00:00,True,24,True
2022-05-09,2022-05-09T13:29:25+00:00,2022-05-09T13:29:30+00:00,True,28,True
2022-05-09,2022-05-09T13:29:30+00:00,2022-05-09T13:29:35+00:00,True,32,True
2022-05-09,2022-05-09T13:29:35+00:00,2022-05-09T13:29:40+00:00,True,36,True
2022-05-09,2022-05-09T13:29:40+00:00,2022-05-09T13:29:45+00:00,True,40,True
2022-05-09,2022-05-09T13:29:45+00:00,2022-05-09T13:29:50+00:00,True,34,True
2022-05-09,2022-05-09T13:29:50+00:00,2022-05-09T13:29:55+00:00,True,50,True
2022-05-09,2022-05-09T13:29:55+00:00,2022-05-09T13:30:00+00:00,True,180,True
2022-05-09,2022-05-09T13:30:00+00:00,2022-05-09T13:30:05+00:00,True,727,True
2022-05-09,2022-05-09T13:30:05+00:00,2022-05-09T13:30:10+00:00,True,255,True
2022-05-18,2022-05-18T13:29:00+00:00,2022-05-18T13:29:05+00:00,True,22,True
2022-05-18,2022-05-18T13:29:05+00:00,2022-05-18T13:29:10+00:00,True,14,True
2022-05-18,2022-05-18T13:29:10+00:00,2022-05-18T13:29:15+00:00,True,32,True
2022-05-18,2022-05-18T13:29:15+00:00,2022-05-18T13:29:20+00:00,True,15,True
2022-05-18,2022-05-18T13:29:20+00:00,2022-05-18T13:29:25+00:00,True,12,True
2022-05-18,2022-05-18T13:29:25+00:00,2022-05-18T13:29:30+00:00,True,26,True
2022-05-18,2022-05-18T13:29:30+00:00,2022-05-18T13:29:35+00:00,True,44,True
2022-05-18,2022-05-18T13:29:35+00:00,2022-05-18T13:29:40+00:00,True,21,True
2022-05-18,2022-05-18T13:29:40+00:00,2022-05-18T13:29:45+00:00,True,21,True
2022-05-18,2022-05-18T13:29:45+00:00,2022-05-18T13:29:50+00:00,True,69,True
2022-05-18,2022-05-18T13:29:50+00:00,2022-05-18T13:29:55+00:00,True,48,True
2022-05-18,2022-05-18T13:29:55+00:00,2022-05-18T13:30:00+00:00,True,90,True
2022-05-18,2022-05-18T13:30:00+00:00,2022-05-18T13:30:05+00:00,True,715,True
2022-05-18,2022-05-18T13:30:05+00:00,2022-05-18T13:30:10+00:00,True,340,True
2022-05-18,2022-05-18T13:30:10+00:00,2022-05-18T13:30:15+00:00,True,273,True
2022-05-18,2022-05-18T13:30:15+00:00,2022-05-18T13:30:20+00:00,True,360,True
2022-05-18,2022-05-18T13:30:20+00:00,2022-05-18T13:30:25+00:00,True,276,True
2022-05-18,2022-05-18T13:30:25+00:00,2022-05-18T13:30:30+00:00,True,176,True
2022-05-18,2022-05-18T13:30:30+00:00,2022-05-18T13:30:35+00:00,True,164,True
2022-05-18,2022-05-18T13:30:35+00:00,2022-05-18T13:30:40+00:00,True,241,True
2022-05-18,2022-05-18T13:30:40+00:00,2022-05-18T13:30:45+00:00,True,225,True
2022-05-18,2022-05-18T13:30:45+00:00,2022-05-18T13:30:50+00:00,True,127,True
2022-05-18,2022-05-18T13:30:50+00:00,2022-05-18T13:30:55+00:00,True,150,True
2022-05-18,2022-05-18T13:30:55+00:00,2022-05-18T13:31:00+00:00,True,137,True
2022-05-18,2022-05-18T13:31:00+00:00,2022-05-18T13:31:05+00:00,True,336,True
2022-05-18,2022-05-18T13:31:05+00:00,2022-05-18T13:31:10+00:00,True,248,True
2022-05-18,2022-05-18T13:31:10+00:00,2022-05-18T13:31:15+00:00,True,212,True
2022-05-18,2022-05-18T13:31:15+00:00,2022-05-18T13:31:20+00:00,True,166,True
2022-05-18,2022-05-18T13:31:20+00:00,2022-05-18T13:31:25+00:00,True,156,True
2022-05-18,2022-05-18T13:31:25+00:00,2022-05-18T13:31:30+00:00,True,153,True
2022-05-18,2022-05-18T13:31:30+00:00,2022-05-18T13:31:35+00:00,True,131,True
2022-05-18,2022-05-18T13:31:35+00:00,2022-05-18T13:31:40+00:00,True,100,True
2022-05-18,2022-05-18T13:31:40+00:00,2022-05-18T13:31:45+00:00,True,161,True
2022-05-18,2022-05-18T13:31:45+00:00,2022-05-18T13:31:50+00:00,True,93,True
2022-05-18,2022-05-18T13:31:50+00:00,2022-05-18T13:31:55+00:00,True,113,True
2022-05-18,2022-05-18T13:31:55+00:00,2022-05-18T13:32:00+00:00,True,96,True
2022-05-18,2022-05-18T13:32:00+00:00,2022-05-18T13:32:05+00:00,True,204,True
2022-05-18,2022-05-18T13:32:05+00:00,2022-05-18T13:32:10+00:00,True,234,True
2022-05-18,2022-05-18T13:32:10+00:00,2022-05-18T13:32:15+00:00,True,194,True
2022-05-18,2022-05-18T13:32:15+00:00,2022-05-18T13:32:20+00:00,True,155,True
2022-05-18,2022-05-18T13:32:20+00:00,2022-05-18T13:32:25+00:00,True,136,True
2022-05-18,2022-05-18T13:32:25+00:00,2022-05-18T13:32:30+00:00,True,106,True
2022-05-18,2022-05-18T13:32:30+00:00,2022-05-18T13:32:35+00:00,True,109,True
2022-05-18,2022-05-18T13:32:35+00:00,2022-05-18T13:32:40+00:00,True,206,True
2022-05-18,2022-05-18T13:32:40+00:00,2022-05-18T13:32:45+00:00,True,95,True
2022-05-18,2022-05-18T13:32:45+00:00,2022-05-18T13:32:50+00:00,True,161,True
2022-05-18,2022-05-18T13:32:50+00:00,2022-05-18T13:32:55+00:00,True,120,True
2022-05-18,2022-05-18T13:32:55+00:00,2022-05-18T13:33:00+00:00,True,109,True
2022-05-18,2022-05-18T13:33:00+00:00,2022-05-18T13:33:05+00:00,True,153,True
2022-05-18,2022-05-18T13:33:05+00:00,2022-05-18T13:33:10+00:00,True,105,True
2022-05-18,2022-05-18T13:33:10+00:00,2022-05-18T13:33:15+00:00,True,141,True
2022-05-18,2022-05-18T13:33:15+00:00,2022-05-18T13:33:20+00:00,True,91,True
2022-05-18,2022-05-18T13:33:20+00:00,2022-05-18T13:33:25+00:00,True,133,True
2022-05-18,2022-05-18T13:33:25+00:00,2022-05-18T13:33:30+00:00,True,198,True
2022-05-18,2022-05-18T13:33:30+00:00,2022-05-18T13:33:35+00:00,True,134,True
2022-05-18,2022-05-18T13:33:35+00:00,2022-05-18T13:33:40+00:00,True,157,True
2022-05-18,2022-05-18T13:33:40+00:00,2022-05-18T13:33:45+00:00,True,131,True
2022-05-18,2022-05-18T13:33:45+00:00,2022-05-18T13:33:50+00:00,True,154,True
2022-05-18,2022-05-18T13:33:50+00:00,2022-05-18T13:33:55+00:00,True,202,True
2022-05-20,2022-05-20T13:29:00+00:00,2022-05-20T13:29:05+00:00,True,60,True
2022-05-20,2022-05-20T13:29:05+00:00,2022-05-20T13:29:10+00:00,True,33,True
2022-05-20,2022-05-20T13:29:10+00:00,2022-05-20T13:29:15+00:00,True,27,True
2022-05-20,2022-05-20T13:29:15+00:00,2022-05-20T13:29:20+00:00,True,32,True
2022-05-20,2022-05-20T13:29:20+00:00,2022-05-20T13:29:25+00:00,True,51,True
2022-05-20,2022-05-20T13:29:25+00:00,2022-05-20T13:29:30+00:00,True,48,True
2022-05-20,2022-05-20T13:29:30+00:00,2022-05-20T13:29:35+00:00,True,35,True
2022-05-20,2022-05-20T13:29:35+00:00,2022-05-20T13:29:40+00:00,True,68,True
2022-05-20,2022-05-20T13:29:40+00:00,2022-05-20T13:29:45+00:00,True,70,True
2022-05-20,2022-05-20T13:29:45+00:00,2022-05-20T13:29:50+00:00,True,65,True
2022-05-20,2022-05-20T13:29:50+00:00,2022-05-20T13:29:55+00:00,True,75,True
2022-05-20,2022-05-20T13:29:55+00:00,2022-05-20T13:30:00+00:00,True,127,True
2022-05-20,2022-05-20T13:30:00+00:00,2022-05-20T13:30:05+00:00,True,1057,True
2022-05-20,2022-05-20T13:30:05+00:00,2022-05-20T13:30:10+00:00,True,464,True
2022-05-20,2022-05-20T13:30:10+00:00,2022-05-20T13:30:15+00:00,True,597,True
2022-05-20,2022-05-20T13:30:15+00:00,2022-05-20T13:30:20+00:00,True,423,True
2022-05-20,2022-05-20T13:30:20+00:00,2022-05-20T13:30:25+00:00,True,483,True
2022-05-20,2022-05-20T13:30:25+00:00,2022-05-20T13:30:30+00:00,True,306,True
2022-05-20,2022-05-20T13:30:30+00:00,2022-05-20T13:30:35+00:00,True,157,True
2022-05-20,2022-05-20T13:30:35+00:00,2022-05-20T13:30:40+00:00,True,164,True
2022-05-20,2022-05-20T13:30:40+00:00,2022-05-20T13:30:45+00:00,True,180,True
2022-05-20,2022-05-20T13:30:45+00:00,2022-05-20T13:30:50+00:00,True,192,True
2022-05-20,2022-05-20T13:30:50+00:00,2022-05-20T13:30:55+00:00,True,145,True
2022-05-20,2022-05-20T13:30:55+00:00,2022-05-20T13:31:00+00:00,True,157,True
2022-05-20,2022-05-20T13:31:00+00:00,2022-05-20T13:31:05+00:00,True,249,True
2022-05-20,2022-05-20T13:31:05+00:00,2022-05-20T13:31:10+00:00,True,251,True
2022-05-20,2022-05-20T13:31:10+00:00,2022-05-20T13:31:15+00:00,True,321,True
2022-05-20,2022-05-20T13:31:15+00:00,2022-05-20T13:31:20+00:00,True,150,True
2022-05-20,2022-05-20T13:31:20+00:00,2022-05-20T13:31:25+00:00,True,157,True
2022-05-20,2022-05-20T13:31:25+00:00,2022-05-20T13:31:30+00:00,True,147,True
2022-05-20,2022-05-20T13:31:30+00:00,2022-05-20T13:31:35+00:00,True,224,True
2022-05-20,2022-05-20T13:31:35+00:00,2022-05-20T13:31:40+00:00,True,152,True
2022-05-20,2022-05-20T13:31:40+00:00,2022-05-20T13:31:45+00:00,True,169,True
2022-05-20,2022-05-20T13:31:45+00:00,2022-05-20T13:31:50+00:00,True,196,True
2022-05-20,2022-05-20T13:31:50+00:00,2022-05-20T13:31:55+00:00,True,215,True
2022-05-20,2022-05-20T13:31:55+00:00,2022-05-20T13:32:00+00:00,True,209,True
2022-05-20,2022-05-20T13:32:00+00:00,2022-05-20T13:32:05+00:00,True,184,True
2022-05-20,2022-05-20T13:32:05+00:00,2022-05-20T13:32:10+00:00,True,184,True
2022-05-20,2022-05-20T13:32:10+00:00,2022-05-20T13:32:15+00:00,True,208,True
2022-05-20,2022-05-20T13:32:15+00:00,2022-05-20T13:32:20+00:00,True,145,True
2022-05-20,2022-05-20T13:32:20+00:00,2022-05-20T13:32:25+00:00,True,126,True
2022-05-20,2022-05-20T13:32:25+00:00,2022-05-20T13:32:30+00:00,True,152,True
2022-05-20,2022-05-20T13:32:30+00:00,2022-05-20T13:32:35+00:00,True,122,True
2022-05-20,2022-05-20T13:32:35+00:00,2022-05-20T13:32:40+00:00,True,208,True
2022-05-20,2022-05-20T13:32:40+00:00,2022-05-20T13:32:45+00:00,True,183,True
2022-05-20,2022-05-20T13:32:45+00:00,2022-05-20T13:32:50+00:00,True,174,True
2022-05-20,2022-05-20T13:32:50+00:00,2022-05-20T13:32:55+00:00,True,198,True
2022-05-20,2022-05-20T13:32:55+00:00,2022-05-20T13:33:00+00:00,True,137,True
2022-05-20,2022-05-20T13:33:00+00:00,2022-05-20T13:33:05+00:00,True,151,True
2022-05-20,2022-05-20T13:33:05+00:00,2022-05-20T13:33:10+00:00,True,92,True
2022-05-20,2022-05-20T13:33:10+00:00,2022-05-20T13:33:15+00:00,True,235,True
2022-05-20,2022-05-20T13:33:15+00:00,2022-05-20T13:33:20+00:00,True,177,True
2022-05-20,2022-05-20T13:33:20+00:00,2022-05-20T13:33:25+00:00,True,153,True
2022-05-20,2022-05-20T13:33:25+00:00,2022-05-20T13:33:30+00:00,True,182,True
2022-05-20,2022-05-20T13:33:30+00:00,2022-05-20T13:33:35+00:00,True,153,True
2022-05-20,2022-05-20T13:33:35+00:00,2022-05-20T13:33:40+00:00,True,130,True
2022-05-20,2022-05-20T13:33:40+00:00,2022-05-20T13:33:45+00:00,True,110,True
2022-05-20,2022-05-20T13:33:45+00:00,2022-05-20T13:33:50+00:00,True,122,True
2022-05-20,2022-05-20T13:33:50+00:00,2022-05-20T13:33:55+00:00,True,88,True
2022-05-20,2022-05-20T13:33:55+00:00,2022-05-20T13:34:00+00:00,True,127,True
2022-05-23,2022-05-23T13:29:00+00:00,2022-05-23T13:29:05+00:00,True,58,True
2022-05-23,2022-05-23T13:29:05+00:00,2022-05-23T13:29:10+00:00,True,28,True
2022-05-23,2022-05-23T13:29:10+00:00,2022-05-23T13:29:15+00:00,True,29,True
2022-05-23,2022-05-23T13:29:15+00:00,2022-05-23T13:29:20+00:00,True,40,True
2022-05-23,2022-05-23T13:29:20+00:00,2022-05-23T13:29:25+00:00,True,34,True
2022-05-23,2022-05-23T13:29:25+00:00,2022-05-23T13:29:30+00:00,True,20,True
2022-05-23,2022-05-23T13:29:30+00:00,2022-05-23T13:29:35+00:00,True,37,True
2022-05-23,2022-05-23T13:29:35+00:00,2022-05-23T13:29:40+00:00,True,37,True
2022-05-23,2022-05-23T13:29:40+00:00,2022-05-23T13:29:45+00:00,True,18,True
2022-05-23,2022-05-23T13:29:45+00:00,2022-05-23T13:29:50+00:00,True,39,True
2022-05-23,2022-05-23T13:29:50+00:00,2022-05-23T13:29:55+00:00,True,37,True
2022-05-23,2022-05-23T13:29:55+00:00,2022-05-23T13:30:00+00:00,True,95,True
2022-05-23,2022-05-23T13:30:00+00:00,2022-05-23T13:30:05+00:00,True,789,True
2022-05-23,2022-05-23T13:30:05+00:00,2022-05-23T13:30:10+00:00,True,381,True
2022-05-23,2022-05-23T13:30:10+00:00,2022-05-23T13:30:15+00:00,True,340,True
2022-05-23,2022-05-23T13:30:15+00:00,2022-05-23T13:30:20+00:00,True,271,True
2022-05-23,2022-05-23T13:30:20+00:00,2022-05-23T13:30:25+00:00,True,233,True
2022-05-23,2022-05-23T13:30:25+00:00,2022-05-23T13:30:30+00:00,True,306,True
2022-05-23,2022-05-23T13:30:30+00:00,2022-05-23T13:30:35+00:00,True,220,True
2022-05-23,2022-05-23T13:30:35+00:00,2022-05-23T13:30:40+00:00,True,326,True
2022-05-23,2022-05-23T13:30:40+00:00,2022-05-23T13:30:45+00:00,True,217,True
2022-05-23,2022-05-23T13:30:45+00:00,2022-05-23T13:30:50+00:00,True,255,True
2022-05-23,2022-05-23T13:30:50+00:00,2022-05-23T13:30:55+00:00,True,226,True
2022-05-23,2022-05-23T13:30:55+00:00,2022-05-23T13:31:00+00:00,True,206,True
2022-05-23,2022-05-23T13:31:00+00:00,2022-05-23T13:31:05+00:00,True,328,True
2022-05-23,2022-05-23T13:31:05+00:00,2022-05-23T13:31:10+00:00,True,340,True
2022-05-23,2022-05-23T13:31:10+00:00,2022-05-23T13:31:15+00:00,True,199,True
2022-05-23,2022-05-23T13:31:15+00:00,2022-05-23T13:31:20+00:00,True,210,True
2022-05-23,2022-05-23T13:31:20+00:00,2022-05-23T13:31:25+00:00,True,177,True
2022-05-23,2022-05-23T13:31:25+00:00,2022-05-23T13:31:30+00:00,True,186,True
2022-05-23,2022-05-23T13:31:30+00:00,2022-05-23T13:31:35+00:00,True,214,True
2022-05-23,2022-05-23T13:31:35+00:00,2022-05-23T13:31:40+00:00,True,157,True
2022-05-23,2022-05-23T13:31:40+00:00,2022-05-23T13:31:45+00:00,True,140,True
2022-05-23,2022-05-23T13:31:45+00:00,2022-05-23T13:31:50+00:00,True,203,True
2022-05-23,2022-05-23T13:31:50+00:00,2022-05-23T13:31:55+00:00,True,237,True
2022-05-23,2022-05-23T13:31:55+00:00,2022-05-23T13:32:00+00:00,True,249,True
2022-05-23,2022-05-23T13:32:00+00:00,2022-05-23T13:32:05+00:00,True,189,True
2022-05-23,2022-05-23T13:32:05+00:00,2022-05-23T13:32:10+00:00,True,212,True
2022-05-23,2022-05-23T13:32:10+00:00,2022-05-23T13:32:15+00:00,True,176,True
2022-05-23,2022-05-23T13:32:15+00:00,2022-05-23T13:32:20+00:00,True,123,True
2022-05-23,2022-05-23T13:32:20+00:00,2022-05-23T13:32:25+00:00,True,189,True
2022-05-23,2022-05-23T13:32:25+00:00,2022-05-23T13:32:30+00:00,True,151,True
2022-05-23,2022-05-23T13:32:30+00:00,2022-05-23T13:32:35+00:00,True,127,True
2022-05-23,2022-05-23T13:32:35+00:00,2022-05-23T13:32:40+00:00,True,150,True
2022-05-23,2022-05-23T13:32:40+00:00,2022-05-23T13:32:45+00:00,True,259,True
2022-05-23,2022-05-23T13:32:45+00:00,2022-05-23T13:32:50+00:00,True,176,True
2022-05-23,2022-05-23T13:32:50+00:00,2022-05-23T13:32:55+00:00,True,146,True
2022-05-23,2022-05-23T13:32:55+00:00,2022-05-23T13:33:00+00:00,True,224,True
2022-05-23,2022-05-23T13:33:00+00:00,2022-05-23T13:33:05+00:00,True,250,True
2022-05-23,2022-05-23T13:33:05+00:00,2022-05-23T13:33:10+00:00,True,210,True
2022-05-23,2022-05-23T13:33:10+00:00,2022-05-23T13:33:15+00:00,True,143,True
2022-05-23,2022-05-23T13:33:15+00:00,2022-05-23T13:33:20+00:00,True,140,True
2022-05-27,2022-05-27T13:29:00+00:00,2022-05-27T13:29:05+00:00,True,28,True
2022-05-27,2022-05-27T13:29:05+00:00,2022-05-27T13:29:10+00:00,True,32,True
2022-05-27,2022-05-27T13:29:10+00:00,2022-05-27T13:29:15+00:00,True,28,True
2022-05-27,2022-05-27T13:29:15+00:00,2022-05-27T13:29:20+00:00,True,22,True
2022-05-27,2022-05-27T13:29:20+00:00,2022-05-27T13:29:25+00:00,True,27,True
2022-05-27,2022-05-27T13:29:25+00:00,2022-05-27T13:29:30+00:00,True,34,True
2022-05-27,2022-05-27T13:29:30+00:00,2022-05-27T13:29:35+00:00,True,40,True
2022-05-27,2022-05-27T13:29:35+00:00,2022-05-27T13:29:40+00:00,True,39,True
2022-05-27,2022-05-27T13:29:40+00:00,2022-05-27T13:29:45+00:00,True,39,True
2022-05-27,2022-05-27T13:29:45+00:00,2022-05-27T13:29:50+00:00,True,40,True
2022-05-27,2022-05-27T13:29:50+00:00,2022-05-27T13:29:55+00:00,True,62,True
2022-05-27,2022-05-27T13:29:55+00:00,2022-05-27T13:30:00+00:00,True,129,True
2022-06-08,2022-06-08T13:29:00+00:00,2022-06-08T13:29:05+00:00,True,16,True
2022-06-08,2022-06-08T13:29:05+00:00,2022-06-08T13:29:10+00:00,True,11,True
2022-06-08,2022-06-08T13:29:10+00:00,2022-06-08T13:29:15+00:00,True,17,True
2022-06-08,2022-06-08T13:29:15+00:00,2022-06-08T13:29:20+00:00,True,14,True
2022-06-08,2022-06-08T13:29:20+00:00,2022-06-08T13:29:25+00:00,True,9,True
2022-06-08,2022-06-08T13:29:25+00:00,2022-06-08T13:29:30+00:00,True,27,True
2022-06-08,2022-06-08T13:29:30+00:00,2022-06-08T13:29:35+00:00,True,39,True
2022-06-08,2022-06-08T13:29:35+00:00,2022-06-08T13:29:40+00:00,True,12,True
2022-06-08,2022-06-08T13:29:40+00:00,2022-06-08T13:29:45+00:00,True,10,True
2022-06-08,2022-06-08T13:29:45+00:00,2022-06-08T13:29:50+00:00,True,26,True
2022-06-08,2022-06-08T13:29:50+00:00,2022-06-08T13:29:55+00:00,True,35,True
2022-06-08,2022-06-08T13:29:55+00:00,2022-06-08T13:30:00+00:00,True,84,True
2022-06-27,2022-06-27T13:29:00+00:00,2022-06-27T13:29:05+00:00,True,37,True
2022-06-27,2022-06-27T13:29:05+00:00,2022-06-27T13:29:10+00:00,True,27,True
2022-06-27,2022-06-27T13:29:10+00:00,2022-06-27T13:29:15+00:00,True,70,True
2022-06-27,2022-06-27T13:29:15+00:00,2022-06-27T13:29:20+00:00,True,30,True
2022-06-27,2022-06-27T13:29:20+00:00,2022-06-27T13:29:25+00:00,True,10,True
2022-06-27,2022-06-27T13:29:25+00:00,2022-06-27T13:29:30+00:00,True,52,True
2022-06-27,2022-06-27T13:29:30+00:00,2022-06-27T13:29:35+00:00,True,40,True
2022-06-27,2022-06-27T13:29:35+00:00,2022-06-27T13:29:40+00:00,True,36,True
2022-06-27,2022-06-27T13:29:40+00:00,2022-06-27T13:29:45+00:00,True,66,True
2022-06-27,2022-06-27T13:29:45+00:00,2022-06-27T13:29:50+00:00,True,46,True
2022-06-27,2022-06-27T13:29:50+00:00,2022-06-27T13:29:55+00:00,True,44,True
2022-06-27,2022-06-27T13:29:55+00:00,2022-06-27T13:30:00+00:00,True,154,True
2022-06-27,2022-06-27T13:30:00+00:00,2022-06-27T13:30:05+00:00,True,741,True
2022-06-27,2022-06-27T13:30:05+00:00,2022-06-27T13:30:10+00:00,True,446,True
2022-06-27,2022-06-27T13:30:10+00:00,2022-06-27T13:30:15+00:00,True,359,True
2022-06-27,2022-06-27T13:30:15+00:00,2022-06-27T13:30:20+00:00,True,583,True
2022-06-27,2022-06-27T13:30:20+00:00,2022-06-27T13:30:25+00:00,True,254,True
