fecha,window_start_utc,window_end_utc_exclusive,orientation,p0,event_count,positive_excursion_ticks,adverse_excursion_ticks,push_exists,push_ordinal_in_window,sequence_B_exists,sequence_A_exists,sequence_B_max_dwell_s,sequence_A_max_dwell_s
2022-04-27,2022-04-27T13:31:30+00:00,2022-04-27T13:31:35+00:00,PLUS,13042.25,203,29.0,9.0,True,64.0,True,True,1.408529444,0.487940954
2022-04-27,2022-04-27T13:31:30+00:00,2022-04-27T13:31:35+00:00,MINUS,13042.25,203,9.0,29.0,True,181.0,False,False,0.0,0.0
2022-04-27,2022-04-27T13:31:35+00:00,2022-04-27T13:31:40+00:00,PLUS,13042.25,144,36.0,1.0,True,9.0,True,False,2.246604889,0.0
2022-04-27,2022-04-27T13:31:35+00:00,2022-04-27T13:31:40+00:00,MINUS,13042.25,144,1.0,36.0,False,,False,False,0.0,0.0
2022-04-27,2022-04-27T13:31:40+00:00,2022-04-27T13:31:45+00:00,PLUS,13049.25,210,20.0,19.0,True,130.0,True,False,0.51179222,0.0
2022-04-27,2022-04-27T13:31:40+00:00,2022-04-27T13:31:45+00:00,MINUS,13049.25,210,19.0,20.0,True,17.0,True,True,0.07302806,1.456522072
2022-04-27,2022-04-27T13:31:45+00:00,2022-04-27T13:31:50+00:00,PLUS,13051.75,156,43.0,6.0,True,15.0,True,False,3.800494657,0.0
2022-04-27,2022-04-27T13:31:45+00:00,2022-04-27T13:31:50+00:00,MINUS,13051.75,156,6.0,43.0,False,,False,False,0.0,0.0
2022-04-27,2022-04-27T13:31:50+00:00,2022-04-27T13:31:55+00:00,PLUS,13061.75,125,0.0,19.0,False,,False,False,0.0,0.0
2022-04-27,2022-04-27T13:31:50+00:00,2022-04-27T13:31:55+00:00,MINUS,13061.75,125,19.0,0.0,True,8.0,True,False,0.259258758,0.0
2022-04-27,2022-04-27T13:31:55+00:00,2022-04-27T13:32:00+00:00,PLUS,13059.25,170,9.0,8.0,True,64.0,False,True,0.0,0.278205326
2022-04-27,2022-04-27T13:31:55+00:00,2022-04-27T13:32:00+00:00,MINUS,13059.25,170,8.0,9.0,True,12.0,False,True,0.0,0.010938288
2022-04-27,2022-04-27T13:32:00+00:00,2022-04-27T13:32:05+00:00,PLUS,13059.5,213,34.0,2.0,True,14.0,True,False,0.416081329,0.0
2022-04-27,2022-04-27T13:32:00+00:00,2022-04-27T13:32:05+00:00,MINUS,13059.5,213,2.0,34.0,False,,False,False,0.0,0.0
2022-04-27,2022-04-27T13:32:05+00:00,2022-04-27T13:32:10+00:00,PLUS,13066.25,220,35.0,4.0,True,11.0,True,False,2.924893949,0.0
2022-04-27,2022-04-27T13:32:05+00:00,2022-04-27T13:32:10+00:00,MINUS,13066.25,220,4.0,35.0,False,,False,False,0.0,0.0
2022-04-27,2022-04-27T13:32:10+00:00,2022-04-27T13:32:15+00:00,PLUS,13073.0,233,21.0,6.0,True,43.0,True,False,0.276192074,0.0
2022-04-27,2022-04-27T13:32:10+00:00,2022-04-27T13:32:15+00:00,MINUS,13073.0,233,6.0,21.0,False,,False,False,0.0,0.0
2022-04-27,2022-04-27T13:32:15+00:00,2022-04-27T13:32:20+00:00,PLUS,13076.25,199,17.0,4.0,True,20.0,True,False,0.056100846,0.0
2022-04-27,2022-04-27T13:32:15+00:00,2022-04-27T13:32:20+00:00,MINUS,13076.25,199,4.0,17.0,False,,False,False,0.0,0.0
2022-04-27,2022-04-27T13:32:20+00:00,2022-04-27T13:32:25+00:00,PLUS,13079.0,199,10.0,32.0,True,6.0,False,True,0.0,3.289439217
2022-04-27,2022-04-27T13:32:20+00:00,2022-04-27T13:32:25+00:00,MINUS,13079.0,199,32.0,10.0,True,70.0,True,False,3.121625022,0.0
2022-04-27,2022-04-27T13:32:25+00:00,2022-04-27T13:32:30+00:00,PLUS,13076.5,167,32.0,6.0,True,40.0,True,False,2.088254173,0.0
2022-04-27,2022-04-27T13:32:25+00:00,2022-04-27T13:32:30+00:00,MINUS,13076.5,167,6.0,32.0,False,,False,False,0.0,0.0
2022-04-27,2022-04-27T13:32:30+00:00,2022-04-27T13:32:35+00:00,PLUS,13081.75,128,7.0,21.0,True,98.0,False,True,0.0,0.518977737
2022-04-27,2022-04-27T13:32:30+00:00,2022-04-27T13:32:35+00:00,MINUS,13081.75,128,21.0,7.0,True,7.0,True,True,0.763393422,0.015774048
2022-04-27,2022-04-27T13:32:35+00:00,2022-04-27T13:32:40+00:00,PLUS,13078.75,83,9.0,11.0,True,10.0,False,True,0.0,0.240179332
2022-04-27,2022-04-27T13:32:35+00:00,2022-04-27T13:32:40+00:00,MINUS,13078.75,83,11.0,9.0,True,22.0,False,False,0.0,0.0
2022-04-27,2022-04-27T13:32:40+00:00,2022-04-27T13:32:45+00:00,PLUS,13080.25,180,16.0,14.0,True,37.0,True,True,0.031713752,0.29731662
2022-04-27,2022-04-27T13:32:40+00:00,2022-04-27T13:32:45+00:00,MINUS,13080.25,180,14.0,16.0,True,9.0,False,True,0.0,0.71634177
2022-04-27,2022-04-27T13:32:45+00:00,2022-04-27T13:32:50+00:00,PLUS,13079.0,179,20.0,25.0,True,166.0,True,False,0.124994977,0.0
2022-04-27,2022-04-27T13:32:45+00:00,2022-04-27T13:32:50+00:00,MINUS,13079.0,179,25.0,20.0,True,20.0,True,True,0.127193894,0.205979039
2022-04-27,2022-04-27T13:32:50+00:00,2022-04-27T13:32:55+00:00,PLUS,13083.5,164,11.0,26.0,True,39.0,False,True,0.0,1.779819267
2022-04-27,2022-04-27T13:32:50+00:00,2022-04-27T13:32:55+00:00,MINUS,13083.5,164,26.0,11.0,True,82.0,True,False,0.252534485,0.0
2022-04-27,2022-04-27T13:32:55+00:00,2022-04-27T13:33:00+00:00,PLUS,13077.75,166,40.0,0.0,True,7.0,True,False,2.523259557,0.0
2022-04-27,2022-04-27T13:32:55+00:00,2022-04-27T13:33:00+00:00,MINUS,13077.75,166,0.0,40.0,False,,False,False,0.0,0.0
2022-04-27,2022-04-27T13:33:00+00:00,2022-04-27T13:33:05+00:00,PLUS,13087.75,200,23.0,1.0,True,9.0,True,False,0.855468522,0.0
2022-04-27,2022-04-27T13:33:00+00:00,2022-04-27T13:33:05+00:00,MINUS,13087.75,200,1.0,23.0,False,,False,False,0.0,0.0
2022-04-27,2022-04-27T13:33:05+00:00,2022-04-27T13:33:10+00:00,PLUS,13091.75,243,15.0,6.0,True,13.0,True,False,0.022716334,0.0
2022-04-27,2022-04-27T13:33:05+00:00,2022-04-27T13:33:10+00:00,MINUS,13091.75,243,6.0,15.0,False,,False,False,0.0,0.0
2022-04-27,2022-04-27T13:33:10+00:00,2022-04-27T13:33:15+00:00,PLUS,13092.75,300,3.0,22.0,False,,False,False,0.0,0.0
2022-04-27,2022-04-27T13:33:10+00:00,2022-04-27T13:33:15+00:00,MINUS,13092.75,300,22.0,3.0,True,7.0,True,False,0.277494478,0.0
2022-04-27,2022-04-27T13:33:15+00:00,2022-04-27T13:33:20+00:00,PLUS,13090.5,200,34.0,4.0,True,13.0,True,False,0.995335812,0.0
2022-04-27,2022-04-27T13:33:15+00:00,2022-04-27T13:33:20+00:00,MINUS,13090.5,200,4.0,34.0,False,,False,False,0.0,0.0
2022-04-27,2022-04-27T13:33:20+00:00,2022-04-27T13:33:25+00:00,PLUS,13092.25,159,24.0,1.0,True,9.0,True,False,0.711799884,0.0
2022-04-27,2022-04-27T13:33:20+00:00,2022-04-27T13:33:25+00:00,MINUS,13092.25,159,1.0,24.0,False,,False,False,0.0,0.0
2022-04-27,2022-04-27T13:33:25+00:00,2022-04-27T13:33:30+00:00,PLUS,13092.0,127,23.0,5.0,True,30.0,True,False,0.700444526,0.0
2022-04-27,2022-04-27T13:33:25+00:00,2022-04-27T13:33:30+00:00,MINUS,13092.0,127,5.0,23.0,False,,False,False,0.0,0.0
2022-04-27,2022-04-27T13:33:30+00:00,2022-04-27T13:33:35+00:00,PLUS,13094.25,200,9.0,57.0,True,3.0,False,True,0.0,4.114170389
2022-04-27,2022-04-27T13:33:30+00:00,2022-04-27T13:33:35+00:00,MINUS,13094.25,200,57.0,9.0,True,21.0,True,False,4.095250581,0.0
2022-04-27,2022-04-27T13:33:35+00:00,2022-04-27T13:33:40+00:00,PLUS,13081.75,204,57.0,12.0,True,53.0,True,False,2.535436959,0.0
2022-04-27,2022-04-27T13:33:35+00:00,2022-04-27T13:33:40+00:00,MINUS,13081.75,204,12.0,57.0,True,5.0,False,True,0.0,2.953125623
2022-04-27,2022-04-27T13:33:40+00:00,2022-04-27T13:33:45+00:00,PLUS,13094.5,163,2.0,27.0,False,,False,False,0.0,0.0
2022-04-27,2022-04-27T13:33:40+00:00,2022-04-27T13:33:45+00:00,MINUS,13094.5,163,27.0,2.0,True,10.0,True,False,1.792113138,0.0
2022-04-27,2022-04-27T13:33:45+00:00,2022-04-27T13:33:50+00:00,PLUS,13093.5,133,0.0,41.0,False,,False,False,0.0,0.0
2022-04-27,2022-04-27T13:33:45+00:00,2022-04-27T13:33:50+00:00,MINUS,13093.5,133,41.0,0.0,True,11.0,True,False,3.770858365,0.0
2022-04-27,2022-04-27T13:33:50+00:00,2022-04-27T13:33:55+00:00,PLUS,13087.25,134,15.0,28.0,True,10.0,True,True,0.044848914,1.515484826
2022-04-27,2022-04-27T13:33:50+00:00,2022-04-27T13:33:55+00:00,MINUS,13087.25,134,28.0,15.0,True,80.0,True,False,0.46828413,0.0
2022-04-27,2022-04-27T13:33:55+00:00,2022-04-27T13:34:00+00:00,PLUS,13085.25,121,25.0,5.0,True,29.0,True,False,1.022447134,0.0
2022-04-27,2022-04-27T13:33:55+00:00,2022-04-27T13:34:00+00:00,MINUS,13085.25,121,5.0,25.0,False,,False,False,0.0,0.0
2022-05-04,2022-05-04T13:29:00+00:00,2022-05-04T13:29:05+00:00,PLUS,13102.25,27,1.0,5.0,False,,False,False,0.0,0.0
2022-05-04,2022-05-04T13:29:00+00:00,2022-05-04T13:29:05+00:00,MINUS,13102.25,27,5.0,1.0,False,,False,False,0.0,0.0
2022-05-04,2022-05-04T13:29:05+00:00,2022-05-04T13:29:10+00:00,PLUS,13101.5,23,12.0,0.0,True,11.0,False,False,0.0,0.0
2022-05-04,2022-05-04T13:29:05+00:00,2022-05-04T13:29:10+00:00,MINUS,13101.5,23,0.0,12.0,False,,False,False,0.0,0.0
2022-05-04,2022-05-04T13:29:10+00:00,2022-05-04T13:29:15+00:00,PLUS,13103.25,15,6.0,5.0,False,,False,False,0.0,0.0
2022-05-04,2022-05-04T13:29:10+00:00,2022-05-04T13:29:15+00:00,MINUS,13103.25,15,5.0,6.0,False,,False,False,0.0,0.0
2022-05-04,2022-05-04T13:29:15+00:00,2022-05-04T13:29:20+00:00,PLUS,13104.25,14,3.0,4.0,False,,False,False,0.0,0.0
2022-05-04,2022-05-04T13:29:15+00:00,2022-05-04T13:29:20+00:00,MINUS,13104.25,14,4.0,3.0,False,,False,False,0.0,0.0
2022-05-04,2022-05-04T13:29:20+00:00,2022-05-04T13:29:25+00:00,PLUS,13104.25,20,0.0,9.0,False,,False,False,0.0,0.0
2022-05-04,2022-05-04T13:29:20+00:00,2022-05-04T13:29:25+00:00,MINUS,13104.25,20,9.0,0.0,True,10.0,False,False,0.0,0.0
2022-05-04,2022-05-04T13:29:25+00:00,2022-05-04T13:29:30+00:00,PLUS,13103.25,11,0.0,8.0,False,,False,False,0.0,0.0
2022-05-04,2022-05-04T13:29:25+00:00,2022-05-04T13:29:30+00:00,MINUS,13103.25,11,8.0,0.0,True,5.0,False,False,0.0,0.0
2022-05-04,2022-05-04T13:29:30+00:00,2022-05-04T13:29:35+00:00,PLUS,13101.5,9,13.0,0.0,True,3.0,False,False,0.0,0.0
2022-05-04,2022-05-04T13:29:30+00:00,2022-05-04T13:29:35+00:00,MINUS,13101.5,9,0.0,13.0,False,,False,False,0.0,0.0
2022-05-04,2022-05-04T13:29:35+00:00,2022-05-04T13:29:40+00:00,PLUS,13104.75,8,0.0,5.0,False,,False,False,0.0,0.0
2022-05-04,2022-05-04T13:29:35+00:00,2022-05-04T13:29:40+00:00,MINUS,13104.75,8,5.0,0.0,False,,False,False,0.0,0.0
2022-05-04,2022-05-04T13:29:40+00:00,2022-05-04T13:29:45+00:00,PLUS,13104.75,12,0.0,6.0,False,,False,False,0.0,0.0
2022-05-04,2022-05-04T13:29:40+00:00,2022-05-04T13:29:45+00:00,MINUS,13104.75,12,6.0,0.0,False,,False,False,0.0,0.0
2022-05-04,2022-05-04T13:29:45+00:00,2022-05-04T13:29:50+00:00,PLUS,13104.0,25,1.0,2.0,False,,False,False,0.0,0.0
2022-05-04,2022-05-04T13:29:45+00:00,2022-05-04T13:29:50+00:00,MINUS,13104.0,25,2.0,1.0,False,,False,False,0.0,0.0
2022-05-04,2022-05-04T13:29:50+00:00,2022-05-04T13:29:55+00:00,PLUS,13103.75,43,11.0,11.0,True,36.0,False,False,0.0,0.0
2022-05-04,2022-05-04T13:29:50+00:00,2022-05-04T13:29:55+00:00,MINUS,13103.75,43,11.0,11.0,True,28.0,False,True,0.0,0.683929427
2022-05-04,2022-05-04T13:29:55+00:00,2022-05-04T13:30:00+00:00,PLUS,13105.75,87,14.0,4.0,True,66.0,False,False,0.0,0.0
2022-05-04,2022-05-04T13:29:55+00:00,2022-05-04T13:30:00+00:00,MINUS,13105.75,87,4.0,14.0,False,,False,False,0.0,0.0
2022-05-04,2022-05-04T13:30:00+00:00,2022-05-04T13:30:05+00:00,PLUS,13107.75,349,7.0,21.0,True,207.0,False,True,0.0,0.529863744
2022-05-04,2022-05-04T13:30:00+00:00,2022-05-04T13:30:05+00:00,MINUS,13107.75,349,21.0,7.0,True,5.0,True,True,0.15294312,0.076561162
2022-05-04,2022-05-04T13:30:05+00:00,2022-05-04T13:30:10+00:00,PLUS,13105.5,203,27.0,11.0,True,53.0,True,False,0.877094218,0.0
2022-05-04,2022-05-04T13:30:05+00:00,2022-05-04T13:30:10+00:00,MINUS,13105.5,203,11.0,27.0,True,10.0,False,True,0.0,3.898391299
2022-05-04,2022-05-04T13:30:10+00:00,2022-05-04T13:30:15+00:00,PLUS,13111.25,182,12.0,30.0,True,9.0,False,True,0.0,1.906689367
2022-05-04,2022-05-04T13:30:10+00:00,2022-05-04T13:30:15+00:00,MINUS,13111.25,182,30.0,12.0,True,72.0,True,False,1.296872695,0.0
2022-05-04,2022-05-04T13:30:15+00:00,2022-05-04T13:30:20+00:00,PLUS,13104.75,233,10.0,24.0,True,36.0,False,True,0.0,1.427598668
2022-05-04,2022-05-04T13:30:15+00:00,2022-05-04T13:30:20+00:00,MINUS,13104.75,233,24.0,10.0,True,21.0,True,True,0.241181578,0.368149424
2022-05-04,2022-05-04T13:30:20+00:00,2022-05-04T13:30:25+00:00,PLUS,13103.5,304,15.0,40.0,True,58.0,True,True,8.9388e-05,1.543213177
2022-05-04,2022-05-04T13:30:20+00:00,2022-05-04T13:30:25+00:00,MINUS,13103.5,304,40.0,15.0,True,101.0,True,False,1.426579813,0.0
2022-05-04,2022-05-04T13:30:25+00:00,2022-05-04T13:30:30+00:00,PLUS,13096.5,266,5.0,17.0,False,,False,False,0.0,0.0
2022-05-04,2022-05-04T13:30:25+00:00,2022-05-04T13:30:30+00:00,MINUS,13096.5,266,17.0,5.0,True,21.0,True,False,0.184842818,0.0
2022-05-04,2022-05-04T13:30:30+00:00,2022-05-04T13:30:35+00:00,PLUS,13093.5,244,17.0,22.0,True,14.0,True,True,0.146360064,1.142343625
2022-05-04,2022-05-04T13:30:30+00:00,2022-05-04T13:30:35+00:00,MINUS,13093.5,244,22.0,17.0,True,133.0,True,True,0.483913145,0.103095928
2022-05-04,2022-05-04T13:30:35+00:00,2022-05-04T13:30:40+00:00,PLUS,13088.5,224,17.0,23.0,True,6.0,True,True,0.149553832,1.02052187
2022-05-04,2022-05-04T13:30:35+00:00,2022-05-04T13:30:40+00:00,MINUS,13088.5,224,23.0,17.0,True,134.0,True,False,0.85081733,0.0
2022-05-04,2022-05-04T13:30:40+00:00,2022-05-04T13:30:45+00:00,PLUS,13088.75,271,56.0,3.0,True,17.0,True,False,2.900195726,0.0
2022-05-04,2022-05-04T13:30:40+00:00,2022-05-04T13:30:45+00:00,MINUS,13088.75,271,3.0,56.0,False,,False,False,0.0,0.0
2022-05-04,2022-05-04T13:30:45+00:00,2022-05-04T13:30:50+00:00,PLUS,13091.75,174,31.0,23.0,True,2.0,True,True,1.558374528,2.250999624
2022-05-04,2022-05-04T13:30:45+00:00,2022-05-04T13:30:50+00:00,MINUS,13091.75,174,23.0,31.0,True,84.0,True,False,1.228452796,0.0
2022-05-04,2022-05-04T13:30:50+00:00,2022-05-04T13:30:55+00:00,PLUS,13092.5,261,48.0,1.0,True,13.0,True,False,3.172005182,0.0
2022-05-04,2022-05-04T13:30:50+00:00,2022-05-04T13:30:55+00:00,MINUS,13092.5,261,1.0,48.0,False,,False,False,0.0,0.0
2022-05-04,2022-05-04T13:30:55+00:00,2022-05-04T13:31:00+00:00,PLUS,13094.0,108,14.0,3.0,True,27.0,False,False,0.0,0.0
2022-05-04,2022-05-04T13:30:55+00:00,2022-05-04T13:31:00+00:00,MINUS,13094.0,108,3.0,14.0,False,,False,False,0.0,0.0
2022-05-04,2022-05-04T13:31:00+00:00,2022-05-04T13:31:05+00:00,PLUS,13097.25,167,12.0,31.0,True,12.0,False,True,0.0,4.583197457
2022-05-04,2022-05-04T13:31:00+00:00,2022-05-04T13:31:05+00:00,MINUS,13097.25,167,31.0,12.0,True,31.0,True,False,4.550073671,0.0
2022-05-04,2022-05-04T13:31:05+00:00,2022-05-04T13:31:10+00:00,PLUS,13090.25,182,6.0,29.0,False,,False,False,0.0,0.0
2022-05-04,2022-05-04T13:31:05+00:00,2022-05-04T13:31:10+00:00,MINUS,13090.25,182,29.0,6.0,True,11.0,True,False,1.039244865,0.0
2022-05-04,2022-05-04T13:31:10+00:00,2022-05-04T13:31:15+00:00,PLUS,13083.5,208,26.0,10.0,True,102.0,True,True,0.828888122,0.224491691
2022-05-04,2022-05-04T13:31:10+00:00,2022-05-04T13:31:15+00:00,MINUS,13083.5,208,10.0,26.0,True,31.0,False,True,0.0,1.57375265
2022-05-04,2022-05-04T13:31:15+00:00,2022-05-04T13:31:20+00:00,PLUS,13081.25,209,3.0,25.0,False,,False,False,0.0,0.0
2022-05-04,2022-05-04T13:31:15+00:00,2022-05-04T13:31:20+00:00,MINUS,13081.25,209,25.0,3.0,True,19.0,True,False,1.115479425,0.0
2022-05-04,2022-05-04T13:31:20+00:00,2022-05-04T13:31:25+00:00,PLUS,13075.25,197,23.0,0.0,True,11.0,True,False,0.744332046,0.0
2022-05-04,2022-05-04T13:31:20+00:00,2022-05-04T13:31:25+00:00,MINUS,13075.25,197,0.0,23.0,False,,False,False,0.0,0.0
2022-05-04,2022-05-04T13:31:25+00:00,2022-05-04T13:31:30+00:00,PLUS,13080.0,137,9.0,18.0,True,134.0,False,False,0.0,0.0
2022-05-04,2022-05-04T13:31:25+00:00,2022-05-04T13:31:30+00:00,MINUS,13080.0,137,18.0,9.0,True,12.0,True,True,0.870442316,0.111009247
2022-05-04,2022-05-04T13:31:30+00:00,2022-05-04T13:31:35+00:00,PLUS,13081.75,271,40.0,1.0,True,9.0,True,False,3.80342715,0.0
2022-05-04,2022-05-04T13:31:30+00:00,2022-05-04T13:31:35+00:00,MINUS,13081.75,271,1.0,40.0,False,,False,False,0.0,0.0
2022-05-04,2022-05-04T13:31:35+00:00,2022-05-04T13:31:40+00:00,PLUS,13083.75,128,32.0,0.0,True,4.0,True,False,1.192919515,0.0
2022-05-04,2022-05-04T13:31:35+00:00,2022-05-04T13:31:40+00:00,MINUS,13083.75,128,0.0,32.0,False,,False,False,0.0,0.0
2022-05-04,2022-05-04T13:31:40+00:00,2022-05-04T13:31:45+00:00,PLUS,13090.75,172,13.0,54.0,True,17.0,False,True,0.0,1.567014907
2022-05-04,2022-05-04T13:31:40+00:00,2022-05-04T13:31:45+00:00,MINUS,13090.75,172,54.0,13.0,True,71.0,True,False,1.318118641,0.0
2022-05-04,2022-05-04T13:31:45+00:00,2022-05-04T13:31:50+00:00,PLUS,13079.5,110,38.0,0.0,True,13.0,True,False,3.365142183,0.0
2022-05-04,2022-05-04T13:31:45+00:00,2022-05-04T13:31:50+00:00,MINUS,13079.5,110,0.0,38.0,False,,False,False,0.0,0.0
2022-05-04,2022-05-04T13:31:50+00:00,2022-05-04T13:31:55+00:00,PLUS,13088.5,47,1.0,25.0,False,,False,False,0.0,0.0
2022-05-04,2022-05-04T13:31:50+00:00,2022-05-04T13:31:55+00:00,MINUS,13088.5,47,25.0,1.0,True,14.0,True,False,2.317817077,0.0
2022-05-04,2022-05-04T13:31:55+00:00,2022-05-04T13:32:00+00:00,PLUS,13084.25,107,32.0,0.0,True,4.0,True,False,1.677436968,0.0
2022-05-04,2022-05-04T13:31:55+00:00,2022-05-04T13:32:00+00:00,MINUS,13084.25,107,0.0,32.0,False,,False,False,0.0,0.0
2022-05-09,2022-05-09T13:29:00+00:00,2022-05-09T13:29:05+00:00,PLUS,12457.5,38,7.0,9.0,True,28.0,False,True,0.0,0.001228762
2022-05-09,2022-05-09T13:29:00+00:00,2022-05-09T13:29:05+00:00,MINUS,12457.5,38,9.0,7.0,True,11.0,False,True,0.0,0.02353616
2022-05-09,2022-05-09T13:29:05+00:00,2022-05-09T13:29:10+00:00,PLUS,12456.0,15,6.0,1.0,False,,False,False,0.0,0.0
2022-05-09,2022-05-09T13:29:05+00:00,2022-05-09T13:29:10+00:00,MINUS,12456.0,15,1.0,6.0,False,,False,False,0.0,0.0
2022-05-09,2022-05-09T13:29:10+00:00,2022-05-09T13:29:15+00:00,PLUS,12456.5,29,11.0,0.0,True,5.0,False,False,0.0,0.0
2022-05-09,2022-05-09T13:29:10+00:00,2022-05-09T13:29:15+00:00,MINUS,12456.5,29,0.0,11.0,False,,False,False,0.0,0.0
2022-05-09,2022-05-09T13:29:15+00:00,2022-05-09T13:29:20+00:00,PLUS,12457.75,25,5.0,3.0,False,,False,False,0.0,0.0
2022-05-09,2022-05-09T13:29:15+00:00,2022-05-09T13:29:20+00:00,MINUS,12457.75,25,3.0,5.0,False,,False,False,0.0,0.0
2022-05-09,2022-05-09T13:29:20+00:00,2022-05-09T13:29:25+00:00,PLUS,12457.75,24,6.0,3.0,False,,False,False,0.0,0.0
2022-05-09,2022-05-09T13:29:20+00:00,2022-05-09T13:29:25+00:00,MINUS,12457.75,24,3.0,6.0,False,,False,False,0.0,0.0
2022-05-09,2022-05-09T13:29:25+00:00,2022-05-09T13:29:30+00:00,PLUS,12457.0,28,13.0,0.0,True,17.0,False,False,0.0,0.0
2022-05-09,2022-05-09T13:29:25+00:00,2022-05-09T13:29:30+00:00,MINUS,12457.0,28,0.0,13.0,False,,False,False,0.0,0.0
2022-05-09,2022-05-09T13:29:30+00:00,2022-05-09T13:29:35+00:00,PLUS,12460.25,32,0.0,18.0,False,,False,False,0.0,0.0
2022-05-09,2022-05-09T13:29:30+00:00,2022-05-09T13:29:35+00:00,MINUS,12460.25,32,18.0,0.0,True,1.0,True,False,0.329973489,0.0
2022-05-09,2022-05-09T13:29:35+00:00,2022-05-09T13:29:40+00:00,PLUS,12455.75,36,11.0,2.0,True,1.0,False,False,0.0,0.0
2022-05-09,2022-05-09T13:29:35+00:00,2022-05-09T13:29:40+00:00,MINUS,12455.75,36,2.0,11.0,False,,False,False,0.0,0.0
2022-05-09,2022-05-09T13:29:40+00:00,2022-05-09T13:29:45+00:00,PLUS,12456.75,40,4.0,19.0,False,,False,False,0.0,0.0
2022-05-09,2022-05-09T13:29:40+00:00,2022-05-09T13:29:45+00:00,MINUS,12456.75,40,19.0,4.0,True,3.0,True,False,0.460930216,0.0
2022-05-09,2022-05-09T13:29:45+00:00,2022-05-09T13:29:50+00:00,PLUS,12454.25,34,17.0,1.0,True,21.0,True,False,0.083175156,0.0
2022-05-09,2022-05-09T13:29:45+00:00,2022-05-09T13:29:50+00:00,MINUS,12454.25,34,1.0,17.0,False,,False,False,0.0,0.0
2022-05-09,2022-05-09T13:29:50+00:00,2022-05-09T13:29:55+00:00,PLUS,12457.25,50,7.0,8.0,True,17.0,False,True,0.0,0.174496784
2022-05-09,2022-05-09T13:29:50+00:00,2022-05-09T13:29:55+00:00,MINUS,12457.25,50,8.0,7.0,True,33.0,False,False,0.0,0.0
2022-05-09,2022-05-09T13:29:55+00:00,2022-05-09T13:30:00+00:00,PLUS,12458.5,180,2.0,50.0,False,,False,False,0.0,0.0
2022-05-09,2022-05-09T13:29:55+00:00,2022-05-09T13:30:00+00:00,MINUS,12458.5,180,50.0,2.0,True,3.0,True,False,0.340874681,0.0
2022-05-09,2022-05-09T13:30:00+00:00,2022-05-09T13:30:05+00:00,PLUS,12450.0,727,39.0,12.0,True,9.0,True,True,1.849116014,0.011772568
2022-05-09,2022-05-09T13:30:00+00:00,2022-05-09T13:30:05+00:00,MINUS,12450.0,727,12.0,39.0,True,39.0,False,True,0.0,3.079464891
2022-05-09,2022-05-09T13:30:05+00:00,2022-05-09T13:30:10+00:00,PLUS,12456.75,255,18.0,12.0,True,9.0,True,True,0.141986043,0.532539832
2022-05-09,2022-05-09T13:30:05+00:00,2022-05-09T13:30:10+00:00,MINUS,12456.75,255,12.0,18.0,True,66.0,False,True,0.0,0.732395737
2022-05-18,2022-05-18T13:29:00+00:00,2022-05-18T13:29:05+00:00,PLUS,12372.25,22,0.0,8.0,False,,False,False,0.0,0.0
2022-05-18,2022-05-18T13:29:00+00:00,2022-05-18T13:29:05+00:00,MINUS,12372.25,22,8.0,0.0,True,2.0,False,False,0.0,0.0
2022-05-18,2022-05-18T13:29:05+00:00,2022-05-18T13:29:10+00:00,PLUS,12370.25,14,2.0,3.0,False,,False,False,0.0,0.0
2022-05-18,2022-05-18T13:29:05+00:00,2022-05-18T13:29:10+00:00,MINUS,12370.25,14,3.0,2.0,False,,False,False,0.0,0.0
2022-05-18,2022-05-18T13:29:10+00:00,2022-05-18T13:29:15+00:00,PLUS,12370.75,32,0.0,14.0,False,,False,False,0.0,0.0
2022-05-18,2022-05-18T13:29:10+00:00,2022-05-18T13:29:15+00:00,MINUS,12370.75,32,14.0,0.0,True,11.0,False,False,0.0,0.0
2022-05-18,2022-05-18T13:29:15+00:00,2022-05-18T13:29:20+00:00,PLUS,12368.0,15,10.0,0.0,True,4.0,False,False,0.0,0.0
2022-05-18,2022-05-18T13:29:15+00:00,2022-05-18T13:29:20+00:00,MINUS,12368.0,15,0.0,10.0,False,,False,False,0.0,0.0
2022-05-18,2022-05-18T13:29:20+00:00,2022-05-18T13:29:25+00:00,PLUS,12370.5,12,0.0,7.0,False,,False,False,0.0,0.0
2022-05-18,2022-05-18T13:29:20+00:00,2022-05-18T13:29:25+00:00,MINUS,12370.5,12,7.0,0.0,True,10.0,False,False,0.0,0.0
2022-05-18,2022-05-18T13:29:25+00:00,2022-05-18T13:29:30+00:00,PLUS,12369.25,26,1.0,8.0,False,,False,False,0.0,0.0
2022-05-18,2022-05-18T13:29:25+00:00,2022-05-18T13:29:30+00:00,MINUS,12369.25,26,8.0,1.0,True,23.0,False,False,0.0,0.0
2022-05-18,2022-05-18T13:29:30+00:00,2022-05-18T13:29:35+00:00,PLUS,12367.75,44,3.0,10.0,False,,False,False,0.0,0.0
2022-05-18,2022-05-18T13:29:30+00:00,2022-05-18T13:29:35+00:00,MINUS,12367.75,44,10.0,3.0,True,8.0,False,False,0.0,0.0
2022-05-18,2022-05-18T13:29:35+00:00,2022-05-18T13:29:40+00:00,PLUS,12368.5,21,0.0,10.0,False,,False,False,0.0,0.0
